LI_DTL3:RG10  0.542796000  +154.00  25.225173     41.017781  41.505643
LI_DTL3:RG11  0.544939000  +154.00  25.491428     41.505643  41.995431
LI_DTL3:RG12  0.547060000  +154.00  25.759137     41.995431  42.487125
LI_DTL3:RG13  0.549164000  +154.00  26.028293     42.487125  42.980710
LI_DTL3:RG14  0.551244000  +154.00  26.298929     42.980710  43.476165
LI_DTL3:RG15  0.553300000  +154.00  26.570987     43.476165  43.973468
LI_DTL3:RG16  0.555335000  +154.00  26.844507     43.973468  44.472600
LI_DTL3:RG17  0.557351000  +154.00  27.119474     44.472600  44.973544
LI_DTL3:RG18  0.559345000  +154.00  27.395888     44.973544  45.476279
LI_DTL3:RG19  0.561317000  +154.00  27.673747     45.476279  45.980788
LI_DTL3:RG20  0.563268000  +154.00  27.953032     45.980788  46.487050
LI_DTL3:RG21  0.565197000  +154.00  28.233706     46.487050  46.995045
LI_DTL3:RG22  0.567107000  +154.00  28.515800     46.995045  47.504758
LI_DTL3:RG23  0.568995000  +154.00  28.799369     47.504758  48.016167
LI_DTL3:RG24  0.570864000  +154.00  29.084333     48.016167  48.529256
LI_DTL3:RG25  0.572715000  +154.00  29.370701     48.529256  49.044009
LI_DTL3:RG26  0.574544000  +154.00  29.658471     49.044009  49.560406
LI_DTL3:RG27  0.576432000  +154.00  29.947640     49.560406  50.078500
LI_S01A:RG01  0.604147000  +153.00  30.528810     50.078500  50.616798
LI_S01A:RG02  0.606438000  +153.00  30.820842     50.616798  51.157139
LI_S01A:RG03  0.608626000  +153.00  31.114300     51.157139  51.699428
LI_S01A:RG04  0.610790000  +153.00  31.409249     51.699428  52.243646
LI_S01A:RG05  0.613014000  +153.00  31.705048     52.243646  52.789846
LI_S01B:RG01  0.614762000  +153.00  32.597879     52.789846  53.337603
LI_S01B:RG02  0.616938000  +153.00  32.897067     53.337603  53.887299
LI_S01B:RG03  0.619006000  +153.00  33.197691     53.887299  54.438837
LI_S01B:RG04  0.621053000  +153.00  33.499661     54.438837  54.992199
LI_S01B:RG05  0.623164000  +153.00  33.803041     54.992199  55.547442
LI_S02A:RG01  0.674627000  +153.00  34.718020     55.547442  56.148539
LI_S02A:RG02  0.677036000  +153.00  35.024388     56.148539  56.751783
LI_S02A:RG03  0.679314000  +153.00  35.332189     56.751783  57.357056
