z[m]        G0[T/m]       G1[T/m] 
     2.23290214      -47.786741    -47.818824 
     2.23590336      -47.786741    -47.807612 
     2.23890457      -47.786741    -47.776565 
     2.24190578      -47.786741    -47.704669 
     2.24490699      -47.786741    -47.536546 
     2.24790821      -47.786741    -47.124952 
     2.25090942      -47.786741    -46.078372 
     2.25391063      -47.786741    -43.440655 
     2.25691184      -47.786741    -37.487318 
     2.25991306      -47.786741    -27.202520 
     2.26291427        0.000000    -15.513683 
     2.26591548        0.000000     -7.128405 
     2.26891670        0.000000     -2.920817 
     2.27191791        0.000000     -1.176752 
     2.27491912        0.000000     -0.493224 
     2.27792033        0.000000      0.000000 
     2.28092155        0.000000      0.000000 
     2.28392276        0.000000      0.000000 
     2.28692397        0.000000      0.000000 
     2.28992518        0.000000      0.000000 
     2.29292640        0.000000      0.000000 
     2.29592761        0.000000      0.000000 
     2.29892882        0.000000      0.000000 
     2.30193003        0.000000      1.074924 
     2.30493125        0.000000      2.663086 
     2.30793246        0.000000      6.531822 
     2.31093367        0.000000     14.429460 
     2.31393488       47.304824     25.866340 
     2.31693610       47.304824     36.360976 
     2.31993731       47.304824     42.635750 
     2.32293852       47.304824     45.463652 
     2.32593973       47.304824     46.591129 
     2.32894095       47.304824     47.033740 
     2.33194216       47.304824     47.213767 
     2.33494337       47.304824     47.290483 
     2.33794458       47.304824     47.323702 
     2.34094580       47.304824     47.336148 
     2.34394701       47.304824     47.335536 
     2.34694822       47.304824     47.321497 
     2.34994943       47.304824     47.285266 
     2.35295065       47.304824     47.201750 
     2.35595186       47.304824     47.004932 
     2.35895307       47.304824     46.518767 
     2.36195428       47.304824     45.278421 
     2.36495550       47.304824     42.187575 
     2.36795671       47.304824     35.470876 
     2.37095792       47.304824     24.656914 
     2.37395913        0.000000     13.420969 
     2.37696035        0.000000      5.980147 
     2.37996156        0.000000      2.426783 
     2.38296277        0.000000      0.982105 
     2.38596398        0.000000      0.000000 
     2.38896520        0.000000      0.000000 
     2.39196641        0.000000      0.000000 
     2.39496762        0.000000      0.000000 
     2.39796884        0.000000      0.000000 
     2.40097005        0.000000      0.000000 
     2.40397126        0.000000      0.000000 
     2.40697247        0.000000      0.000000 
     2.40997369        0.000000      0.000000 
     2.41297490        0.000000     -0.813110 
     2.41597611        0.000000     -1.995894 
     2.41897732        0.000000     -4.950603 
     2.42197854        0.000000    -11.425948 
     2.42497975        0.000000    -22.012435 
     2.42798096      -46.839713    -33.223128 
     2.43098217      -46.839713    -40.770700 
     2.43398339      -46.839713    -44.410811 
     2.43698460      -46.839713    -45.895964 
     2.43998581      -46.839713    -46.477284 
     2.44298702      -46.839713    -46.710542 
     2.44598824      -46.839713    -46.808628 
     2.44898945      -46.839713    -46.851201 
     2.45199066      -46.839713    -46.868514 
     2.45499187      -46.839713    -46.871563 
     2.45799309      -46.839713    -46.862178 
     2.46099430      -46.839713    -46.834619 
     2.46399551      -46.839713    -46.770475 
     2.46699672      -46.839713    -46.621088 
     2.46999794      -46.839713    -46.257341 
     2.47299915      -46.839713    -45.334986 
     2.47600036      -46.839713    -42.998882 
     2.47900157      -46.839713    -37.622188 
     2.48200279      -46.839713    -27.965749 
     2.48500400        0.000000    -16.402581 
     2.48800521        0.000000     -7.689435 
     2.49100642        0.000000     -3.174128 
     2.49400764        0.000000     -1.276621 
     2.49700885        0.000000     -0.531838 
     2.50001006        0.000000      0.000000 
     2.50301127        0.000000      0.000000 
     2.50601249        0.000000      0.000000 
     2.50901370        0.000000      0.000000 
     2.51201491        0.000000      0.000000 
     2.51501613        0.000000      0.000000 
     2.51801734        0.000000      0.000000 
     2.52101855        0.000000      0.000000 
     2.52401976        0.000000      0.000000 
     2.52702098        0.000000      0.950590 
     2.53002219        0.000000      2.347946 
     2.53302340        0.000000      5.789258 
     2.53602461        0.000000     13.020420 
     2.53902583       46.374601     24.003526 
     2.54202704       46.374601     34.645984 
     2.54502825       46.374601     41.292757 
     2.54802946       46.374601     44.360906 
     2.55103068       46.374601     45.593392 
     2.55403189       46.374601     46.076392 
     2.55703310       46.374601     46.271800 
     2.56003431       46.374601     46.354668 
     2.56303553       46.374601     46.390623 
     2.56603674       46.374601     46.404613 
     2.56903795       46.374601     46.405384 
     2.57203916       46.374601     46.393398 
     2.57504038       46.374601     46.361232 
     2.57804159       46.374601     46.286923 
     2.58104280       46.374601     46.112645 
     2.58404401       46.374601     45.684455 
     2.58704523       46.374601     44.594001 
     2.59004644       46.374601     41.856688 
     2.59304765       46.374601     35.765799 
     2.59604886       46.374601     25.524913 
     2.59905008        0.000000     14.289129 
     2.60205129        0.000000      6.483394 
     2.60505250        0.000000      2.645305 
     2.60805371        0.000000      1.067397 
     2.61105493        0.000000      0.000000 
     2.61405614        0.000000      0.000000 
     2.61705735        0.000000      0.000000 
     2.62005856        0.000000      0.000000 
     2.62305978        0.000000      0.000000 
     2.62606099        0.000000      0.000000 
     2.62906220        0.000000      0.000000 
     2.63206341        0.000000      0.000000 
     2.63506463        0.000000      0.000000 
     2.63806584        0.000000      0.000000 
     2.64106705        0.000000     -0.718828 
     2.64406827        0.000000     -1.756657 
     2.64706948        0.000000     -4.366509 
     2.65007069        0.000000    -10.215405 
     2.65307190        0.000000    -20.184351 
     2.65607312      -45.711745    -31.316079 
     2.65907433      -45.711745    -39.173602 
     2.66207554      -45.711745    -43.075850 
     2.66507675      -45.711745    -44.686320 
     2.66807797      -45.711745    -45.316920 
     2.67107918      -45.711745    -45.568791 
     2.67408039      -45.711745    -45.674143 
     2.67708160      -45.711745    -45.719815 
     2.68008282      -45.711745    -45.738742 
     2.68308403      -45.711745    -45.743073 
     2.68608524      -45.711745    -45.735416 
     2.68908645      -45.711745    -45.711114 
     2.69208767      -45.711745    -45.654137 
     2.69508888      -45.711745    -45.521917 
     2.69809009      -45.711745    -45.201731 
     2.70109130      -45.711745    -44.392504 
     2.70409252      -45.711745    -42.335259 
     2.70709373      -45.711745    -37.516405 
     2.71009494      -45.711745    -28.537809 
     2.71309615        0.000000    -17.217917 
     2.71609737        0.000000     -8.246467 
     2.71909858        0.000000     -3.434030 
     2.72209979        0.000000     -1.379853 
     2.72510100        0.000000     -0.571530 
     2.72810222        0.000000      0.000000 
     2.73110343        0.000000      0.000000 
     2.73410464        0.000000      0.000000 
     2.73710585        0.000000      0.000000 
     2.74010707        0.000000      0.000000 
     2.74310828        0.000000      0.000000 
     2.74610949        0.000000      0.000000 
     2.74911070        0.000000      0.000000 
     2.75211192        0.000000      0.000000 
     2.75511313        0.000000      0.000000 
     2.75811434        0.000000      0.833598 
     2.76111555        0.000000      2.050309 
     2.76411677        0.000000      5.078213 
     2.76711798        0.000000     11.635609 
     2.77011919        0.000000     22.129590 
     2.77312041       45.711745     32.952809 
     2.77612162       45.711745     40.074902 
     2.77912283       45.711745     43.463107 
     2.78212404       45.711745     44.838483 
     2.78512526       45.711745     45.376906 
     2.78812647       45.711745     45.593466 
     2.79112768       45.711745     45.684765 
     2.79412889       45.711745     45.724402 
     2.79713011       45.711745     45.740339 
     2.80013132       45.711745     45.742651 
     2.80313253       45.711745     45.732724 
     2.80613374       45.711745     45.704465 
     2.80913496       45.711745     45.638874 
     2.81213617       45.711745     45.485817 
     2.81513738       45.711745     45.112125 
     2.81813859       45.711745     44.163181 
     2.82113981       45.711745     41.765231 
     2.82414102       45.711745     36.298115 
     2.82714223       45.711745     26.664255 
     2.83014344        0.000000     15.422475 
     2.83314466        0.000000      7.157144 
     2.83614587        0.000000      2.943071 
     2.83914708        0.000000      1.184587 
     2.84214829        0.000000      0.494972 
     2.84514951        0.000000      0.000000 
     2.84815072        0.000000      0.000000 
     2.85115193        0.000000      0.000000 
     2.85415314        0.000000      0.000000 
     2.85715436        0.000000      0.000000 
     2.86015557        0.000000      0.000000 
     2.86315678        0.000000      0.000000 
     2.86615799        0.000000      0.000000 
     2.86915921        0.000000      0.000000 
     2.87216042        0.000000      0.000000 
     2.87516163        0.000000     -0.629527 
     2.87816284        0.000000     -1.529630 
     2.88116406        0.000000     -3.806872 
     2.88416527        0.000000     -9.031061 
     2.88716648        0.000000    -18.353247 
     2.89016769      -44.872619    -29.418260 
     2.89316891      -44.872619    -37.686019 
     2.89617012      -44.872619    -41.946384 
     2.89917133      -44.872619    -43.732145 
     2.90217255      -44.872619    -44.432479 
     2.90517376      -44.872619    -44.710827 
     2.90817497      -44.872619    -44.826520 
     2.91117618      -44.872619    -44.876551 
     2.91417740      -44.872619    -44.897631 
     2.91717861      -44.872619    -44.903471 
     2.92017982      -44.872619    -44.897601 
     2.92318103      -44.872619    -44.876473 
     2.92618225      -44.872619    -44.826342 
     2.92918346      -44.872619    -44.710409 
     2.93218467      -44.872619    -44.431451 
     2.93518588      -44.872619    -43.729522 
     2.93818710      -44.872619    -41.939770 
     2.94118831      -44.872619    -37.671197 
     2.94418952      -44.872619    -29.393370 
     2.94719073        0.000000    -18.326665 
     2.95019195        0.000000     -9.013442 
     2.95319316        0.000000     -3.798541 
     2.95619437        0.000000     -1.526267 
     2.95919558        0.000000     -0.628212 
     2.96219680        0.000000      0.000000 
     2.96519801        0.000000      0.000000 
     2.96819922        0.000000      0.000000 
     2.97120043        0.000000      0.000000 
     2.97420165        0.000000      0.000000 
     2.97720286        0.000000      0.000000 
     2.98020407        0.000000      0.000000 
     2.98320528        0.000000      0.000000 
     2.98620650        0.000000      0.000000 
     2.98920771        0.000000      0.000000 
     2.99220892        0.000000      0.000000 
     2.99521013        0.000000      0.724109 
     2.99821135        0.000000      1.771703 
     3.00121256        0.000000      4.401883 
     3.00421377        0.000000     10.263098 
     3.00721498        0.000000     20.146497 
     3.01021620       44.872619     31.030757 
     3.01321741       44.872619     38.617764 
     3.01621862       44.872619     42.356034 
     3.01921984       44.872619     43.893949 
     3.02222105       44.872619     44.496031 
     3.02522226       44.872619     44.736795 
     3.02822347       44.872619     44.837642 
     3.03122469       44.872619     44.881379 
     3.03422590       44.872619     44.899423 
     3.03722711       44.872619     44.903323 
     3.04022832       44.872619     44.895426 
     3.04322954       44.872619     44.870922 
     3.04623075       44.872619     44.813594 
     3.04923196       44.872619     44.680442 
     3.05223317       44.872619     44.357534 
     3.05523439       44.872619     43.540687 
     3.05823560       44.872619     41.465870 
     3.06123681       44.872619     36.627281 
     3.06423802       44.872619     27.696474 
     3.06723924        0.000000     16.586860 
     3.07024045        0.000000      7.898733 
     3.07324166        0.000000      3.281242 
     3.07624287        0.000000      1.318682 
     3.07924409        0.000000      0.547004 
     3.08224530        0.000000      0.000000 
     3.08524651        0.000000      0.000000 
     3.08824772        0.000000      0.000000 
     3.09124894        0.000000      0.000000 
     3.09425015        0.000000      0.000000 
     3.09725136        0.000000      0.000000 
     3.10025257        0.000000      0.000000 
     3.10325379        0.000000      0.000000 
     3.10625500        0.000000      0.000000 
     3.10925621        0.000000      0.000000 
     3.11225742        0.000000      0.000000 
     3.11525864        0.000000     -0.544855 
     3.11825985        0.000000     -1.314573 
     3.12126106        0.000000     -3.271342 
     3.12426227        0.000000     -7.864521 
     3.12726349        0.000000    -16.463342 
     3.13026470      -44.080837    -27.378830 
     3.13326591      -44.080837    -36.089287 
     3.13626712      -44.080837    -40.784115 
     3.13926834      -44.080837    -42.792387 
     3.14226955      -44.080837    -43.582654 
     3.14527076      -44.080837    -43.895208 
     3.14827198      -44.080837    -44.024192 
     3.15127319      -44.080837    -44.079753 
     3.15427440      -44.080837    -44.103474 
     3.15727561      -44.080837    -44.111027 
     3.16027683      -44.080837    -44.107006 
     3.16327804      -44.080837    -44.088994 
     3.16627925      -44.080837    -44.045443 
     3.16928046      -44.080837    -43.945000 
     3.17228168      -44.080837    -43.705018 
     3.17528289      -44.080837    -43.104505 
     3.17828410      -44.080837    -41.570735 
     3.18128531      -44.080837    -37.848952 
     3.18428653      -44.080837    -30.327850 
     3.18728774        0.000000    -19.611914 
     3.19028895        0.000000     -9.954993 
     3.19329016        0.000000     -4.261715 
     3.19629138        0.000000     -1.714840 
     3.19929259        0.000000     -0.701330 
     3.20229380        0.000000      0.000000 
     3.20529501        0.000000      0.000000 
     3.20829623        0.000000      0.000000 
     3.21129744        0.000000      0.000000 
     3.21429865        0.000000      0.000000 
     3.21729986        0.000000      0.000000 
     3.22030108        0.000000      0.000000 
     3.22330229        0.000000      0.000000 
     3.22630350        0.000000      0.000000 
     3.22930471        0.000000      0.000000 
     3.23230593        0.000000      0.000000 
     3.23530714        0.000000      0.000000 
     3.23830835        0.000000      0.623725 
     3.24130956        0.000000      1.516215 
     3.24431078        0.000000      3.773303 
     3.24731199        0.000000      8.942668 
     3.25031320        0.000000     18.136188 
     3.25331441       44.080837     28.998852 
     3.25631563       44.080837     37.080265 
     3.25931684       44.080837     41.232632 
     3.26231805       44.080837     42.970949 
     3.26531926       44.080837     43.652566 
     3.26832048       44.080837     43.923570 
     3.27132169       44.080837     44.036265 
     3.27432290       44.080837     44.085009 
     3.27732412       44.080837     44.105526 
     3.28032533       44.080837     44.111144 
     3.28332654       44.080837     44.105258 
     3.28632775       44.080837     44.084309 
     3.28932897       44.080837     44.034656 
     3.29233018       44.080837     43.919801 
     3.29533139       44.080837     43.643305 
     3.29833260       44.080837     42.947326 
     3.30133382       44.080837     41.173052 
     3.30433503       44.080837     36.946756 
     3.30733624       44.080837     28.774658 
     3.31033745        0.000000     17.896747 
     3.31333867        0.000000      8.783970 
     3.31633988        0.000000      3.698264 
     3.31934109        0.000000      1.485917 
     3.32234230        0.000000      0.611882 
     3.32534352        0.000000      0.000000 
     3.32834473        0.000000      0.000000 
     3.33134594        0.000000      0.000000 
     3.33434715        0.000000      0.000000 
     3.33734837        0.000000      0.000000 
     3.34034958        0.000000      0.000000 
     3.34335079        0.000000      0.000000 
     3.34635200        0.000000      0.000000 
     3.34935322        0.000000      0.000000 
     3.35235443        0.000000      0.000000 
     3.35535564        0.000000      0.000000 
     3.35835685        0.000000      0.000000 
     3.36135807        0.000000     -0.459330 
     3.36435928        0.000000     -1.097811 
     3.36736049        0.000000     -2.726404 
     3.37036170        0.000000     -6.640841 
     3.37336292        0.000000    -14.372660 
     3.37636413      -43.318247    -25.002757 
     3.37936534      -43.318247    -34.217788 
     3.38236655      -43.318247    -39.492320 
     3.38536777      -43.318247    -41.815874 
     3.38836898      -43.318247    -42.736398 
     3.39137019      -43.318247    -43.098682 
     3.39437140      -43.318247    -43.246891 
     3.39737262      -43.318247    -43.310346 
     3.40037383      -43.318247    -43.337715 
     3.40337504      -43.318247    -43.347450 
     3.40637626      -43.318247    -43.345536 
     3.40937747      -43.318247    -43.330826 
     3.41237868      -43.318247    -43.294042 
     3.41537989      -43.318247    -43.209314 
     3.41838111      -43.318247    -43.008567 
     3.42138232      -43.318247    -42.509997 
     3.42438353      -43.318247    -41.236575 
     3.42738474      -43.318247    -38.092866 
     3.43038596      -43.318247    -31.445697 
     3.43338717        0.000000    -21.242860 
     3.43638838        0.000000    -11.233963 
     3.43938959        0.000000     -4.919291 
     3.44239081        0.000000     -1.987589 
     3.44539202        0.000000     -0.807412 
     3.44839323        0.000000      0.000000 
     3.45139444        0.000000      0.000000 
     3.45439566        0.000000      0.000000 
     3.45739687        0.000000      0.000000 
     3.46039808        0.000000      0.000000 
     3.46339929        0.000000      0.000000 
     3.46640051        0.000000      0.000000 
     3.46940172        0.000000      0.000000 
     3.47240293        0.000000      0.000000 
     3.47540414        0.000000      0.000000 
     3.47840536        0.000000      0.000000 
     3.48140657        0.000000      0.000000 
     3.48440778        0.000000      0.000000 
     3.48740899        0.000000      0.527927 
     3.49041021        0.000000      1.272674 
     3.49341142        0.000000      3.166756 
     3.49641263        0.000000      7.623313 
     3.49941384        0.000000     16.009375 
     3.50241506       43.318247     26.734110 
     3.50541627       43.318247     35.356640 
     3.50841748       43.318247     40.028636 
     3.51141869       43.318247     42.032104 
     3.51441991       43.318247     42.820868 
     3.51742112       43.318247     43.132672 
     3.52042233       43.318247     43.261243 
     3.52342355       43.318247     43.316598 
     3.52642476       43.318247     43.340260 
     3.52942597       43.318247     43.347887 
     3.53242718       43.318247     43.344125 
     3.53542840       43.318247     43.326711 
     3.53842961       43.318247     43.284500 
     3.54143082       43.318247     43.187169 
     3.54443203       43.318247     42.954805 
     3.54743325       43.318247     42.373734 
     3.55043446       43.318247     40.889487 
     3.55343567       43.318247     37.281562 
     3.55643688       43.318247     29.958544 
     3.55943810        0.000000     19.451733 
     3.56243931        0.000000      9.909797 
     3.56544052        0.000000      4.250493 
     3.56844173        0.000000      1.710779 
     3.57144295        0.000000      0.699201 
     3.57444416        0.000000      0.000000 
     3.57744537        0.000000      0.000000 
     3.58044658        0.000000      0.000000 
     3.58344780        0.000000      0.000000 
     3.58644901        0.000000      0.000000 
     3.58945022        0.000000      0.000000 
     3.59245143        0.000000      0.000000 
     3.59545265        0.000000      0.000000 
     3.59845386        0.000000      0.000000 
     3.60145507        0.000000      0.000000 
     3.60445628        0.000000      0.000000 
     3.60745750        0.000000      0.000000 
     3.61045871        0.000000      0.000000 
     3.61345992        0.000000      0.000000 
     3.61646113        0.000000     -0.946159 
     3.61946235        0.000000     -2.342664 
     3.62246356        0.000000     -5.753139 
     3.62546477        0.000000    -12.760716 
     3.62846598      -42.586855    -23.016218 
     3.63146720      -42.586855    -32.539009 
     3.63446841      -42.586855    -38.286109 
     3.63746962      -42.586855    -40.889258 
     3.64047083      -42.586855    -41.928698 
     3.64347205      -42.586855    -42.336571 
     3.64647326      -42.586855    -42.502273 
     3.64947447      -42.586855    -42.572812 
     3.65247569      -42.586855    -42.603374 
     3.65547690      -42.586855    -42.614929 
     3.65847811      -42.586855    -42.614652 
     3.66147932      -42.586855    -42.602377 
     3.66448054      -42.586855    -42.570454 
     3.66748175      -42.586855    -42.496842 
     3.67048296      -42.586855    -42.323553 
     3.67348417      -42.586855    -41.895999 
     3.67648539      -42.586855    -40.805554 
     3.67948660      -42.586855    -38.083561 
     3.68248781      -42.586855    -32.136663 
     3.68548902      -42.586855    -22.469460 
     3.68849024        0.000000    -12.304833 
     3.69149145        0.000000     -5.503804 
     3.69449266        0.000000     -2.235879 
     3.69749387        0.000000     -0.904216 
     3.70049509        0.000000      0.000000 
     3.70349630        0.000000      0.000000 
     3.70649751        0.000000      0.000000 
     3.70949872        0.000000      0.000000 
     3.71249994        0.000000      0.000000 
     3.71550115        0.000000      0.000000 
     3.71850236        0.000000      0.000000 
     3.72150357        0.000000      0.000000 
     3.72450479        0.000000      0.000000 
     3.72750600        0.000000      0.000000 
     3.73050721        0.000000      0.000000 
     3.73350842        0.000000      0.000000 
     3.73650964        0.000000      0.000000 
     3.73951085        0.000000      0.000000 
     3.74251206        0.000000      0.460282 
     3.74551327        0.000000      1.101437 
     3.74851449        0.000000      2.736395 
     3.75151570        0.000000      6.655492 
     3.75451691        0.000000     14.347075 
     3.75751812       42.586855     24.818478 
     3.76051934       42.586855     33.801254 
     3.76352055       42.586855     38.902730 
     3.76652176       42.586855     41.141155 
     3.76952297       42.586855     42.027055 
     3.77252419       42.586855     42.375902 
     3.77552540       42.586855     42.518768 
     3.77852661       42.586855     42.579986 
     3.78152783       42.586855     42.606365 
     3.78452904       42.586855     42.615641 
     3.78753025       42.586855     42.613512 
     3.79053146       42.586855     42.598698 
     3.79353268       42.586855     42.561839 
     3.79653389       42.586855     42.476938 
     3.79953510       42.586855     42.275574 
     3.80253631       42.586855     41.774982 
     3.80553753       42.586855     40.496253 
     3.80853874       42.586855     37.345535 
     3.81153995       42.586855     30.719175 
     3.81454116        0.000000     20.640394 
     3.81754238        0.000000     10.858107 
     3.82054359        0.000000      4.740263 
     3.82354480        0.000000      1.913981 
     3.82654601        0.000000      0.778112 
     3.82954723        0.000000      0.000000 
     3.83254844        0.000000      0.000000 
     3.83554965        0.000000      0.000000 
     3.83855086        0.000000      0.000000 
     3.84155208        0.000000      0.000000 
     3.84455329        0.000000      0.000000 
     3.84755450        0.000000      0.000000 
     3.85055571        0.000000      0.000000 
     3.85355693        0.000000      0.000000 
     3.85655814        0.000000      0.000000 
     3.85955935        0.000000      0.000000 
     3.86256056        0.000000      0.000000 
     3.86556178        0.000000      0.000000 
     3.86856299        0.000000      0.000000 
     3.87156420        0.000000      0.000000 
     3.87456541        0.000000     -0.805816 
     3.87756663        0.000000     -1.986000 
     3.88056784        0.000000     -4.909745 
     3.88356905        0.000000    -11.157020 
     3.88657026        0.000000    -20.921356 
     3.88957148      -41.889155    -30.708377 
     3.89257269      -41.889155    -36.994493 
     3.89557390      -41.889155    -39.942884 
     3.89857512      -41.889155    -41.133695 
     3.90157633      -41.889155    -41.600034 
     3.90457754      -41.889155    -41.788097 
     3.90757875      -41.889155    -41.867599 
     3.91057997      -41.889155    -41.902112 
     3.91358118      -41.889155    -41.915798 
     3.91658239      -41.889155    -41.917264 
     3.91958360      -41.889155    -41.907387 
     3.92258482      -41.889155    -41.880083 
     3.92558603      -41.889155    -41.816863 
     3.92858724      -41.889155    -41.669007 
     3.93158845      -41.889155    -41.306966 
     3.93458967      -41.889155    -40.386310 
     3.93759088      -41.889155    -38.066391 
     3.94059209      -41.889155    -32.833902 
     3.94359330      -41.889155    -23.806371 
     3.94659452        0.000000    -13.564299 
     3.94959573        0.000000     -6.228688 
     3.95259694        0.000000     -2.551594 
     3.95559815        0.000000     -1.028069 
     3.95859937        0.000000     -0.430993 
     3.96160058        0.000000      0.000000 
     3.96460179        0.000000      0.000000 
     3.96760300        0.000000      0.000000 
     3.97060422        0.000000      0.000000 
     3.97360543        0.000000      0.000000 
     3.97660664        0.000000      0.000000 
     3.97960785        0.000000      0.000000 
     3.98260907        0.000000      0.000000 
     3.98561028        0.000000      0.000000 
     3.98861149        0.000000      0.000000 
     3.99161270        0.000000      0.000000 
     3.99461392        0.000000      0.000000 
     3.99761513        0.000000      0.000000 
     4.00061634        0.000000      0.000000 
     4.00361755        0.000000      0.000000 
     4.00661877        0.000000      0.919040 
     4.00961998        0.000000      2.274721 
     4.01262119        0.000000      5.590054 
     4.01562240        0.000000     12.426587 
     4.01862362       41.889155     22.490477 
     4.02162483       41.889155     31.897446 
     4.02462604       41.889155     37.604550 
     4.02762726       41.889155     40.196970 
     4.03062847       41.889155     41.233032 
     4.03362968       41.889155     41.639486 
     4.03663089       41.889155     41.804503 
     4.03963211       41.889155     41.874710 
     4.04263332       41.889155     41.905136 
     4.04563453       41.889155     41.916696 
     4.04863574       41.889155     41.916575 
     4.05163696       41.889155     41.904699 
     4.05463817       41.889155     41.873675 
     4.05763938       41.889155     41.802119 
     4.06064059       41.889155     41.633770 
     4.06364181       41.889155     41.218675 
     4.06664302       41.889155     40.160218 
     4.06964423       41.889155     37.515612 
     4.07264544       41.889155     31.720770 
     4.07564666       41.889155     22.250378 
     4.07864787        0.000000     12.226399 
     4.08164908        0.000000      5.480572 
     4.08465029        0.000000      2.227834 
     4.08765151        0.000000      0.900624 
     4.09065272        0.000000      0.000000 
     4.09365393        0.000000      0.000000 
     4.09665514        0.000000      0.000000 
     4.09965636        0.000000      0.000000 
     4.10265757        0.000000      0.000000 
     4.10565878        0.000000      0.000000 
     4.10865999        0.000000      0.000000 
     4.11166121        0.000000      0.000000 
     4.11466242        0.000000      0.000000 
     4.11766363        0.000000      0.000000 
     4.12066484        0.000000      0.000000 
     4.12366606        0.000000      0.000000 
     4.12666727        0.000000      0.000000 
     4.12966848        0.000000      0.000000 
     4.13266969        0.000000      0.000000 
     4.13567091        0.000000      0.000000 
     4.13867212        0.000000     -0.679513 
     4.14167333        0.000000     -1.664196 
     4.14467454        0.000000     -4.133003 
     4.14767576        0.000000     -9.608585 
     4.15067697        0.000000    -18.760009 
     4.15367818      -41.225166    -28.724122 
     4.15667940      -41.225166    -35.599201 
     4.15968061      -41.225166    -38.965235 
     4.16268182      -41.225166    -40.346542 
     4.16568303      -41.225166    -40.887258 
     4.16868425      -41.225166    -41.103695 
     4.17168546      -41.225166    -41.194457 
     4.17468667      -41.225166    -41.233830 
     4.17768788      -41.225166    -41.250010 
     4.18068910      -41.225166    -41.253331 
     4.18369031      -41.225166    -41.245786 
     4.18669152      -41.225166    -41.222777 
     4.18969273      -41.225166    -41.169034 
     4.19269395      -41.225166    -41.044113 
     4.19569516      -41.225166    -40.740811 
     4.19869637      -41.225166    -39.973004 
     4.20169758      -41.225166    -38.024251 
     4.20469880      -41.225166    -33.496523 
     4.20770001      -41.225166    -25.204691 
     4.21070122        0.000000    -15.003188 
     4.21370243        0.000000     -7.111517 
     4.21670365        0.000000     -2.948555 
     4.21970486        0.000000     -1.185193 
     4.22270607        0.000000     -0.492238 
     4.22570728        0.000000      0.000000 
     4.22870850        0.000000      0.000000 
     4.23170971        0.000000      0.000000 
     4.23471092        0.000000      0.000000 
     4.23771213        0.000000      0.000000 
     4.24071335        0.000000      0.000000 
     4.24371456        0.000000      0.000000 
     4.24671577        0.000000      0.000000 
     4.24971698        0.000000      0.000000 
     4.25271820        0.000000      0.000000 
     4.25571941        0.000000      0.000000 
     4.25872062        0.000000      0.000000 
     4.26172183        0.000000      0.000000 
     4.26472305        0.000000      0.000000 
     4.26772426        0.000000      0.000000 
     4.27072547        0.000000      0.000000 
     4.27372668        0.000000      0.806516 
     4.27672790        0.000000      1.988927 
     4.27972911        0.000000      4.913762 
     4.28273032        0.000000     11.136184 
     4.28573154       41.225166     20.788645 
     4.28873275       41.225166     30.376949 
     4.29173396       41.225166     36.489338 
     4.29473517       41.225166     39.343857 
     4.29773639       41.225166     40.495030 
     4.30073760       41.225166     40.945917 
     4.30373881       41.225166     41.127903 
     4.30674002       41.225166     41.204901 
     4.30974124       41.225166     41.238324 
     4.31274245       41.225166     41.251515 
     4.31574366       41.225166     41.252756 
     4.31874487       41.225166     41.242790 
     4.32174609       41.225166     41.215469 
     4.32474730       41.225166     41.152254 
     4.32774851       41.225166     41.004302 
     4.33074972       41.225166     40.641696 
     4.33375094       41.225166     39.719226 
     4.33675215       41.225166     37.396971 
     4.33975336       41.225166     32.177590 
     4.34275457       41.225166     23.233463 
     4.34575579        0.000000     13.175756 
     4.34875700        0.000000      6.030708 
     4.35175821        0.000000      2.467737 
     4.35475942        0.000000      0.994644 
     4.35776064        0.000000      0.417421 
     4.36076185        0.000000      0.000000 
     4.36376306        0.000000      0.000000 
     4.36676427        0.000000      0.000000 
     4.36976549        0.000000      0.000000 
     4.37276670        0.000000      0.000000 
     4.37576791        0.000000      0.000000 
     4.37876912        0.000000      0.000000 
     4.38177034        0.000000      0.000000 
     4.38477155        0.000000      0.000000 
     4.38777276        0.000000      0.000000 
     4.39077397        0.000000      0.000000 
     4.39377519        0.000000      0.000000 
     4.39677640        0.000000      0.000000 
     4.39977761        0.000000      0.000000 
     4.40277883        0.000000      0.000000 
     4.40578004        0.000000      0.000000 
     4.40878125        0.000000     -0.596939 
     4.41178246        0.000000     -1.453994 
     4.41478368        0.000000     -3.617358 
     4.41778489        0.000000     -8.534193 
     4.42078610        0.000000    -17.145918 
     4.42378731      -40.592020    -27.113646 
     4.42678853      -40.592020    -34.386563 
     4.42978974      -40.592020    -38.076123 
     4.43279095      -40.592020    -39.612282 
     4.43579216      -40.592020    -40.214243 
     4.43879338      -40.592020    -40.453967 
     4.44179459      -40.592020    -40.553868 
     4.44479580      -40.592020    -40.597120 
     4.44779701      -40.592020    -40.615230 
     4.45079823      -40.592020    -40.619913 
     4.45379944      -40.592020    -40.613994 
     4.45680065      -40.592020    -40.593886 
     4.45980186      -40.592020    -40.546435 
     4.46280308      -40.592020    -40.436555 
     4.46580429      -40.592020    -40.171464 
     4.46880550      -40.592020    -39.503162 
     4.47180671      -40.592020    -37.800941 
     4.47480793      -40.592020    -33.770070 
     4.47780914      -40.592020    -26.078692 
     4.48081035        0.000000    -16.040628 
     4.48381156        0.000000     -7.801443 
