z[m]        G0[T/m]       G1[T/m] 
     0.51322988        0.000000      3.261201 
     0.51623123        0.000000      1.719325 
     0.51923257        0.000000      0.884290 
     0.52223391        0.000000      0.457339 
     0.52523526        0.000000      0.242147 
     0.52823660        0.000000      0.000000 
     0.53123795        0.000000      0.000000 
     0.53423929        0.000000      0.000000 
     0.53724064        0.000000      0.000000 
     0.54024198        0.000000      0.000000 
     0.54324333        0.000000      0.000000 
     0.54624467        0.000000      0.000000 
     0.54924601        0.000000      0.000000 
     0.55224736        0.000000      0.000000 
     0.55524870        0.000000      0.000000 
     0.55825005        0.000000      0.000000 
     0.56125139        0.000000      0.000000 
     0.56425274        0.000000      0.000000 
     0.56725408        0.000000      0.000000 
     0.57025542        0.000000      0.000000 
     0.57325677        0.000000      0.000000 
     0.57625811        0.000000      0.000000 
     0.57925946        0.000000     -0.327200 
     0.58226080        0.000000     -0.626115 
     0.58526215        0.000000     -1.217513 
     0.58826349        0.000000     -2.349464 
     0.59126483        0.000000     -4.338263 
     0.59426618        0.000000     -7.335734 
     0.59726752      -20.074767    -10.964395 
     0.60026887      -20.074767    -14.367416 
     0.60327021      -20.074767    -16.871012 
     0.60627156      -20.074767    -18.396661 
     0.60927290      -20.074767    -19.222446 
     0.61227424      -20.074767    -19.644570 
     0.61527559      -20.074767    -19.857317 
     0.61827693      -20.074767    -19.965805 
     0.62127828      -20.074767    -20.022545 
     0.62427962      -20.074767    -20.053160 
     0.62728097      -20.074767    -20.070220 
     0.63028231      -20.074767    -20.080019 
     0.63328366      -20.074767    -20.085790 
     0.63628500      -20.074767    -20.089240 
     0.63928634      -20.074767    -20.091291 
     0.64228769      -20.074767    -20.092444 
     0.64528903      -20.074767    -20.092962 
     0.64829038      -20.074767    -20.092958 
     0.65129172      -20.074767    -20.092429 
     0.65429307      -20.074767    -20.091262 
     0.65729441      -20.074767    -20.089191 
     0.66029575      -20.074767    -20.085708 
     0.66329710      -20.074767    -20.079881 
     0.66629844      -20.074767    -20.069984 
     0.66929979      -20.074767    -20.052743 
     0.67230113      -20.074767    -20.021786 
     0.67530248      -20.074767    -19.964377 
     0.67830382      -20.074767    -19.854552 
     0.68130516      -20.074767    -19.639102 
     0.68430651      -20.074767    -19.211608 
     0.68730785      -20.074767    -18.375824 
     0.69030920      -20.074767    -16.834149 
     0.69331054      -20.074767    -14.311464 
     0.69631189      -20.074767    -10.896491 
     0.69931323        0.000000     -7.272396 
     0.70231457        0.000000     -4.292181 
     0.70531592        0.000000     -2.321699 
     0.70831726        0.000000     -1.202602 
     0.71131861        0.000000     -0.618521 
     0.71431995        0.000000     -0.323376 
     0.71732130        0.000000      0.000000 
     0.72032264        0.000000      0.000000 
     0.72332399        0.000000      0.000000 
     0.72632533        0.000000      0.000000 
     0.72932667        0.000000      0.000000 
     0.73232802        0.000000      0.000000 
     0.73532936        0.000000      0.000000 
     0.73833071        0.000000      0.000000 
     0.74133205        0.000000      0.000000 
     0.74433340        0.000000      0.000000 
     0.74733474        0.000000      0.000000 
     0.75033608        0.000000      0.000000 
     0.75333743        0.000000      0.000000 
     0.75633877        0.000000      0.000000 
     0.75934012        0.000000      0.000000 
     0.76234146        0.000000      0.000000 
     0.76534281        0.000000      0.000000 
     0.76834415        0.000000      0.000000 
     0.77134549        0.000000      0.320634 
     0.77434684        0.000000      0.613235 
     0.77734818        0.000000      1.192300 
     0.78034953        0.000000      2.301961 
     0.78335087        0.000000      4.256468 
     0.78635222        0.000000      7.214084 
     0.78935356       19.940191     10.813166 
     0.79235491       19.940191     14.207032 
     0.79535625       19.940191     16.715691 
     0.79835759       19.940191     18.249465 
     0.80135894       19.940191     19.081167 
     0.80436028       19.940191     19.506613 
     0.80736163       19.940191     19.721031 
     0.81036297       19.940191     19.830324 
     0.81336432       19.940191     19.887450 
     0.81636566       19.940191     19.918251 
     0.81936700       19.940191     19.935404 
     0.82236835       19.940191     19.945250 
     0.82536969       19.940191     19.951046 
     0.82837104       19.940191     19.954511 
     0.83137238       19.940191     19.956571 
     0.83437373       19.940191     19.957733 
     0.83737507       19.940191     19.958259 
     0.84037641       19.940191     19.958265 
     0.84337776       19.940191     19.957752 
     0.84637910       19.940191     19.956609 
     0.84938045       19.940191     19.954574 
     0.85238179       19.940191     19.951152 
     0.85538314       19.940191     19.945429 
     0.85838448       19.940191     19.935710 
     0.86138582       19.940191     19.918791 
     0.86438717       19.940191     19.888433 
     0.86738851       19.940191     19.832174 
     0.87038986       19.940191     19.724614 
     0.87339120       19.940191     19.513699 
     0.87639255       19.940191     19.095212 
     0.87939389       19.940191     18.276465 
     0.88239524       19.940191     16.763459 
     0.88539658       19.940191     14.279536 
     0.88839792       19.940191     10.901157 
     0.89139927        0.000000      7.296158 
     0.89440061        0.000000      4.316182 
     0.89740196        0.000000      2.337940 
     0.90040330        0.000000      1.211623 
     0.90340465        0.000000      0.623075 
     0.90640599        0.000000      0.325589 
     0.90940733        0.000000      0.000000 
     0.91240868        0.000000      0.000000 
     0.91541002        0.000000      0.000000 
     0.91841137        0.000000      0.000000 
     0.92141271        0.000000      0.000000 
     0.92441406        0.000000      0.000000 
     0.92741540        0.000000      0.000000 
     0.93041674        0.000000      0.000000 
     0.93341809        0.000000      0.000000 
     0.93641943        0.000000      0.000000 
     0.93942078        0.000000      0.000000 
     0.94242212        0.000000      0.000000 
     0.94542347        0.000000      0.000000 
     0.94842481        0.000000      0.000000 
     0.95142615        0.000000      0.000000 
     0.95442750        0.000000      0.000000 
     0.95742884        0.000000      0.000000 
     0.96043019        0.000000      0.000000 
     0.96343153        0.000000     -0.228030 
     0.96643288        0.000000     -0.429936 
     0.96943422        0.000000     -0.830483 
     0.97243557        0.000000     -1.615325 
     0.97543691        0.000000     -3.071657 
     0.97843825        0.000000     -5.480513 
     0.98143960        0.000000     -8.792447 
     0.98444094      -19.740814    -12.371736 
     0.98744229      -19.740814    -15.366568 
     0.99044363      -19.740814    -17.373487 
     0.99344498      -19.740814    -18.522908 
     0.99644632      -19.740814    -19.125234 
     0.99944766      -19.740814    -19.429886 
     1.00244901      -19.740814    -19.583881 
     1.00545035      -19.740814    -19.663221 
     1.00845170      -19.740814    -19.705288 
     1.01145304      -19.740814    -19.728321 
     1.01445439      -19.740814    -19.741338 
     1.01745573      -19.740814    -19.748905 
     1.02045707      -19.740814    -19.753400 
     1.02345842      -19.740814    -19.756090 
     1.02645976      -19.740814    -19.757665 
     1.02946111      -19.740814    -19.758495 
     1.03246245      -19.740814    -19.758766 
     1.03546380      -19.740814    -19.758535 
     1.03846514      -19.740814    -19.757754 
     1.04146649      -19.740814    -19.756249 
     1.04446783      -19.740814    -19.753666 
     1.04746917      -19.740814    -19.749350 
     1.05047052      -19.740814    -19.742092 
     1.05347186      -19.740814    -19.729633 
     1.05647321      -19.740814    -19.707640 
     1.05947455      -19.740814    -19.667575 
     1.06247590      -19.740814    -19.592196 
     1.06547724      -19.740814    -19.446185 
     1.06847858      -19.740814    -19.157602 
     1.07147993      -19.740814    -18.586428 
     1.07448127      -19.740814    -17.491546 
     1.07748262      -19.740814    -15.561847 
     1.08048396      -19.740814    -12.638806 
     1.08348531        0.000000     -9.077098 
     1.08648665        0.000000     -5.713779 
     1.08948799        0.000000     -3.224706 
     1.09248934        0.000000     -1.701623 
     1.09549068        0.000000     -0.875322 
     1.09849203        0.000000     -0.452552 
     1.10149337        0.000000     -0.239472 
     1.10449472        0.000000      0.000000 
     1.10749606        0.000000      0.000000 
     1.11049740        0.000000      0.000000 
     1.11349875        0.000000      0.000000 
     1.11650009        0.000000      0.000000 
     1.11950144        0.000000      0.000000 
     1.12250278        0.000000      0.000000 
     1.12550413        0.000000      0.000000 
     1.12850547        0.000000      0.000000 
     1.13150682        0.000000      0.000000 
     1.13450816        0.000000      0.000000 
     1.13750950        0.000000      0.000000 
     1.14051085        0.000000      0.000000 
     1.14351219        0.000000      0.000000 
     1.14651354        0.000000      0.000000 
     1.14951488        0.000000      0.000000 
     1.15251623        0.000000      0.000000 
     1.15551757        0.000000      0.000000 
     1.15851891        0.000000      0.223215 
     1.16152026        0.000000      0.420427 
     1.16452160        0.000000      0.811619 
     1.16752295        0.000000      1.578914 
     1.17052429        0.000000      3.006667 
     1.17352564        0.000000      5.380398 
     1.17652698        0.000000      8.668536 
     1.17952832       19.740814     12.253710 
     1.18252967       19.740814     15.279154 
     1.18553101       19.740814     17.320174 
     1.18853236       19.740814     18.494088 
     1.19153370       19.740814     19.110522 
     1.19453505       19.740814     19.422479 
     1.19753639       19.740814     19.580107 
     1.20053773       19.740814     19.661248 
     1.20353908       19.740814     19.704224 
     1.20654042       19.740814     19.727728 
     1.20954177       19.740814     19.740997 
     1.21254311       19.740814     19.748705 
     1.21554446       19.740814     19.753280 
     1.21854580       19.740814     19.756019 
     1.22154715       19.740814     19.757624 
     1.22454849       19.740814     19.758476 
     1.22754983       19.740814     19.758765 
     1.23055118       19.740814     19.758552 
     1.23355252       19.740814     19.757792 
     1.23655387       19.740814     19.756316 
     1.23955521       19.740814     19.753779 
     1.24255656       19.740814     19.749539 
     1.24555790       19.740814     19.742412 
     1.24855924       19.740814     19.730189 
     1.25156059       19.740814     19.708634 
     1.25456193       19.740814     19.669411 
     1.25756328       19.740814     19.595697 
     1.26056462       19.740814     19.453039 
     1.26356597       19.740814     19.171212 
     1.26656731       19.740814     18.613181 
     1.26956865       19.740814     17.541500 
     1.27257000       19.740814     15.645189 
     1.27557134       19.740814     12.754243 
     1.27857269        0.000000      9.202001 
     1.28157403        0.000000      5.817605 
     1.28457538        0.000000      3.293567 
     1.28757672        0.000000      1.740706 
     1.29057807        0.000000      0.895691 
     1.29357941        0.000000      0.462832 
     1.29658075        0.000000      0.244669 
     1.29958210        0.000000      0.000000 
     1.30258344        0.000000      0.000000 
     1.30558479        0.000000      0.000000 
     1.30858613        0.000000      0.000000 
     1.31158748        0.000000      0.000000 
     1.31458882        0.000000      0.000000 
     1.31759016        0.000000      0.000000 
     1.32059151        0.000000      0.000000 
     1.32359285        0.000000      0.000000 
     1.32659420        0.000000      0.000000 
     1.32959554        0.000000      0.000000 
     1.33259689        0.000000      0.000000 
     1.33559823        0.000000      0.000000 
     1.33859957        0.000000      0.000000 
     1.34160092        0.000000      0.000000 
     1.34460226        0.000000      0.000000 
     1.34760361        0.000000      0.000000 
     1.35060495        0.000000      0.000000 
     1.35360630        0.000000      0.000000 
     1.35660764        0.000000     -0.290632 
     1.35960898        0.000000     -0.554212 
     1.36261033        0.000000     -1.076503 
     1.36561167        0.000000     -2.083557 
     1.36861302        0.000000     -3.881117 
     1.37161436        0.000000     -6.660964 
     1.37461571      -19.484335    -10.141866 
     1.37761705      -19.484335    -13.526403 
     1.38061840      -19.484335    -16.095829 
     1.38361974      -19.484335    -17.696729 
     1.38662108      -19.484335    -18.574166 
     1.38962243      -19.484335    -19.024928 
     1.39262377      -19.484335    -19.252127 
     1.39562512      -19.484335    -19.367674 
     1.39862646      -19.484335    -19.427863 
     1.40162781      -19.484335    -19.460193 
     1.40462915      -19.484335    -19.478129 
     1.40763049      -19.484335    -19.488389 
     1.41063184      -19.484335    -19.494413 
     1.41363318      -19.484335    -19.498010 
     1.41663453      -19.484335    -19.500155 
     1.41963587      -19.484335    -19.501377 
     1.42263722      -19.484335    -19.501957 
     1.42563856      -19.484335    -19.502021 
     1.42863990      -19.484335    -19.501583 
     1.43164125      -19.484335    -19.500549 
     1.43464259      -19.484335    -19.498684 
     1.43764394      -19.484335    -19.495537 
     1.44064528      -19.484335    -19.490278 
     1.44364663      -19.484335    -19.481370 
     1.44664797      -19.484335    -19.465913 
     1.44964931      -19.484335    -19.438282 
     1.45265066      -19.484335    -19.387272 
     1.45565200      -19.484335    -19.290089 
     1.45865335      -19.484335    -19.099996 
     1.46165469      -19.484335    -18.722949 
     1.46465604      -19.484335    -17.982659 
     1.46765738      -19.484335    -16.601381 
     1.47065873      -19.484335    -14.293260 
     1.47366007      -19.484335    -11.072166 
     1.47666141        0.000000     -7.528841 
     1.47966276        0.000000     -4.512910 
     1.48266410        0.000000     -2.464467 
     1.48566545        0.000000     -1.281163 
     1.48866679        0.000000     -0.658460 
     1.49166814        0.000000     -0.343135 
     1.49466948        0.000000      0.000000 
     1.49767082        0.000000      0.000000 
     1.50067217        0.000000      0.000000 
     1.50367351        0.000000      0.000000 
     1.50667486        0.000000      0.000000 
     1.50967620        0.000000      0.000000 
     1.51267755        0.000000      0.000000 
     1.51567889        0.000000      0.000000 
     1.51868023        0.000000      0.000000 
     1.52168158        0.000000      0.000000 
     1.52468292        0.000000      0.000000 
     1.52768427        0.000000      0.000000 
     1.53068561        0.000000      0.000000 
     1.53368696        0.000000      0.000000 
     1.53668830        0.000000      0.000000 
     1.53968965        0.000000      0.000000 
     1.54269099        0.000000      0.000000 
     1.54569233        0.000000      0.000000 
     1.54869368        0.000000      0.000000 
     1.55169502        0.000000      0.000000 
     1.55469637        0.000000      0.271108 
     1.55769771        0.000000      0.515486 
     1.56069906        0.000000      1.000105 
     1.56370040        0.000000      1.939309 
     1.56670174        0.000000      3.635225 
     1.56970309        0.000000      6.309084 
     1.57270443        0.000000      9.745706 
     1.57570578       19.484335     13.184114 
     1.57870712       19.484335     15.861867 
     1.58170847       19.484335     17.561415 
     1.58470981       19.484335     18.503007 
     1.58771115       19.484335     18.988934 
     1.59071250       19.484335     19.233964 
     1.59371384       19.484335     19.358341 
     1.59671519       19.484335     19.422930 
     1.59971653       19.484335     19.457500 
     1.60271788       19.484335     19.476611 
     1.60571922       19.484335     19.487509 
     1.60872056       19.484335     19.493891 
     1.61172191       19.484335     19.497698 
     1.61472325       19.484335     19.499971 
     1.61772460       19.484335     19.501277 
     1.62072594       19.484335     19.501919 
     1.62372729       19.484335     19.502038 
     1.62672863       19.484335     19.501658 
     1.62972998       19.484335     19.500698 
     1.63273132       19.484335     19.498942 
     1.63573266       19.484335     19.495968 
     1.63873401       19.484335     19.491001 
     1.64173535       19.484335     19.482605 
     1.64473670       19.484335     19.468081 
     1.64773804       19.484335     19.442206 
     1.65073939       19.484335     19.394609 
     1.65374073       19.484335     19.304231 
     1.65674207       19.484335     19.127881 
     1.65974342       19.484335     18.778307 
     1.66274476       19.484335     18.090043 
     1.66574611       19.484335     16.795241 
     1.66874745       19.484335     14.597702 
     1.67174880       19.484335     11.458977 
     1.67475014        0.000000      7.907959 
     1.67775148        0.000000      4.800773 
     1.68075283        0.000000      2.643111 
     1.68375417        0.000000      1.378673 
     1.68675552        0.000000      0.708423 
     1.68975686        0.000000      0.368292 
     1.69275821        0.000000      0.196642 
     1.69575955        0.000000      0.000000 
     1.69876089        0.000000      0.000000 
     1.70176224        0.000000      0.000000 
     1.70476358        0.000000      0.000000 
     1.70776493        0.000000      0.000000 
     1.71076627        0.000000      0.000000 
     1.71376762        0.000000      0.000000 
     1.71676896        0.000000      0.000000 
     1.71977031        0.000000      0.000000 
     1.72277165        0.000000      0.000000 
     1.72577299        0.000000      0.000000 
     1.72877434        0.000000      0.000000 
     1.73177568        0.000000      0.000000 
     1.73477703        0.000000      0.000000 
     1.73777837        0.000000      0.000000 
     1.74077972        0.000000      0.000000 
     1.74378106        0.000000      0.000000 
     1.74678240        0.000000      0.000000 
     1.74978375        0.000000      0.000000 
     1.75278509        0.000000      0.000000 
     1.75578644        0.000000     -0.349930 
     1.75878778        0.000000     -0.672247 
     1.76178913        0.000000     -1.308168 
     1.76479047        0.000000     -2.512680 
     1.76779181        0.000000     -4.584383 
     1.77079316        0.000000     -7.604099 
     1.77379450      -19.237613    -11.107415 
     1.77679585      -19.237613    -14.251361 
     1.77979719      -19.237613    -16.480198 
     1.78279854      -19.237613    -17.804420 
     1.78579988      -19.237613    -18.511403 
     1.78880123      -19.237613    -18.871005 
     1.79180257      -19.237613    -19.052348 
     1.79480391      -19.237613    -19.145159 
     1.79780526      -19.237613    -19.193949 
     1.80080660      -19.237613    -19.220421 
     1.80380795      -19.237613    -19.235253 
     1.80680929      -19.237613    -19.243813 
     1.80981064      -19.237613    -19.248871 
     1.81281198      -19.237613    -19.251898 
     1.81581332      -19.237613    -19.253690 
     1.81881467      -19.237613    -19.254677 
     1.82181601      -19.237613    -19.255083 
     1.82481736      -19.237613    -19.254995 
     1.82781870      -19.237613    -19.254395 
     1.83082005      -19.237613    -19.253151 
     1.83382139      -19.237613    -19.250976 
     1.83682273      -19.237613    -19.247331 
     1.83982408      -19.237613    -19.241224 
     1.84282542      -19.237613    -19.230811 
     1.84582677      -19.237613    -19.212581 
     1.84882811      -19.237613    -19.179667 
     1.85182946      -19.237613    -19.118292 
     1.85483080      -19.237613    -19.000301 
     1.85783214      -19.237613    -18.768086 
     1.86083349      -19.237613    -18.307445 
     1.86383483      -19.237613    -17.412582 
     1.86683618      -19.237613    -15.787759 
     1.86983752      -19.237613    -13.201655 
     1.87283887      -19.237613     -9.834439 
     1.87584021        0.000000     -6.416377 
     1.87884156        0.000000     -3.719292 
     1.88184290        0.000000     -1.990803 
     1.88484424        0.000000     -1.027647 
     1.88784559        0.000000     -0.529328 
     1.89084693        0.000000     -0.277947 
     1.89384828        0.000000      0.000000 
     1.89684962        0.000000      0.000000 
     1.89985097        0.000000      0.000000 
     1.90285231        0.000000      0.000000 
     1.90585365        0.000000      0.000000 
     1.90885500        0.000000      0.000000 
     1.91185634        0.000000      0.000000 
     1.91485769        0.000000      0.000000 
     1.91785903        0.000000      0.000000 
     1.92086038        0.000000      0.000000 
     1.92386172        0.000000      0.000000 
     1.92686306        0.000000      0.000000 
     1.92986441        0.000000      0.000000 
     1.93286575        0.000000      0.000000 
     1.93586710        0.000000      0.000000 
     1.93886844        0.000000      0.000000 
     1.94186979        0.000000      0.000000 
     1.94487113        0.000000      0.000000 
     1.94787247        0.000000      0.000000 
     1.95087382        0.000000      0.000000 
     1.95387516        0.000000      0.000000 
     1.95687651        0.000000      0.321436 
     1.95987785        0.000000      0.615655 
     1.96287920        0.000000      1.197447 
     1.96588054        0.000000      2.308528 
     1.96888189        0.000000      4.251605 
     1.97188323        0.000000      7.158537 
     1.97488457       19.237613     10.644105 
     1.97788592       19.237613     13.880300 
     1.98088726       19.237613     16.240868 
     1.98388861       19.237613     17.670845 
     1.98688995       19.237613     18.442316 
     1.98989130       19.237613     18.836189 
     1.99289264       19.237613     19.034712 
     1.99589398       19.237613     19.136026 
     1.99889533       19.237613     19.189076 
     2.00189667       19.237613     19.217735 
     2.00489802       19.237613     19.233726 
     2.00789936       19.237613     19.242920 
     2.01090071       19.237613     19.248339 
     2.01390205       19.237613     19.251580 
     2.01690339       19.237613     19.253505 
     2.01990474       19.237613     19.254583 
     2.02290608       19.237613     19.255059 
     2.02590743       19.237613     19.255035 
     2.02890877       19.237613     19.254508 
     2.03191012       19.237613     19.253361 
     2.03491146       19.237613     19.251335 
     2.03791281       19.237613     19.247930 
     2.04091415       19.237613     19.242232 
     2.04391549       19.237613     19.232545 
     2.04691684       19.237613     19.215651 
     2.04991818       19.237613     19.185280 
     2.05291953       19.237613     19.128888 
     2.05592087       19.237613     19.020884 
     2.05892222       19.237613     18.808846 
     2.06192356       19.237613     18.388117 
     2.06492490       19.237613     17.566654 
     2.06792625       19.237613     16.056557 
     2.07092759       19.237613     13.600566 
     2.07392894       19.237613     10.304636 
     2.07693028        0.000000      6.841886 
     2.07993163        0.000000      4.021206 
     2.08293297        0.000000      2.169697 
     2.08593431        0.000000      1.122883 
     2.08893566        0.000000      0.577683 
     2.09193700        0.000000      0.302313 
     2.09493835        0.000000      0.000000 
     2.09793969        0.000000      0.000000 
     2.10094104        0.000000      0.000000 
     2.10394238        0.000000      0.000000 
     2.10694372        0.000000      0.000000 
     2.10994507        0.000000      0.000000 
     2.11294641        0.000000      0.000000 
     2.11594776        0.000000      0.000000 
     2.11894910        0.000000      0.000000 
     2.12195045        0.000000      0.000000 
     2.12495179        0.000000      0.000000 
     2.12795314        0.000000      0.000000 
     2.13095448        0.000000      0.000000 
     2.13395582        0.000000      0.000000 
     2.13695717        0.000000      0.000000 
     2.13995851        0.000000      0.000000 
     2.14295986        0.000000      0.000000 
     2.14596120        0.000000      0.000000 
     2.14896255        0.000000      0.000000 
     2.15196389        0.000000      0.000000 
     2.15496523        0.000000      0.000000 
     2.15796658        0.000000     -0.213166 
     2.16096792        0.000000     -0.401291 
     2.16396927        0.000000     -0.774433 
     2.16697061        0.000000     -1.506687 
     2.16997196        0.000000     -2.871122 
     2.17297330        0.000000     -5.145397 
     2.17597464        0.000000     -8.307601 
     2.17897599      -19.056126    -11.770892 
     2.18197733      -19.056126    -14.706141 
     2.18497868      -19.056126    -16.693066 
     2.18798002      -19.056126    -17.838350 
     2.19098137      -19.056126    -18.440394 
     2.19398271      -19.056126    -18.745156 
     2.19698405      -19.056126    -18.899120 
     2.19998540      -19.056126    -18.978342 
     2.20298674      -19.056126    -19.020279 
     2.20598809      -19.056126    -19.043201 
     2.20898943      -19.056126    -19.056135 
     2.21199078      -19.056126    -19.063644 
     2.21499212      -19.056126    -19.068100 
     2.21799347      -19.056126    -19.070768 
     2.22099481      -19.056126    -19.072333 
     2.22399615      -19.056126    -19.073167 
     2.22699750      -19.056126    -19.073454 
     2.22999884      -19.056126    -19.073257 
     2.23300019      -19.056126    -19.072533 
     2.23600153      -19.056126    -19.071122 
     2.23900288      -19.056126    -19.068696 
     2.24200422      -19.056126    -19.064639 
     2.24500556      -19.056126    -19.057823 
     2.24800691      -19.056126    -19.046136 
