beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.220000        30.86608        0.8246888      0.8245041      -0.01064206     -0.0106228     -2.02919e-17   1.554483e-18     2.924273e-16   2.438036e-17   
1  0.218485        31.08013        0.8224108      0.8222487      -0.01066892     -0.0106758      4.23023e-17   1.231117e-18    -1.543061e-17    2.32103e-17   
2  0.216970        31.29717        0.8200894      0.8199489       -0.0107228    -0.01072916    -2.786424e-17   9.109282e-19    -1.003565e-16   2.205522e-17   
3  0.215455        31.51726        0.8177235      0.8176036      -0.01077703    -0.01078288    -8.862935e-19   5.940373e-19     1.198925e-16   2.091565e-17   
4  0.213939        31.74047        0.8153118      0.8152118      -0.01083162    -0.01083696     2.527608e-17   2.805669e-19    -1.958177e-17   1.979209e-17   
5  0.212424        31.96687        0.8128534      0.8127722      -0.01088654    -0.01089139    -1.012591e-17  -2.935767e-20    -6.986753e-17   1.868507e-17   
6  0.210909        32.19652         0.810347      0.8102837      -0.01094181    -0.01094618    -6.305011e-18  -3.356084e-19     9.987923e-17   1.759514e-17   
7  0.209394        32.42949        0.8077915       0.807745      -0.01099742    -0.01100132     3.635661e-17   -6.38055e-19    -8.583073e-17   1.652284e-17   
8  0.207879        32.66585        0.8051854       0.805155      -0.01105336    -0.01105679    -4.750192e-17  -9.365644e-19    -8.548301e-17   1.546872e-17   
9  0.206364        32.90569        0.8025277      0.8025123      -0.01110963    -0.01111261    -3.416026e-18  -1.231001e-18     1.731185e-16   1.443336e-17   
10  0.204848        33.14908        0.7998169      0.7998156      -0.01116621    -0.01116876     3.611492e-17  -1.521227e-18    -3.773552e-17   1.341731e-17   
11  0.203333        33.39609        0.7970517      0.7970635      -0.01122311    -0.01122524    -2.264745e-17  -1.807102e-18    -5.424782e-17   1.242116e-17   
12  0.201818        33.64681        0.7942307      0.7942546      -0.01128032    -0.01128203     9.795061e-18  -2.088482e-18    -5.497971e-17   1.144551e-17   
13  0.200303        33.90132        0.7913524      0.7913875      -0.01133783    -0.01133914    -5.112452e-17  -2.365224e-18    -4.475801e-17   1.049094e-17   
14  0.198788        34.15972        0.7884153      0.7884607      -0.01139563    -0.01139655    -1.240671e-17  -2.637178e-18     1.352976e-16   9.558062e-18   
15  0.197273        34.42208        0.7854179      0.7854726      -0.01145371    -0.01145426     1.927502e-17  -2.904195e-18    -1.824789e-17   8.647482e-18   
16  0.195758        34.68851        0.7823586      0.7824216      -0.01151206    -0.01151226    -2.262052e-17  -3.166123e-18    -9.716834e-17   7.759818e-18   
17  0.194242        34.95909        0.7792357      0.7793061      -0.01157067    -0.01157053    -3.265523e-17  -3.422809e-18     3.318142e-17   6.895688e-18   
18  0.192727        35.23392        0.7760476      0.7761245      -0.01162954    -0.01162906    -4.223869e-18  -3.674095e-18      1.27938e-17   6.055718e-18   
19  0.191212        35.51311        0.7727925      0.7728749      -0.01168863    -0.01168784    -2.596198e-17  -3.919824e-18     1.564753e-18   5.240535e-18   
20  0.189697        35.79677        0.7694686      0.7695556      -0.01174795    -0.01174686    -2.988927e-18  -4.159837e-18     4.412014e-17   4.450771e-18   
21  0.188182        36.08498        0.7660741      0.7661648      -0.01180747    -0.01180611    -8.994141e-19  -4.393972e-18    -1.390169e-17   3.687057e-18   
22  0.186667        36.37788         0.762607      0.7627004      -0.01186719    -0.01186556    -1.116639e-17  -4.622066e-18     2.377317e-17   2.950027e-18   
23  0.185152        36.67557        0.7590653      0.7591607      -0.01192707     -0.0119252     1.342275e-17  -4.843957e-18       1.9751e-17   2.240311e-18   
24  0.183636        36.97818        0.7554471      0.7555435      -0.01198711    -0.01198501     3.812991e-19  -5.059479e-18    -1.781883e-17    1.55854e-18   
25  0.182121        37.28582        0.7517501      0.7518467      -0.01204728    -0.01204497     2.676224e-18  -5.268467e-18    -1.597037e-17   9.053382e-19   
26  0.180606        37.59862        0.7479723      0.7480683      -0.01210757    -0.01210506    -9.648283e-18  -5.470755e-18    -2.075734e-17    2.81326e-19   
27  0.179091        37.91671        0.7441114      0.7442059      -0.01216794    -0.01216526    -1.032077e-17  -5.666177e-18    -8.045486e-19  -3.128846e-19   
28  0.177576        38.24023         0.740165      0.7402574      -0.01222837    -0.01222554    -1.015738e-17  -5.854568e-18     5.643757e-17  -8.766909e-19   
29  0.176061        38.56932        0.7361308      0.7362202      -0.01228884    -0.01228588     2.682247e-17  -6.035762e-18      1.89237e-17  -1.409502e-18   
30  0.174545        38.90412        0.7320064      0.7320921      -0.01234932    -0.01234624     1.872031e-18  -6.209594e-18    -6.368623e-17  -1.910741e-18   
31  0.173030        39.24479        0.7277891      0.7278704      -0.01240977     -0.0124066    -1.613211e-17  -6.375903e-18     4.669601e-17  -2.379849e-18   
