beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.7756043       0.775564      -0.04017871    -0.04011565    -2.557403e-17    8.92657e-18    -1.026788e-16   5.713523e-17   
1  0.646162        10.50904        0.7731109      0.7730766      -0.04026481     -0.0402853    -3.194607e-17   7.758885e-18     4.567824e-16   5.282798e-17   
2  0.642323        10.57184        0.7705769      0.7705482      -0.04043746    -0.04045596     3.187375e-17   6.626937e-18     5.128542e-16   4.864669e-17   
3  0.638485        10.63539        0.7680014       0.767978      -0.04061105    -0.04062762     3.247529e-17   5.531293e-18    -2.225983e-16   4.459288e-17   
4  0.634646        10.69972        0.7653836      0.7653651      -0.04078554    -0.04080025     3.229842e-18   4.472513e-18    -6.685817e-17   4.066802e-17   
5  0.630808        10.76482        0.7627225      0.7627087      -0.04096094    -0.04097387     2.412541e-17   3.451156e-18        4.389e-16   3.687355e-17   
6  0.626970        10.83073        0.7600172      0.7600077      -0.04113723    -0.04114846     6.082412e-17   2.467771e-18    -4.194532e-16   3.321085e-17   
7  0.623131        10.89744        0.7572668      0.7572614      -0.04131441      -0.041324    -3.229473e-17   1.522901e-18    -4.098125e-16   2.968125e-17   
8  0.619293        10.96499        0.7544703      0.7544686      -0.04149245    -0.04150048     6.618935e-18   6.170835e-19     2.661901e-17   2.628604e-17   
9  0.615455        11.03337        0.7516268      0.7516285      -0.04167135     -0.0416779    -2.913943e-17   -2.49157e-19    -2.704994e-16   2.302642e-17   
10  0.611616        11.10261        0.7487351      0.7487399      -0.04185109    -0.04185623    -3.039277e-17  -1.075305e-18     2.487858e-16   1.990353e-17   
11  0.607778        11.17273        0.7457943      0.7458019      -0.04203166    -0.04203546     5.765068e-18  -1.860856e-18    -5.415987e-17   1.691844e-17   
12  0.603939        11.24374        0.7428032      0.7428133      -0.04221303    -0.04221557    -3.854407e-17  -2.605322e-18     3.191073e-16   1.407214e-17   
13  0.600101        11.31566        0.7397608      0.7397732      -0.04239518    -0.04239654     5.223072e-17  -3.308225e-18     4.739014e-16   1.136554e-17   
14  0.596263         11.3885         0.736666      0.7366803      -0.04257811    -0.04257836     2.932847e-17  -3.969109e-18    -1.830064e-16   8.799432e-18   
15  0.592424        11.46229        0.7335175      0.7335334      -0.04276177    -0.04276099     2.552036e-17  -4.587533e-18    -2.315576e-16   6.374532e-18   
16  0.588586        11.53704        0.7303142      0.7303315      -0.04294616    -0.04294442    -5.239623e-18  -5.163075e-18    -3.377942e-16   4.091436e-18   
17  0.584747        11.61277        0.7270548      0.7270733      -0.04313124    -0.04312863    -2.523888e-17  -5.695339e-18    -1.639881e-16   1.950629e-18   
18  0.580909         11.6895        0.7237382      0.7237575      -0.04331699    -0.04331357    -3.014158e-17  -6.183949e-18     5.242278e-17  -4.752927e-20   
19  0.577071        11.76725        0.7203629      0.7203829      -0.04350338    -0.04349923    -1.702164e-17  -6.628558e-18    -8.128078e-17  -1.902813e-18   
20  0.573232        11.84605        0.7169277      0.7169482      -0.04369038    -0.04368557    -4.312615e-17  -7.028845e-18      -9.7995e-17  -3.615136e-18   
21  0.569394         11.9259        0.7134313      0.7134519      -0.04387794    -0.04387256    -3.232072e-17  -7.384522e-18     2.667617e-16  -5.184563e-18   
22  0.565556        12.00684        0.7098722      0.7098927      -0.04406605    -0.04406016     -8.93135e-20  -7.695334e-18     6.425342e-18   -6.61132e-18   
23  0.561717        12.08889         0.706249      0.7062693      -0.04425465    -0.04424834    -3.170686e-17  -7.961061e-18    -4.028118e-16  -7.895804e-18   
24  0.557879        12.17207        0.7025603      0.7025801      -0.04444372    -0.04443705    -6.666232e-17  -8.181524e-18     -1.02188e-16  -9.038593e-18   
25  0.554040        12.25639        0.6988045      0.6988236       -0.0446332    -0.04462624    -4.845712e-17  -8.356585e-18     6.684949e-16  -1.004046e-17   
26  0.550202         12.3419          0.69498      0.6949983      -0.04482305    -0.04481587     4.740232e-17  -8.486151e-18     3.508588e-16  -1.090238e-17   
27  0.546364        12.42861        0.6910854      0.6911026      -0.04501322     -0.0450059     1.103905e-17  -8.570178e-18     1.769458e-16  -1.162554e-17   
28  0.542525        12.51654        0.6871188      0.6871349      -0.04520366    -0.04519627     7.903554e-17  -8.608674e-18     1.042061e-17  -1.221136e-17   
29  0.538687        12.60572        0.6830788      0.6830936      -0.04539431    -0.04538691     1.192879e-17  -8.601704e-18    -3.618451e-16  -1.266152e-17   
30  0.534848        12.69619        0.6789635      0.6789769      -0.04558512    -0.04557778     1.452937e-17  -8.549393e-18     7.646471e-17  -1.297792e-17   
31  0.531010        12.78796        0.6747713       0.674783      -0.04577602     -0.0457688     2.592611e-17  -8.451928e-18    -2.214447e-16  -1.316276e-17   
32  0.527172        12.88107        0.6705002      0.6705103      -0.04596695    -0.04595991    -2.687416e-17  -8.309566e-18    -1.177059e-16  -1.321851e-17   
33  0.523333        12.97555        0.6661484      0.6661567      -0.04615784    -0.04615104     4.459842e-18  -8.122637e-18     5.163244e-17  -1.314794e-17   
34  0.519495        13.07142         0.661714      0.6617205      -0.04634861    -0.04634211    -1.743696e-17   -7.89155e-18    -4.692622e-17  -1.295413e-17   
35  0.515657        13.16872         0.657195      0.6571996      -0.04653918    -0.04653304    -4.345969e-18  -7.616794e-18    -1.343819e-16  -1.264051e-17   
36  0.511818        13.26748        0.6525894      0.6525921      -0.04672947    -0.04672374    -4.417613e-17  -7.298948e-18     5.515009e-16  -1.221083e-17   
37  0.507980        13.36773        0.6478952      0.6478959       -0.0469194    -0.04691413     1.068334e-16  -6.938685e-18     1.199614e-16  -1.166921e-17   
38  0.504141        13.46951        0.6431102      0.6431089      -0.04710886    -0.04710409    -2.205676e-17  -6.536777e-18    -6.233195e-16  -1.102016e-17   
39  0.500303        13.57285        0.6382322       0.638229      -0.04729776    -0.04729355    -2.001611e-17  -6.094101e-18    -6.454677e-17  -1.026857e-17   
40  0.496465        13.67779         0.633259      0.6332538        -0.047486    -0.04748237    -3.563508e-17  -5.611645e-18     5.453246e-17  -9.419753e-18   
41  0.492626        13.78436        0.6281882      0.6281812      -0.04767345    -0.04767045    -8.149352e-18  -5.090517e-18     1.345359e-16  -8.479437e-18   
42  0.488788        13.89261        0.6230176      0.6230087      -0.04786001    -0.04785767     -6.94063e-18  -4.531949e-18      1.52133e-16  -7.453802e-18   
43  0.484949        14.00257        0.6177447       0.617734      -0.04804555     -0.0480439     2.528867e-17  -3.937304e-18    -1.047107e-16  -6.349489e-18   
44  0.481111        14.11428         0.612367      0.6123546      -0.04822994      -0.048229    -3.085035e-17  -3.308086e-18    -2.653481e-16  -5.173611e-18   
45  0.477273        14.22779        0.6068819      0.6068679      -0.04841304    -0.04841283    -3.404859e-17  -2.645944e-18     2.382017e-16  -3.933775e-18   
46  0.473434        14.34315        0.6012868      0.6012713      -0.04859469    -0.04859523     2.415572e-17   -1.95268e-18      1.06617e-16  -2.638089e-18   
47  0.469596        14.46038        0.5955791      0.5955622      -0.04877475    -0.04877604    -1.000095e-17  -1.230261e-18    -1.354332e-16   -1.29518e-18   
48  0.465758        14.57955        0.5897559      0.5897379      -0.04895305    -0.04895509    -7.560532e-18  -4.808205e-19     2.928332e-16    8.57991e-20   
