beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698         0.799728      0.7996973      -0.03612253    -0.03606106    -1.368974e-17   2.671758e-17     4.478464e-16    8.83677e-17   
1  0.646162        10.50904        0.7974863      0.7974601      -0.03620311    -0.03622008     1.410273e-17   2.536186e-17     3.670346e-16   8.268266e-17   
2  0.642323        10.57184        0.7952077      0.7951858      -0.03636477    -0.03638016     3.207744e-17   2.403014e-17     3.556733e-16   7.712632e-17   
3  0.638485        10.63539        0.7928914      0.7928735      -0.03652745    -0.03654131      5.90961e-17   2.272285e-17     7.981038e-17   7.170074e-17   
4  0.634646        10.69972        0.7905365      0.7905225      -0.03669113    -0.03670352       4.2018e-17   2.144039e-17    -6.144794e-16   6.640799e-17   
5  0.630808        10.76482        0.7881424      0.7881318      -0.03685581    -0.03686679     -2.07091e-17   2.018319e-17    -1.083648e-16   6.125011e-17   
6  0.626970        10.83073         0.785708      0.7857008       -0.0370215    -0.03703112      2.85028e-17   1.895164e-17     5.810915e-17   5.622912e-17   
7  0.623131        10.89744        0.7832326      0.7832284      -0.03718818     -0.0371965    -1.356182e-17   1.774615e-17     3.653171e-18   5.134701e-17   
8  0.619293        10.96499        0.7807151      0.7807138      -0.03735585    -0.03736293     2.951772e-17   1.656712e-17     5.315366e-16   4.660574e-17   
9  0.615455        11.03337        0.7781548      0.7781561      -0.03752451     -0.0375304     5.859904e-17   1.541496e-17     1.615863e-17   4.200723e-17   
10  0.611616        11.10261        0.7755506      0.7755542      -0.03769414     -0.0376989     3.139046e-17   1.429004e-17    -5.006386e-16   3.755339e-17   
11  0.607778        11.17273        0.7729016      0.7729074      -0.03786474    -0.03786843    -1.126473e-17   1.319276e-17    -2.043441e-16   3.324605e-17   
12  0.603939        11.24374        0.7702068      0.7702145       -0.0380363    -0.03803898     2.912051e-18   1.212349e-17     2.357535e-16   2.908701e-17   
