beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.7511641      0.7511127      -0.04422085    -0.04415703    -2.473965e-17  -2.976822e-18     8.118145e-16   8.403594e-17   
1  0.646162        10.50904        0.7484198       0.748376       -0.0443116    -0.04433563     2.563997e-17  -2.979685e-18     2.030938e-16   7.978596e-17   
2  0.642323        10.57184        0.7456314      0.7455947      -0.04449351    -0.04451512     1.667033e-19  -2.984904e-18    -1.758135e-16   7.560619e-17   
3  0.638485        10.63539        0.7427978      0.7427679      -0.04467621    -0.04469549     3.598663e-18  -2.992404e-18    -8.224764e-16    7.14982e-17   
4  0.634646        10.69972        0.7399182      0.7398947      -0.04485969    -0.04487672     -1.05684e-16  -3.002104e-18     8.141852e-17   6.746357e-17   
5  0.630808        10.76482        0.7369916       0.736974      -0.04504392     -0.0450588     1.553033e-17  -3.013916e-18     6.620371e-16   6.350392e-17   
6  0.626970        10.83073        0.7340169      0.7340049       -0.0452289    -0.04524171    -1.990703e-17  -3.027747e-18     5.679585e-16   5.962084e-17   
7  0.623131        10.89744        0.7309933      0.7309864      -0.04541459    -0.04542543     9.175012e-17  -3.043497e-18    -7.716289e-17   5.581596e-17   
8  0.619293        10.96499        0.7279196      0.7279174      -0.04560097    -0.04560994    -3.171468e-17  -3.061058e-18    -8.777051e-16    5.20909e-17   
9  0.615455        11.03337        0.7247948       0.724797      -0.04578803    -0.04579521    -2.675349e-17  -3.080315e-18     4.974363e-16   4.844728e-17   
10  0.611616        11.10261        0.7216178      0.7216239      -0.04597574    -0.04598122     3.711129e-17  -3.101147e-18     2.005295e-16   4.488675e-17   
11  0.607778        11.17273        0.7183875      0.7183972      -0.04616408    -0.04616795     5.612519e-19  -3.123421e-18    -3.679866e-16   4.141094e-17   
12  0.603939        11.24374        0.7151027      0.7151156        -0.046353    -0.04635536    -1.468496e-17     -3.147e-18    -2.136627e-17   3.802147e-17   
13  0.600101        11.31566        0.7117623      0.7117781      -0.04654249    -0.04654343    -2.316931e-18  -3.171737e-18    -3.151984e-17      3.472e-17   
14  0.596263         11.3885        0.7083651      0.7083833      -0.04673251    -0.04673213    -1.943622e-17  -3.197474e-18     9.886043e-19   3.150814e-17   
15  0.592424        11.46229        0.7049098      0.7049302      -0.04692303    -0.04692142    -1.949203e-18  -3.224046e-18     3.125599e-16   2.838751e-17   
16  0.588586        11.53704        0.7013951      0.7014173      -0.04711402    -0.04711126     2.706327e-17  -3.251277e-18    -2.664405e-16   2.535973e-17   
17  0.584747        11.61277        0.6978199      0.6978435      -0.04730542    -0.04730162    -4.268576e-17  -3.278983e-18     3.354931e-17    2.24264e-17   
18  0.580909         11.6895        0.6941827      0.6942075      -0.04749722    -0.04749246     3.313362e-17  -3.306967e-18     5.912419e-16    1.95891e-17   
19  0.577071        11.76725        0.6904822      0.6905078      -0.04768935    -0.04768373      4.82469e-17  -3.335023e-18    -2.221179e-16   1.684939e-17   
20  0.573232        11.84605         0.686717       0.686743      -0.04788177    -0.04787539     -2.07188e-18  -3.362934e-18    -4.035301e-16   1.420882e-17   
21  0.569394         11.9259        0.6828857      0.6829119      -0.04807445    -0.04806738     -1.55235e-17   -3.39047e-18     2.667244e-17   1.166891e-17   
22  0.565556        12.00684        0.6789867      0.6790129      -0.04826731    -0.04825966     2.428457e-18  -3.417391e-18    -4.023651e-18   9.231125e-18   
23  0.561717        12.08889        0.6750186      0.6750444      -0.04846032    -0.04845218     -1.64291e-17  -3.443444e-18     4.203104e-16   6.896931e-18   
24  0.557879        12.17207        0.6709799      0.6710051      -0.04865341    -0.04864486     7.260694e-17  -3.468364e-18    -2.380118e-16   4.667731e-18   
25  0.554040        12.25639        0.6668689      0.6668932      -0.04884653    -0.04883766    -5.780484e-17  -3.491872e-18    -9.791235e-16   2.544891e-18   
26  0.550202         12.3419        0.6626841      0.6627073       -0.0490396     -0.0490305     -9.30124e-17  -3.513678e-18     2.872962e-16   5.297239e-19   
27  0.546364        12.42861        0.6584237      0.6584456      -0.04923256    -0.04922332    -7.489604e-18  -3.533476e-18     4.211001e-16  -1.376513e-18   
28  0.542525        12.51654         0.654086      0.6541065      -0.04942534    -0.04941604    -2.016554e-17   -3.55095e-18      1.90156e-16  -3.172625e-18   
29  0.538687        12.60572        0.6496694      0.6496882      -0.04961786    -0.04960858     2.660951e-17  -3.565766e-18     2.789921e-16  -4.857487e-18   
30  0.534848        12.69619         0.645172      0.6451889      -0.04981004    -0.04980086     2.964169e-17  -3.577579e-18    -2.805197e-16   -6.43005e-18   
31  0.531010        12.78796        0.6405919      0.6406068       -0.0500018     -0.0499928    -2.492308e-17  -3.586029e-18    -4.713791e-16   -7.88935e-18   
32  0.527172        12.88107        0.6359273      0.6359401      -0.05019305    -0.05018431    -5.734422e-17   -3.59074e-18     2.564715e-16  -9.234516e-18   
