beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.9349083      0.9349063      -0.01221352    -0.01218203     1.802359e-17  -5.943808e-18    -8.105932e-16  -8.382912e-17   
1  0.646162        10.50904        0.9341504      0.9341486      -0.01224655    -0.01224785    -3.228024e-17  -5.347781e-18    -1.239893e-16  -7.928709e-17   
2  0.642323        10.57184        0.9333792      0.9333778      -0.01231293    -0.01231434     3.051811e-18  -4.776516e-18     7.859264e-17  -7.483469e-17   
3  0.638485        10.63539        0.9325946      0.9325934      -0.01237999    -0.01238149    -2.271518e-17  -4.230263e-18    -2.116787e-16  -7.047353e-17   
4  0.634646        10.69972        0.9317961      0.9317951      -0.01244774    -0.01244933    -2.386836e-17  -3.709265e-18     1.793354e-16  -6.620522e-17   
5  0.630808        10.76482        0.9309834      0.9309827      -0.01251619    -0.01251785     6.506116e-19  -3.213751e-18     5.249217e-16  -6.203136e-17   
6  0.626970        10.83073        0.9301563      0.9301558      -0.01258535    -0.01258707     4.501982e-17  -2.743941e-18    -7.027845e-17  -5.795353e-17   
7  0.623131        10.89744        0.9293143      0.9293141      -0.01265522      -0.012657    -9.273319e-18  -2.300041e-18    -4.368085e-16  -5.397333e-17   
8  0.619293        10.96499        0.9284572      0.9284571      -0.01272581    -0.01272764    -1.331341e-17  -1.882244e-18     -3.55579e-17  -5.009232e-17   
9  0.615455        11.03337        0.9275845      0.9275846      -0.01279715    -0.01279902    -1.408618e-17  -1.490726e-18     1.994014e-16  -4.631205e-17   
10  0.611616        11.10261        0.9266959      0.9266962      -0.01286923    -0.01287113      1.43107e-17   -1.12565e-18     2.677368e-16  -4.263406e-17   
11  0.607778        11.17273         0.925791      0.9257914      -0.01294206      -0.012944     2.310142e-17  -7.871604e-19    -8.153713e-17  -3.905985e-17   
12  0.603939        11.24374        0.9248694      0.9248699      -0.01301567    -0.01301762     2.619195e-18  -4.753826e-19    -2.422731e-16  -3.559092e-17   
