beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.8441339      0.8441172      -0.02848685    -0.02843092     3.562145e-17    1.90258e-20    -9.161989e-16  -1.388552e-16   
1  0.646162        10.50904        0.8423661      0.8423518      -0.02855491    -0.02856563    -2.123606e-17   1.852467e-19    -1.248378e-16  -1.299723e-16   
2  0.642323        10.57184        0.8405686      0.8405566      -0.02869155    -0.02870141     2.062143e-17   3.492241e-19     3.390333e-17  -1.213072e-16   
3  0.638485        10.63539        0.8387407       0.838731      -0.02882926    -0.02883828    -1.742989e-17   5.108216e-19    -2.763171e-16  -1.128633e-16   
4  0.634646        10.69972        0.8368819      0.8368742      -0.02896802    -0.02897624     -1.44657e-17   6.698974e-19     4.080018e-16  -1.046435e-16   
5  0.630808        10.76482        0.8349913      0.8349856      -0.02910785    -0.02911529     3.566106e-17   8.263047e-19     3.345464e-16  -9.665094e-17   
6  0.626970        10.83073        0.8330684      0.8330644      -0.02924875    -0.02925544     2.901613e-17   9.798916e-19    -1.924284e-16  -8.888864e-17   
7  0.623131        10.89744        0.8311124      0.8311101      -0.02939072    -0.02939669     1.006703e-17     1.1305e-18     -2.99868e-16  -8.135951e-17   
8  0.619293        10.96499        0.8291224      0.8291217      -0.02953378    -0.02953906    -1.125662e-17   1.277968e-18     3.698331e-17  -7.406639e-17   
9  0.615455        11.03337        0.8270978      0.8270985      -0.02967793    -0.02968254     1.539121e-17   1.422125e-18    -1.680288e-16  -6.701209e-17   
10  0.611616        11.10261        0.8250378      0.8250398      -0.02982316    -0.02982713    -3.486083e-17   1.562798e-18    -3.466458e-16  -6.019928e-17   
11  0.607778        11.17273        0.8229416      0.8229447      -0.02996948    -0.02997285     -3.25862e-17   1.699804e-18     1.492498e-17  -5.363056e-17   
12  0.603939        11.24374        0.8208083      0.8208124      -0.03011691     -0.0301197    -3.277012e-17   1.832957e-18     3.123305e-16  -4.730841e-17   
13  0.600101        11.31566         0.818637      0.8186421      -0.03026543    -0.03026767     1.234024e-17   1.962063e-18     1.983038e-16  -4.123521e-17   
14  0.596263         11.3885        0.8164269      0.8164328      -0.03041505    -0.03041678    -4.460634e-18   2.086922e-18    -1.005133e-16   -3.54132e-17   
15  0.592424        11.46229        0.8141772      0.8141838      -0.03056578    -0.03056701    -2.275276e-18   2.207327e-18    -9.820203e-17  -2.984449e-17   
16  0.588586        11.53704        0.8118867      0.8118939      -0.03071761    -0.03071838     -1.91703e-17   2.323064e-18     9.846088e-18  -2.453103e-17   
17  0.584747        11.61277        0.8095547      0.8095623      -0.03087054    -0.03087089    -5.621616e-19   2.433913e-18     2.676792e-16   -1.94746e-17   
18  0.580909         11.6895          0.80718      0.8071881      -0.03102458    -0.03102453     2.166287e-17   2.539645e-18     8.350993e-17  -1.467683e-17   
19  0.577071        11.76725        0.8047618      0.8047701      -0.03117972     -0.0311793     1.212842e-17   2.640026e-18    -1.907917e-16  -1.013915e-17   
20  0.573232        11.84605        0.8022989      0.8023073      -0.03133597     -0.0313352    -8.275909e-18   2.734812e-18     2.029556e-16  -5.862784e-18   
21  0.569394         11.9259        0.7997902      0.7997988      -0.03149332    -0.03149224     4.481808e-17   2.823754e-18     3.816686e-16  -1.848729e-18   
22  0.565556        12.00684        0.7972348      0.7972433      -0.03165176     -0.0316504     5.278809e-17   2.906593e-18     -2.67693e-16   1.902239e-18   
23  0.561717        12.08889        0.7946313      0.7946398       -0.0318113    -0.03180968     7.826578e-19   2.983065e-18    -3.261064e-16     5.3896e-18   
24  0.557879        12.17207        0.7919787       0.791987      -0.03197193    -0.03197009    -7.443498e-19   3.052895e-18      1.24926e-17   8.613103e-18   
25  0.554040        12.25639        0.7892758      0.7892838      -0.03213364     -0.0321316     2.910765e-18   3.115803e-18    -1.245711e-16   1.157278e-17   
26  0.550202         12.3419        0.7865213       0.786529      -0.03229643    -0.03229422    -2.209813e-17     3.1715e-18    -2.549989e-17   1.426899e-17   
27  0.546364        12.42861        0.7837139      0.7837212      -0.03246029    -0.03245794    -1.159825e-18   3.219687e-18     1.423918e-16   1.670237e-17   
28  0.542525        12.51654        0.7808524      0.7808591      -0.03262521    -0.03262274     2.647399e-18   3.260062e-18    -2.427644e-17   1.887397e-17   
29  0.538687        12.60572        0.7779353      0.7779415      -0.03279118    -0.03278862    -5.544314e-18    3.29231e-18    -4.109925e-17   2.078515e-17   
30  0.534848        12.69619        0.7749613      0.7749669      -0.03295819    -0.03295557    -4.671194e-18   3.316111e-18    -1.946262e-16   2.243769e-17   
31  0.531010        12.78796        0.7719289      0.7719339      -0.03312622    -0.03312357    -4.128014e-17   3.331138e-18     1.589199e-16    2.38338e-17   
32  0.527172        12.88107        0.7688367      0.7688409      -0.03329526     -0.0332926     2.545606e-17   3.337053e-18     3.221142e-16   2.497609e-17   
33  0.523333        12.97555         0.765683      0.7656866       -0.0334653    -0.03346265     1.860511e-17   3.333514e-18    -4.006718e-16   2.586767e-17   
34  0.519495        13.07142        0.7624665      0.7624693      -0.03363631     -0.0336337     -5.12693e-17   3.320172e-18    -2.203643e-16   2.651213e-17   
35  0.515657        13.16872        0.7591853      0.7591874      -0.03380828    -0.03380573    -2.323732e-17   3.296669e-18     3.414268e-16   2.691358e-17   
36  0.511818        13.26748         0.755838      0.7558392      -0.03398118    -0.03397872     1.574813e-17   3.262643e-18     2.214284e-16   2.707666e-17   
37  0.507980        13.36773        0.7524226       0.752423        -0.034155    -0.03415264     2.057053e-17   3.217725e-18     1.413236e-16   2.700663e-17   
38  0.504141        13.46951        0.7489375      0.7489371       -0.0343297    -0.03432746     4.444194e-17   3.161541e-18    -1.485797e-16    2.67093e-17   
39  0.500303        13.57285        0.7453808      0.7453796      -0.03450525    -0.03450316    -1.050411e-17   3.093714e-18    -1.698687e-16   2.619117e-17   
40  0.496465        13.67779        0.7417507      0.7417486      -0.03468163    -0.03467971     9.640339e-18    3.01386e-18     1.590038e-16   2.545936e-17   
41  0.492626        13.78436        0.7380452      0.7380423       -0.0348588    -0.03485706     2.307295e-17   2.921597e-18    -1.932617e-16   2.452172e-17   
42  0.488788        13.89261        0.7342622      0.7342586      -0.03503673    -0.03503518    -3.241051e-17   2.816537e-18     1.967741e-17   2.338682e-17   
43  0.484949        14.00257        0.7303998      0.7303954      -0.03521537    -0.03521403     2.827872e-17   2.698295e-18     2.614635e-16   2.206398e-17   
44  0.481111        14.11428        0.7264557      0.7264506      -0.03539468    -0.03539356     2.503978e-17   2.566486e-18    -3.754076e-16   2.056332e-17   
45  0.477273        14.22779        0.7224278       0.722422      -0.03557461    -0.03557373    -5.689547e-17   2.420727e-18    -5.758695e-17   1.889579e-17   
46  0.473434        14.34315        0.7183138      0.7183074      -0.03575513    -0.03575448      1.30828e-17   2.260642e-18     1.015758e-16   1.707318e-17   
47  0.469596        14.46038        0.7141113      0.7141043      -0.03593616    -0.03593577    -3.422236e-17   2.085858e-18     1.873141e-16   1.510817e-17   
48  0.465758        14.57955         0.709818      0.7098105      -0.03611766    -0.03611752     5.850707e-17   1.896016e-18     9.328241e-17   1.301435e-17   
49  0.461919        14.70071        0.7054313      0.7054234      -0.03629955    -0.03629967    -1.316097e-17   1.690766e-18    -1.624444e-16   1.080624e-17   
50  0.458081        14.82389        0.7009487      0.7009404      -0.03648178    -0.03648217     1.968792e-17   1.469775e-18      1.26843e-16   8.499326e-18   
51  0.454242        14.94915        0.6963674      0.6963589      -0.03666427    -0.03666492     1.806134e-17   1.232728e-18     -3.21019e-16   6.110059e-18   
52  0.450404        15.07655        0.6916848      0.6916761      -0.03684695    -0.03684785    -6.207872e-17   9.793331e-19     1.915708e-18   3.655896e-18   
53  0.446566        15.20614        0.6868981      0.6868892      -0.03702972    -0.03703087     1.993551e-17   7.093256e-19     3.137439e-16   1.155294e-18   
54  0.442727        15.33797        0.6820042      0.6819953       -0.0372125     -0.0372139     1.922408e-17   4.224738e-19     6.274266e-17  -1.372281e-18   
