beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.7800186      0.7799801      -0.03944141    -0.03937858    -1.924556e-17   4.486343e-18     8.766815e-16    8.86072e-17   
1  0.646162        10.50904        0.7775709      0.7775381      -0.03952657    -0.03954642     3.515958e-17   3.755901e-18     3.198278e-16   8.329532e-17   
2  0.642323        10.57184        0.7750833      0.7750559      -0.03969735    -0.03971528     2.027442e-17   3.037514e-18    -4.785208e-16   7.809711e-17   
3  0.638485        10.63539        0.7725549      0.7725325      -0.03986908    -0.03988515    -2.548603e-17    2.33145e-18    -2.764126e-16   7.301452e-17   
4  0.634646        10.69972        0.7699848      0.7699672      -0.04004174    -0.04005603    -1.473174e-17   1.637979e-18     3.980204e-16   6.804948e-17   
5  0.630808        10.76482        0.7673722      0.7673591      -0.04021533     -0.0402279     2.621041e-17   9.573726e-19     1.401818e-16    6.32039e-17   
6  0.626970        10.83073        0.7647162      0.7647071      -0.04038983    -0.04040076     3.243902e-18   2.899045e-19     -4.74539e-16    5.84797e-17   
7  0.623131        10.89744        0.7620157      0.7620105      -0.04056524     -0.0405746    -3.682482e-17  -3.641495e-19    -2.312951e-16   5.387877e-17   
8  0.619293        10.96499        0.7592699      0.7592682      -0.04074155     -0.0407494    -2.750388e-17  -1.004512e-18     4.768042e-16   4.940297e-17   
9  0.615455        11.03337        0.7564777      0.7564793      -0.04091874    -0.04092516     2.827137e-17  -1.630905e-18     6.853166e-16   4.505414e-17   
10  0.611616        11.10261        0.7536382      0.7536428      -0.04109679    -0.04110186     6.670318e-17  -2.243049e-18    -1.229922e-17   4.083411e-17   
11  0.607778        11.17273        0.7507503      0.7507576      -0.04127571    -0.04127949     2.606115e-17  -2.840663e-18    -2.272191e-16   3.674465e-17   
12  0.603939        11.24374         0.747813      0.7478227      -0.04145546    -0.04145802     3.495051e-17  -3.423467e-18    -1.427345e-16    3.27875e-17   
13  0.600101        11.31566        0.7448252      0.7448369      -0.04163603    -0.04163745     5.417202e-18  -3.991178e-18    -2.061413e-16   2.896439e-17   
14  0.596263         11.3885        0.7417857      0.7417993       -0.0418174    -0.04181776     5.298658e-18  -4.543516e-18    -1.532533e-16   2.527695e-17   
15  0.592424        11.46229        0.7386934      0.7387086      -0.04199955    -0.04199892    -1.719758e-17    -5.0802e-18    -6.444398e-16   2.172681e-17   
16  0.588586        11.53704        0.7355471      0.7355636      -0.04218247    -0.04218091    -9.075141e-17  -5.600949e-18    -1.485213e-16    1.83155e-17   
17  0.584747        11.61277        0.7323456      0.7323633      -0.04236612    -0.04236372    -3.872731e-17  -6.105485e-18     6.753837e-16   1.504452e-17   
18  0.580909         11.6895        0.7290877      0.7291062      -0.04255048     -0.0425473     1.220807e-17  -6.593529e-18    -4.651782e-17   1.191529e-17   
19  0.577071        11.76725        0.7257721      0.7257912      -0.04273553    -0.04273165    -4.663868e-17  -7.064807e-18    -1.271904e-16   8.929139e-18   
20  0.573232        11.84605        0.7223975       0.722417      -0.04292124    -0.04291672    -7.047517e-18  -7.519044e-18     6.684846e-17   6.087339e-18   
21  0.569394         11.9259        0.7189626      0.7189822      -0.04310756    -0.04310248    -3.649592e-17   -7.95597e-18    -1.110865e-16    3.39106e-18   
22  0.565556        12.00684        0.7154659      0.7154854      -0.04329448    -0.04328892    -2.463053e-17  -8.375319e-18     2.442188e-16   8.413737e-19   
23  0.561717        12.08889         0.711906      0.7119254      -0.04348196    -0.04347597     3.416474e-18  -8.776828e-18     1.177869e-17   -1.56075e-18   
24  0.557879        12.17207        0.7082816      0.7083005      -0.04366995    -0.04366362    -2.305708e-17  -9.160238e-18    -1.260597e-16  -3.814456e-18   
25  0.554040        12.25639        0.7045911      0.7046093      -0.04385843    -0.04385181    -1.747741e-17  -9.525297e-18     1.530861e-16  -5.919012e-18   
26  0.550202         12.3419        0.7008329      0.7008503      -0.04404734    -0.04404051     3.044168e-18  -9.871758e-18    -4.234187e-17   -7.87382e-18   
27  0.546364        12.42861        0.6970056       0.697022      -0.04423664    -0.04422966    -2.510833e-17  -1.019938e-17    -2.310215e-16  -9.678423e-18   
28  0.542525        12.51654        0.6931074      0.6931227      -0.04442628    -0.04441923     -3.71862e-17  -1.050793e-17    -1.907244e-16  -1.133252e-17   
29  0.538687        12.60572        0.6891367      0.6891508      -0.04461621    -0.04460914    -5.895606e-17  -1.079719e-17      3.68319e-16  -1.283596e-17   
30  0.534848        12.69619        0.6850919      0.6851046      -0.04480637    -0.04479936     2.976697e-17  -1.106693e-17     6.069748e-16  -1.418879e-17   
31  0.531010        12.78796        0.6809711      0.6809823      -0.04499671    -0.04498981     5.117013e-17  -1.131696e-17     6.477629e-17  -1.539123e-17   
32  0.527172        12.88107        0.6767726      0.6767822      -0.04518717    -0.04518043     4.151798e-17  -1.154708e-17    -3.010327e-16  -1.644371e-17   
33  0.523333        12.97555        0.6724944      0.6725024      -0.04537767    -0.04537116    -5.569092e-18   -1.17571e-17    -6.723574e-16  -1.734686e-17   
34  0.519495        13.07142        0.6681349      0.6681411      -0.04556815    -0.04556193    -8.670701e-17  -1.194687e-17     7.896144e-17  -1.810156e-17   
35  0.515657        13.16872        0.6636918      0.6636963      -0.04575854    -0.04575265     1.100466e-17  -1.211622e-17     6.627427e-16   -1.87089e-17   
36  0.511818        13.26748        0.6591634       0.659166      -0.04594875    -0.04594325     4.273091e-17  -1.226501e-17     -1.24701e-17  -1.917026e-17   
37  0.507980        13.36773        0.6545474      0.6545481       -0.0461387    -0.04613364      8.02491e-18  -1.239312e-17    -5.076475e-16  -1.948728e-17   
38  0.504141        13.46951        0.6498419      0.6498407      -0.04632831    -0.04632372    -6.007527e-17  -1.250046e-17      2.04761e-19  -1.966189e-17   
39  0.500303        13.57285        0.6450445      0.6450415      -0.04651748    -0.04651341     9.112175e-18  -1.258692e-17     2.868586e-16  -1.969632e-17   
40  0.496465        13.67779        0.6401532      0.6401483       -0.0467061    -0.04670259    -9.405962e-19  -1.265245e-17    -1.104466e-16  -1.959314e-17   
41  0.492626        13.78436        0.6351655      0.6351588      -0.04689408    -0.04689117    -1.427239e-17    -1.2697e-17    -6.837551e-16  -1.935526e-17   
