beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.220000        30.86608        0.9380643       0.938047     -0.003928078   -0.003917295    -1.132638e-18   3.183202e-18     -1.10964e-17   1.370396e-18   
1  0.218485        31.08013        0.9372235      0.9372082     -0.003940384   -0.003941689    -3.507828e-18   3.060464e-18     5.166564e-18   1.262833e-18   
2  0.216970        31.29717        0.9363656      0.9363523     -0.003965138   -0.003966372     1.143237e-18   2.936082e-18     1.157588e-17    1.15727e-18   
3  0.215455        31.51726        0.9354902      0.9354788     -0.003990184   -0.003991347     1.522288e-18    2.81007e-18    -1.882367e-17   1.053765e-18   
4  0.213939        31.74047        0.9345967      0.9345871     -0.004015525   -0.004016619    -7.265398e-18   2.682444e-18      3.18728e-17   9.523787e-19   
5  0.212424        31.96687        0.9336848      0.9336769     -0.004041167   -0.004042193     1.607928e-17   2.553223e-18     1.226355e-17   8.531693e-19   
6  0.210909        32.19652        0.9327537      0.9327475     -0.004067114   -0.004068074    -1.968236e-18   2.422429e-18    -2.419041e-17   7.561978e-19   
7  0.209394        32.42949        0.9318032      0.9317986     -0.004093371   -0.004094266     5.069162e-18   2.290086e-18     3.576122e-17   6.615256e-19   
8  0.207879        32.66585        0.9308325      0.9308294     -0.004119942   -0.004120774     1.483469e-17   2.156222e-18     3.421314e-17   5.692146e-19   
9  0.206364        32.90569        0.9298412      0.9298395     -0.004146834   -0.004147604     2.133694e-17    2.02087e-18    -1.092918e-16   4.793275e-19   
10  0.204848        33.14908        0.9288286      0.9288282      -0.00417405    -0.00417476    -3.846154e-17   1.884064e-18    -5.094021e-17   3.919275e-19   
11  0.203333        33.39609        0.9277942       0.927795     -0.004201597   -0.004202248    -2.937607e-18   1.745842e-18     3.832462e-17   3.070784e-19   
12  0.201818        33.64681        0.9267373      0.9267393     -0.004229479   -0.004230073    -1.977733e-17   1.606248e-18     7.542545e-17   2.248445e-19   
13  0.200303        33.90132        0.9256573      0.9256603     -0.004257701    -0.00425824     3.571088e-17    1.46533e-18     6.107762e-17   1.452902e-19   
14  0.198788        34.15972        0.9245534      0.9245575      -0.00428627   -0.004286755     1.094102e-17   1.323139e-18    -2.885165e-17   6.848057e-20   
