beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.8018982      0.8018683      -0.03575443    -0.03569315     2.942877e-17  -1.424725e-17    -1.216616e-15  -1.539906e-16   
1  0.646162        10.50904        0.7996793      0.7996538      -0.03583446    -0.03585112    -4.607203e-17  -1.416493e-17    -3.620252e-16  -1.455953e-16   
2  0.642323        10.57184        0.7974239      0.7974026      -0.03599505    -0.03601016    -1.513905e-17   -1.40822e-17     4.609409e-16  -1.373606e-16   
3  0.638485        10.63539        0.7951311      0.7951137      -0.03615665    -0.03617027     1.214606e-17  -1.399912e-17    -5.523991e-16  -1.292894e-16   
4  0.634646        10.69972        0.7928002      0.7927865      -0.03631927    -0.03633145    -8.653365e-17  -1.391576e-17     -2.21559e-16  -1.213849e-16   
5  0.630808        10.76482        0.7904303        0.79042      -0.03648289    -0.03649369    -1.550284e-17  -1.383216e-17     1.474051e-16    -1.1365e-16   
6  0.626970        10.83073        0.7880205      0.7880135      -0.03664753      -0.036657    -6.797434e-17  -1.374839e-17    -5.405407e-17  -1.060879e-16   
7  0.623131        10.89744          0.78557       0.785566      -0.03681316    -0.03682136    -2.206889e-17  -1.366452e-17     4.267956e-16  -9.870137e-17   
8  0.619293        10.96499         0.783078      0.7830767       -0.0369798    -0.03698678    -1.088973e-17   -1.35806e-17    -2.531227e-16  -9.149359e-17   
9  0.615455        11.03337        0.7805434      0.7805446      -0.03714742    -0.03715325    -5.682789e-17  -1.349672e-17     3.904701e-16   -8.44675e-17   
10  0.611616        11.10261        0.7779654      0.7779689      -0.03731604    -0.03732076     4.376172e-17  -1.341294e-17      5.98984e-16  -7.762607e-17   
11  0.607778        11.17273        0.7753429      0.7753485      -0.03748563    -0.03748931     2.590055e-17  -1.332933e-17    -3.814462e-16  -7.097221e-17   
12  0.603939        11.24374        0.7726751      0.7726825      -0.03765619    -0.03765889    -1.018359e-17  -1.324599e-17    -2.540751e-16  -6.450884e-17   
13  0.600101        11.31566        0.7699608      0.7699699      -0.03782772    -0.03782948    -1.018275e-17  -1.316299e-17    -2.400439e-16   -5.82388e-17   
14  0.596263         11.3885         0.767199      0.7672096       -0.0380002    -0.03800109    -4.515487e-17  -1.308042e-17    -1.797079e-16  -5.216491e-17   
15  0.592424        11.46229        0.7643887      0.7644005      -0.03817361    -0.03817369    -3.624993e-17  -1.299838e-17     5.217599e-16  -4.628992e-17   
16  0.588586        11.53704        0.7615287      0.7615416      -0.03834795    -0.03834727     3.273187e-17  -1.291694e-17     2.294105e-16  -4.061652e-17   
17  0.584747        11.61277         0.758618      0.7586317      -0.03852321    -0.03852183    -2.408524e-18  -1.283622e-17    -4.448179e-16  -3.514733e-17   
18  0.580909         11.6895        0.7556553      0.7556696      -0.03869937    -0.03869734    -3.506721e-17  -1.275632e-17     -3.26466e-18  -2.988491e-17   
19  0.577071        11.76725        0.7526394      0.7526543       -0.0388764    -0.03887379    -2.481738e-18  -1.267733e-17     4.830618e-16  -2.483173e-17   
20  0.573232        11.84605        0.7495692      0.7495844       -0.0390543    -0.03905116     4.062109e-17  -1.259937e-17    -2.853269e-16  -1.999013e-17   
21  0.569394         11.9259        0.7464434      0.7464586      -0.03923305    -0.03922943    -4.863315e-17  -1.252254e-17    -3.253759e-16   -1.53624e-17   
22  0.565556        12.00684        0.7432606      0.7432758      -0.03941262    -0.03940858     -1.08394e-17  -1.244698e-17     2.589004e-16  -1.095066e-17   
23  0.561717        12.08889        0.7400195      0.7400346      -0.03959299    -0.03958859    -6.665964e-18  -1.237279e-17     4.842509e-17  -6.756959e-18   
24  0.557879        12.17207        0.7367188      0.7367335      -0.03977413    -0.03976943    -2.841271e-18   -1.23001e-17    -1.654815e-16  -2.783163e-18   
25  0.554040        12.25639        0.7333571      0.7333713      -0.03995602    -0.03995107    -3.462837e-17  -1.222904e-17    -1.020942e-17   9.689902e-19   
26  0.550202         12.3419        0.7299329      0.7299465      -0.04013864    -0.04013349     -4.14366e-18  -1.215973e-17     1.972904e-16   4.497933e-18   
27  0.546364        12.42861        0.7264447      0.7264576      -0.04032194    -0.04031665    -8.442308e-19  -1.209232e-17     2.345718e-16   7.802273e-18   
28  0.542525        12.51654         0.722891       0.722903       -0.0405059    -0.04050052     3.706276e-17  -1.202694e-17     9.920558e-17   1.088081e-17   
