beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.9478565      0.9478552     -0.009820638   -0.009794356    -2.426279e-18   7.174921e-18      -2.5117e-16   -9.10474e-18   
1  0.646162        10.50904         0.947247       0.947246     -0.009847631   -0.009848217     -1.80134e-17   6.536163e-18      2.81973e-17  -8.688069e-18   
2  0.642323        10.57184        0.9466269       0.946626       -0.0099019   -0.009902632     1.301578e-18   5.907441e-18     1.233449e-16  -8.281439e-18   
3  0.638485        10.63539        0.9459958      0.9459951     -0.009956741   -0.009957609    -2.567311e-18   5.289051e-18     5.880315e-17  -7.884928e-18   
4  0.634646        10.69972        0.9453536       0.945353      -0.01001216    -0.01001316     8.913233e-18   4.681293e-18    -4.124285e-17  -7.498608e-18   
5  0.630808        10.76482        0.9446999      0.9446995      -0.01006817    -0.01006928     -8.07737e-18   4.084474e-18    -9.197664e-17  -7.122545e-18   
6  0.626970        10.83073        0.9440346      0.9440343      -0.01012477    -0.01012599    -3.001903e-18   3.498906e-18     4.337839e-17    -6.7568e-18   
7  0.623131        10.89744        0.9433572       0.943357      -0.01018198     -0.0101833     -2.35188e-18   2.924907e-18     1.489955e-16  -6.401425e-18   
8  0.619293        10.96499        0.9426675      0.9426675      -0.01023981    -0.01024122     1.711709e-17   2.362801e-18       1.4167e-16  -6.056467e-18   
9  0.615455        11.03337        0.9419653      0.9419653      -0.01029826    -0.01029975     1.678147e-17   1.812917e-18    -8.328968e-17  -5.721963e-18   
10  0.611616        11.10261        0.9412502      0.9412503      -0.01035734     -0.0103589     5.586796e-18    1.27559e-18    -9.763482e-18  -5.397944e-18   
11  0.607778        11.17273        0.9405218      0.9405221      -0.01041707    -0.01041868     1.555368e-17   7.511617e-19     1.443888e-16  -5.084431e-18   
12  0.603939        11.24374          0.93978      0.9397803      -0.01047745    -0.01047911     2.596597e-17   2.399773e-19    -3.134614e-16  -4.781436e-18   
13  0.600101        11.31566        0.9390243      0.9390247      -0.01053849    -0.01054019    -2.966628e-17  -2.576112e-19    -2.462685e-16  -4.488959e-18   
14  0.596263         11.3885        0.9382544      0.9382548       -0.0106002    -0.01060194    -9.195887e-18  -7.412466e-19      1.84408e-16  -4.206993e-18   
15  0.592424        11.46229          0.93747      0.9374704       -0.0106626    -0.01066436    -2.717571e-18  -1.210566e-18     1.532683e-16  -3.935517e-18   
16  0.588586        11.53704        0.9366706      0.9366711      -0.01072568    -0.01072746     1.363317e-17  -1.665203e-18     1.783369e-17  -3.674499e-18   
17  0.584747        11.61277        0.9358559      0.9358565      -0.01078948    -0.01079125    -2.310988e-19  -2.104783e-18    -2.337522e-17  -3.423895e-18   
18  0.580909         11.6895        0.9350256      0.9350262      -0.01085398    -0.01085576     1.022913e-17  -2.528929e-18     2.589041e-17  -3.183647e-18   
19  0.577071        11.76725        0.9341791      0.9341797      -0.01091921    -0.01092097     3.655847e-18  -2.937259e-18     6.470995e-17  -2.953684e-18   
20  0.573232        11.84605        0.9333162      0.9333168      -0.01098518    -0.01098692     2.051467e-17  -3.329385e-18    -1.088591e-16  -2.733919e-18   
21  0.569394         11.9259        0.9324363      0.9324369       -0.0110519     -0.0110536    -1.395762e-17  -3.704917e-18     5.219055e-17   -2.52425e-18   
22  0.565556        12.00684         0.931539      0.9315396      -0.01111937    -0.01112104     2.943122e-17   -4.06346e-18    -7.883213e-17  -2.324559e-18   
23  0.561717        12.08889        0.9306239      0.9306246      -0.01118762    -0.01118923    -2.748639e-17  -4.404614e-18    -2.989954e-16   -2.13471e-18   
24  0.557879        12.17207        0.9296905      0.9296911      -0.01125665     -0.0112582    -1.952369e-17  -4.727978e-18     8.381178e-17   -1.95455e-18   
25  0.554040        12.25639        0.9287384       0.928739      -0.01132647    -0.01132796    -1.346137e-17  -5.033147e-18     1.984567e-18  -1.783907e-18   
26  0.550202         12.3419        0.9277669      0.9277675       -0.0113971    -0.01139852     -1.92689e-17  -5.319712e-18     1.941424e-16  -1.622589e-18   
27  0.546364        12.42861        0.9267756      0.9267762      -0.01146855    -0.01146989      2.02868e-17  -5.587265e-18     1.011667e-16  -1.470382e-18   
28  0.542525        12.51654         0.925764      0.9257645      -0.01154083    -0.01154208    -2.036869e-18  -5.835395e-18    -3.416667e-17  -1.327054e-18   
29  0.538687        12.60572        0.9247315      0.9247319      -0.01161395    -0.01161511     1.451056e-17   -6.06369e-18     6.607454e-18  -1.192347e-18   
30  0.534848        12.69619        0.9236775      0.9236779      -0.01168794    -0.01168899    -1.078877e-18  -6.271737e-18    -9.872402e-17   -1.06598e-18   
31  0.531010        12.78796        0.9226014      0.9226018      -0.01176279    -0.01176374    -3.384633e-18  -6.459125e-18     -8.57037e-17  -9.476509e-19   
32  0.527172        12.88107        0.9215027       0.921503      -0.01183853    -0.01183937    -1.700509e-17  -6.625445e-18     1.020162e-16  -8.370284e-19   
33  0.523333        12.97555        0.9203806      0.9203809      -0.01191517    -0.01191589     1.609136e-17  -6.770288e-18    -5.745797e-18  -7.337573e-19   
34  0.519495        13.07142        0.9192346      0.9192348      -0.01199272    -0.01199332     -1.85959e-17  -6.893248e-18    -1.931819e-16  -6.374546e-19   
35  0.515657        13.16872        0.9180639      0.9180641      -0.01207119    -0.01207166    -2.098524e-17  -6.993927e-18     1.357705e-16  -5.477098e-19   
36  0.511818        13.26748        0.9168679       0.916868      -0.01215061    -0.01215095      8.25704e-18  -7.071927e-18     6.997559e-17  -4.640835e-19   
37  0.507980        13.36773        0.9156458      0.9156458      -0.01223098    -0.01223118    -7.396858e-18   -7.12686e-18     2.793048e-17  -3.861069e-19   
38  0.504141        13.46951        0.9143968      0.9143968      -0.01231232    -0.01231239     1.418082e-17  -7.158346e-18    -2.093806e-18   -3.13281e-19   
39  0.500303        13.57285        0.9131202      0.9131201      -0.01239464    -0.01239457    -8.160698e-18  -7.166013e-18    -7.715354e-17  -2.450762e-19   
40  0.496465        13.67779        0.9118152      0.9118151      -0.01247796    -0.01247775    -1.666327e-18  -7.149501e-18     4.420046e-17  -1.809317e-19   
41  0.492626        13.78436        0.9104809      0.9104807       -0.0125623    -0.01256195     1.159239e-18  -7.108461e-18    -3.659512e-18  -1.202548e-19   
42  0.488788        13.89261        0.9091165      0.9091163      -0.01264766    -0.01264717    -2.502965e-18  -7.042563e-18     5.902105e-18  -6.242127e-20   
43  0.484949        14.00257        0.9077211      0.9077207      -0.01273407    -0.01273344     2.515205e-18  -6.951488e-18    -8.122701e-17    -6.7747e-21   
44  0.481111        14.11428        0.9062936      0.9062932      -0.01282154    -0.01282077    -2.073155e-17  -6.834943e-18    -1.845812e-16   4.737293e-20   
45  0.477273        14.22779        0.9048332      0.9048328      -0.01291009    -0.01290918    -3.901513e-17   -6.69265e-18    -2.632074e-17    1.00741e-19   
46  0.473434        14.34315        0.9033389      0.9033384      -0.01299973    -0.01299869     -2.65074e-17   -6.52436e-18      1.93441e-16   1.540798e-19   
47  0.469596        14.46038        0.9018095       0.901809      -0.01309047    -0.01308931      6.13768e-18  -6.329849e-18    -3.682127e-17   2.081689e-19   
48  0.465758        14.57955        0.9002441      0.9002435      -0.01318234    -0.01318106    -3.582147e-17  -6.108925e-18    -8.192453e-17   2.638164e-19   
49  0.461919        14.70071        0.8986414      0.8986409      -0.01327535    -0.01327395    -1.301545e-17  -5.861429e-18     7.320847e-17   3.218569e-19   
50  0.458081        14.82389        0.8970004      0.8969998      -0.01336952    -0.01336801    -1.816785e-17  -5.587241e-18    -1.622515e-16   3.831488e-19   
51  0.454242        14.94915        0.8953198      0.8953191      -0.01346486    -0.01346325    -5.357658e-17  -5.286281e-18    -5.198068e-17    4.48572e-19   
52  0.450404        15.07655        0.8935983      0.8935976      -0.01356139    -0.01355969    -3.080881e-17  -4.958517e-18     1.611138e-16   5.190234e-19   
53  0.446566        15.20614        0.8918346      0.8918339      -0.01365913    -0.01365734    -1.221113e-17  -4.603968e-18     1.242052e-16   5.954132e-19   
54  0.442727        15.33797        0.8900273      0.8900267      -0.01375809    -0.01375623     1.617923e-18  -4.222707e-18    -1.491188e-16   6.786594e-19   
55  0.438889        15.47211        0.8881751      0.8881745      -0.01385828    -0.01385637    -5.245893e-17  -3.814873e-18     6.360763e-17   7.696812e-19   
