beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.8655001      0.8654886       -0.0247431    -0.02469104    -4.549908e-18   4.546799e-18     1.051591e-15   7.219173e-17   
1  0.646162        10.50904        0.8639646      0.8639548      -0.02480416    -0.02481208     6.070975e-17   4.008644e-18    -2.010279e-17   6.817297e-17   
2  0.642323        10.57184        0.8624031      0.8623948      -0.02492677    -0.02493415    -7.854762e-18   3.494627e-18    -5.741238e-16   6.423862e-17   
3  0.638485        10.63539         0.860815      0.8608082      -0.02505042    -0.02505726    -1.144251e-17   3.004982e-18     4.395214e-17   6.039007e-17   
4  0.634646        10.69972        0.8591996      0.8591943      -0.02517511    -0.02518143    -2.157047e-18   2.539932e-18     3.848245e-16   5.662872e-17   
5  0.630808        10.76482        0.8575565      0.8575525      -0.02530084    -0.02530666     3.855354e-17   2.099688e-18     5.168087e-18   5.295597e-17   
6  0.626970        10.83073        0.8558849      0.8558822      -0.02542762    -0.02543296    -1.974327e-18   1.684451e-18     -7.94665e-16   4.937319e-17   
7  0.623131        10.89744        0.8541843      0.8541827      -0.02555547    -0.02556033    -6.698005e-17   1.294409e-18     6.207201e-17   4.588174e-17   
8  0.619293        10.96499        0.8524538      0.8524533      -0.02568438     -0.0256888     7.216477e-18   9.297348e-19     7.719982e-16   4.248296e-17   
9  0.615455        11.03337         0.850693      0.8506934      -0.02581438    -0.02581835     3.768058e-17   5.905874e-19    -1.682937e-16   3.917817e-17   
10  0.611616        11.10261         0.848901      0.8489023      -0.02594546    -0.02594901    -1.647231e-17   2.771093e-19    -4.085704e-16   3.596869e-17   
11  0.607778        11.17273        0.8470771      0.8470793      -0.02607763    -0.02608078     -1.89316e-17  -1.057402e-20     1.337084e-16   3.285576e-17   
12  0.603939        11.24374        0.8452207      0.8452235       -0.0262109    -0.02621366     2.547993e-18  -2.723558e-19      1.87886e-16   2.984065e-17   
13  0.600101        11.31566        0.8433308      0.8433344      -0.02634528    -0.02634767     7.818229e-18  -5.081491e-19     4.410908e-17   2.692455e-17   
14  0.596263         11.3885        0.8414068      0.8414109      -0.02648077     -0.0264828     8.906256e-18  -7.178882e-19    -3.576593e-17   2.410865e-17   
15  0.592424        11.46229        0.8394479      0.8394524      -0.02661739    -0.02661908     2.525981e-18  -9.015299e-19    -2.114761e-18   2.139406e-17   
16  0.588586        11.53704        0.8374531      0.8374581      -0.02675513     -0.0267565     8.673316e-18  -1.059055e-18    -1.254876e-16   1.878188e-17   
17  0.584747        11.61277        0.8354217       0.835427        -0.026894    -0.02689507    -1.656135e-17  -1.190472e-18    -9.321379e-17   1.627314e-17   
18  0.580909         11.6895        0.8333527      0.8333583      -0.02703401    -0.02703479    -5.298151e-18  -1.295813e-18     2.666367e-16   1.386883e-17   
19  0.577071        11.76725        0.8312453       0.831251      -0.02717517    -0.02717568     2.475225e-17  -1.375143e-18     1.714412e-16   1.156987e-17   
20  0.573232        11.84605        0.8290984      0.8291043      -0.02731747    -0.02731773     2.131647e-17  -1.428557e-18    -4.001895e-16   9.377116e-18   
21  0.569394         11.9259        0.8269113      0.8269172      -0.02746093    -0.02746095    -3.911672e-17  -1.456181e-18    -4.073081e-16   7.291363e-18   
22  0.565556        12.00684        0.8246827      0.8246886      -0.02760555    -0.02760534    -4.379845e-17  -1.458179e-18     2.299665e-16   5.313326e-18   
23  0.561717        12.08889        0.8224119      0.8224177      -0.02775132    -0.02775091    -1.316886e-18  -1.434751e-18     4.971364e-16   3.443636e-18   
24  0.557879        12.17207        0.8200975      0.8201032      -0.02789826    -0.02789767     3.831604e-17  -1.386134e-18     5.032943e-16    1.68284e-18   
25  0.554040        12.25639        0.8177387      0.8177442      -0.02804637     -0.0280456     8.301747e-17  -1.312609e-18    -4.490648e-16   3.138972e-20   
26  0.550202         12.3419        0.8153343      0.8153396      -0.02819564    -0.02819472    -3.910178e-17    -1.2145e-18    -7.889665e-16  -1.510366e-18   
27  0.546364        12.42861         0.812883       0.812888      -0.02834608    -0.02834502    -5.208276e-17  -1.092177e-18     8.638712e-17  -2.942186e-18   
28  0.542525        12.51654        0.8103839      0.8103885      -0.02849769    -0.02849651    -2.372557e-17   -9.46059e-19     1.731348e-16  -4.263945e-18   
29  0.538687        12.60572        0.8078355      0.8078398      -0.02865047    -0.02864919     -2.16045e-17  -7.766155e-19     2.738948e-16  -5.475646e-18   
