beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698         0.873761       0.873751      -0.02327263    -0.02322255     2.654279e-18   1.135154e-17     5.727355e-16   2.632799e-17   
1  0.646162        10.50904        0.8723167      0.8723082      -0.02333064    -0.02333763     3.819712e-17   1.047896e-17    -1.522559e-16   2.549685e-17   
2  0.642323        10.57184        0.8708479      0.8708408      -0.02344717    -0.02345371    -1.689377e-17   9.639984e-18    -5.316553e-16   2.466339e-17   
3  0.638485        10.63539         0.869354      0.8693482       -0.0235647     -0.0235708    -2.871899e-17   8.834986e-18     3.382413e-16   2.382792e-17   
4  0.634646        10.69972        0.8678345      0.8678299      -0.02368325    -0.02368892     2.676304e-17   8.064339e-18     2.954731e-16   2.299078e-17   
5  0.630808        10.76482        0.8662887      0.8662852      -0.02380281    -0.02380807     9.080164e-18   7.328398e-18    -7.354284e-17   2.215232e-17   
6  0.626970        10.83073         0.864716      0.8647136       -0.0239234    -0.02392826     1.728609e-17   6.627507e-18     1.552974e-17   2.131291e-17   
7  0.623131        10.89744        0.8631159      0.8631145      -0.02404503     -0.0240495     1.105122e-17   5.961992e-18     8.539189e-17   2.047296e-17   
8  0.619293        10.96499        0.8614877      0.8614873      -0.02416771     -0.0241718     2.889853e-17   5.332165e-18     5.589342e-17   1.963285e-17   
9  0.615455        11.03337        0.8598308      0.8598312      -0.02429144    -0.02429516     1.847314e-17   4.738319e-18    -3.468268e-16   1.879304e-17   
10  0.611616        11.10261        0.8581445      0.8581456      -0.02441623     -0.0244196    -1.900147e-17   4.180727e-18    -2.802301e-16   1.795396e-17   
11  0.607778        11.17273        0.8564281      0.8564299       -0.0245421    -0.02454513    -2.035181e-17   3.659643e-18    -1.015556e-16    1.71161e-17   
12  0.603939        11.24374        0.8546809      0.8546834      -0.02466904    -0.02467175    -3.340706e-17   3.175298e-18     3.331782e-16   1.627995e-17   
13  0.600101        11.31566        0.8529022      0.8529052      -0.02479708    -0.02479947     2.773791e-17   2.727898e-18     2.706366e-16   1.544602e-17   
14  0.596263         11.3885        0.8510912      0.8510947      -0.02492621     -0.0249283     5.233926e-18   2.317622e-18     1.243715e-17   1.461487e-17   
15  0.592424        11.46229        0.8492471      0.8492511      -0.02505645    -0.02505824     2.986493e-17   1.944624e-18    -4.018077e-17   1.378706e-17   
16  0.588586        11.53704        0.8473693      0.8473736      -0.02518779    -0.02518931    -1.094338e-18   1.609026e-18    -8.301763e-17   1.296319e-17   
17  0.584747        11.61277        0.8454568      0.8454614      -0.02532026    -0.02532151     1.769734e-17   1.310917e-18    -4.033759e-16   1.214387e-17   
18  0.580909         11.6895        0.8435088      0.8435136      -0.02545385    -0.02545485    -6.324629e-17   1.050353e-18    -1.558521e-16   1.132977e-17   
19  0.577071        11.76725        0.8415245      0.8415295      -0.02558857    -0.02558934    -5.461704e-18   8.273523e-19     4.352824e-16   1.052155e-17   
20  0.573232        11.84605         0.839503       0.839508      -0.02572444    -0.02572498      4.57509e-18    6.41895e-19     1.716905e-16    9.71992e-18   
21  0.569394         11.9259        0.8374432      0.8374484      -0.02586145    -0.02586178      2.18241e-17   4.939182e-19    -3.630811e-16   8.925622e-18   
22  0.565556        12.00684        0.8353444      0.8353496      -0.02599961    -0.02599974    -5.443478e-17    3.83315e-19     -1.68222e-17    8.13942e-18   
23  0.561717        12.08889        0.8332056      0.8332106      -0.02613892    -0.02613887      2.01059e-17   3.099309e-19     3.931914e-16   7.362115e-18   
24  0.557879        12.17207        0.8310256      0.8310306       -0.0262794    -0.02627917     9.947221e-18   2.735611e-19     5.968146e-18   6.594536e-18   
25  0.554040        12.25639        0.8288036      0.8288084      -0.02642105    -0.02642066     2.125322e-17   2.739471e-19     1.548563e-16   5.837549e-18   
26  0.550202         12.3419        0.8265384       0.826543      -0.02656386    -0.02656333     3.627129e-17    3.10774e-19    -3.388693e-16   5.092051e-18   
27  0.546364        12.42861         0.824229      0.8242333      -0.02670785    -0.02670718    -3.772174e-17   3.836665e-19    -1.174165e-16   4.358975e-18   
28  0.542525        12.51654        0.8218741      0.8218782      -0.02685301    -0.02685222     1.666878e-17    4.92186e-19    -6.565554e-19   3.639289e-18   
29  0.538687        12.60572        0.8194727      0.8194764      -0.02699936    -0.02699846    -3.861396e-17   6.358263e-19    -2.773763e-16   2.933996e-18   
30  0.534848        12.69619        0.8170235      0.8170269      -0.02714688    -0.02714588    -3.272399e-17   8.140106e-19      1.83932e-16   2.244134e-18   
31  0.531010        12.78796        0.8145254      0.8145283      -0.02729558     -0.0272945    -4.938806e-18   1.026087e-18     4.861262e-16   1.570779e-18   
32  0.527172        12.88107        0.8119769      0.8119795      -0.02744547    -0.02744432     5.739809e-17   1.271324e-18      1.69134e-16   9.150423e-19   
33  0.523333        12.97555        0.8093769       0.809379      -0.02759653    -0.02759532     2.610503e-17   1.548908e-18     -1.51456e-16   2.780728e-19   
34  0.519495        13.07142        0.8067238      0.8067255      -0.02774878    -0.02774752     2.881967e-17   1.857937e-18     6.245634e-17  -3.389449e-19   
35  0.515657        13.16872        0.8040165      0.8040177       -0.0279022     -0.0279009     3.821856e-17   2.197418e-18    -1.266167e-16  -9.347895e-19   
36  0.511818        13.26748        0.8012533       0.801254      -0.02805679    -0.02805547     3.669633e-18    2.56626e-18    -2.385375e-16  -1.508204e-18   
37  0.507980        13.36773        0.7984328       0.798433      -0.02821254    -0.02821121    -9.086763e-18   2.963272e-18     1.439574e-16  -2.057897e-18   
38  0.504141        13.46951        0.7955534      0.7955531      -0.02836946    -0.02836813     3.316726e-17   3.387158e-18       2.7878e-16   -2.58254e-18   
39  0.500303        13.57285        0.7926136      0.7926128      -0.02852753    -0.02852621     4.788295e-17   3.836509e-18      -1.3393e-16  -3.080776e-18   
40  0.496465        13.67779        0.7896116      0.7896104      -0.02868675    -0.02868544     4.831135e-18   4.309801e-18    -1.733301e-16  -3.551212e-18   
41  0.492626        13.78436        0.7865459      0.7865442       -0.0288471    -0.02884582     1.160927e-17   4.805392e-18        4.578e-17   -3.99243e-18   
42  0.488788        13.89261        0.7834146      0.7834124      -0.02900857    -0.02900733     1.463575e-17   5.321511e-18     -2.03679e-16  -4.402981e-18   
43  0.484949        14.00257        0.7802159      0.7802133      -0.02917114    -0.02916995    -3.323183e-17    5.85626e-18     7.160083e-17  -4.781394e-18   
44  0.481111        14.11428        0.7769479      0.7769449      -0.02933481    -0.02933368     3.139728e-17   6.407604e-18     1.273376e-16  -5.126179e-18   
45  0.477273        14.22779        0.7736087      0.7736053      -0.02949955    -0.02949849    -5.362763e-18   6.973368e-18    -8.240583e-17  -5.435825e-18   
46  0.473434        14.34315        0.7701964      0.7701925      -0.02966535    -0.02966435     1.298195e-17   7.551235e-18    -6.707563e-17  -5.708815e-18   
47  0.469596        14.46038        0.7667087      0.7667045      -0.02983218    -0.02983126    -2.139028e-17   8.138738e-18     9.882861e-17  -5.943622e-18   
48  0.465758        14.57955        0.7631436      0.7631392      -0.03000001    -0.02999918     3.710336e-17   8.733259e-18     2.045982e-16  -6.138723e-18   
49  0.461919        14.70071        0.7594989      0.7594942      -0.03016883    -0.03016809     2.721211e-17   9.332023e-18    -2.517505e-16  -6.292602e-18   
50  0.458081        14.82389        0.7557722      0.7557673      -0.03033859    -0.03033795    -2.475274e-17   9.932097e-18    -2.111699e-16  -6.403761e-18   
51  0.454242        14.94915        0.7519613      0.7519562      -0.03050927    -0.03050873    -2.481323e-17   1.053039e-17     4.280546e-16   -6.47073e-18   
52  0.450404        15.07655        0.7480636      0.7480583      -0.03068083    -0.03068039     8.431488e-17   1.112364e-17     2.081854e-16  -6.492078e-18   
53  0.446566        15.20614        0.7440765      0.7440712      -0.03085323     -0.0308529     2.726748e-17   1.170843e-17    -2.065574e-16  -6.466429e-18   
54  0.442727        15.33797        0.7399976      0.7399923      -0.03102642     -0.0310262     3.084103e-17   1.228118e-17    -1.450742e-16  -6.392472e-18   
55  0.438889        15.47211        0.7358241      0.7358188      -0.03120037    -0.03120026    -1.171586e-17   1.283814e-17    -2.025505e-16  -6.268985e-18   
56  0.435051        15.60862        0.7315531      0.7315479        -0.031375      -0.031375    -2.370757e-17   1.337542e-17     -4.39476e-17  -6.094852e-18   
57  0.431212        15.74756        0.7271817      0.7271767      -0.03155028    -0.03155039    -2.371438e-17   1.388897e-17    -9.462806e-17  -5.869083e-18   
58  0.427374        15.88899         0.722707      0.7227023      -0.03172614    -0.03172636    -5.047469e-17   1.437459e-17     1.385204e-16  -5.590844e-18   
59  0.423535        16.03299        0.7181259      0.7181214       -0.0319025    -0.03190283     1.666386e-17   1.482794e-17     9.383402e-18  -5.259486e-18   
60  0.419697        16.17962         0.713435      0.7134309      -0.03207931    -0.03207973    -4.895093e-17   1.524459e-17    -1.005989e-16  -4.874573e-18   
61  0.415859        16.32896        0.7086311      0.7086275      -0.03225647      -0.032257    -1.217142e-17   1.561998e-17     2.143463e-16  -4.435928e-18   
62  0.412020        16.48108        0.7037107      0.7037076      -0.03243391    -0.03243453     1.557681e-17   1.594946e-17     1.137262e-16  -3.943666e-18   
63  0.408182        16.63606        0.6986703      0.6986677      -0.03261153    -0.03261223     2.255768e-17   1.622835e-17    -1.363964e-16   -3.39825e-18   
64  0.404343        16.79399        0.6935061      0.6935041      -0.03278923    -0.03279001     -2.76363e-17   1.645192e-17     7.209297e-17  -2.800539e-18   
65  0.400505        16.95494        0.6882144       0.688213      -0.03296691    -0.03296776     4.672668e-17   1.661546e-17     2.703589e-16  -2.151855e-18   
66  0.396667          17.119        0.6827911      0.6827903      -0.03314445    -0.03314536     5.963801e-17   1.671431e-17     5.035002e-17  -1.454047e-18   
67  0.392828        17.28628        0.6772321      0.6772321      -0.03332173    -0.03332269     6.331869e-17   1.674393e-17    -2.542249e-16  -7.095738e-19   
68  0.388990        17.45685        0.6715332      0.6715339       -0.0334986     -0.0334996     -2.71627e-17   1.669994e-17    -3.425093e-16   7.841114e-20   
69  0.385152        17.63082        0.6656899      0.6656914      -0.03367493    -0.03367595    -5.405281e-17    1.65782e-17     2.137245e-16   9.059575e-19   
70  0.381313         17.8083        0.6596978      0.6597001      -0.03385056    -0.03385159     4.924052e-17   1.637491e-17     1.452177e-16   1.768206e-18   
71  0.377475        17.98938        0.6535521      0.6535551      -0.03402532    -0.03402634    -3.559949e-18   1.608672e-17    -1.941157e-16   2.659262e-18   
72  0.373636        18.17419        0.6472479      0.6472517      -0.03419903    -0.03420003    -2.142203e-17    1.57108e-17     3.284109e-17   3.572048e-18   
73  0.369798        18.36283        0.6407802      0.6407846       -0.0343715    -0.03437245     9.201287e-18   1.524504e-17     4.660037e-17   4.498146e-18   
74  0.365960        18.55543        0.6341438      0.6341488       -0.0345425     -0.0345434    -4.114012e-18   1.468817e-17     1.052682e-16   5.427609e-18   
75  0.362121        18.75211        0.6273331      0.6273387      -0.03471183    -0.03471264     5.089238e-17   1.403997e-17     8.169613e-17   6.348756e-18   
76  0.358283        18.95301        0.6203427      0.6203488      -0.03487922    -0.03487995     2.753234e-17   1.330147e-17    -5.321453e-17   7.247934e-18   
77  0.354444        19.15826        0.6131667      0.6131732      -0.03504443    -0.03504505     2.955399e-17   1.247524e-17     8.291681e-17   8.109254e-18   
78  0.350606          19.368        0.6057993      0.6058059      -0.03520717    -0.03520766     6.227032e-17   1.156562e-17     5.029173e-19   8.914288e-18   
79  0.346768        19.58238        0.5982341      0.5982408      -0.03536714    -0.03536748     2.904535e-17   1.057914e-17     1.158462e-16   9.641729e-18   
80  0.342929        19.80157        0.5904648      0.5904714      -0.03552401     -0.0355242     1.137974e-16   9.524833e-18     1.375922e-16     1.0267e-17   
81  0.339091        20.02571        0.5824848      0.5824911      -0.03567743    -0.03567745     8.880822e-17   8.414752e-18    -1.603012e-16   1.076183e-17   
82  0.335253        20.25499        0.5742873      0.5742931      -0.03582703    -0.03582687     4.086222e-17   7.264464e-18    -2.619717e-16   1.109372e-17   
83  0.331414        20.48958        0.5658654      0.5658704      -0.03597241    -0.03597206    -3.299305e-17   6.093668e-18     1.490508e-17   1.122544e-17   
84  0.327576        20.72967        0.5572116      0.5572158      -0.03611312    -0.03611259     4.975008e-17   4.926894e-18     2.976701e-17    1.11143e-17   
85  0.323737        20.97545        0.5483187      0.5483217      -0.03624871      -0.036248    -2.032281e-17    3.79432e-18    -2.854332e-16   1.071152e-17   
86  0.319899        21.22713         0.539179      0.5391805      -0.03637866    -0.03637778     -9.22434e-17   2.732708e-18     2.860961e-17    9.96131e-18   
