beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.6886204      0.6885345      -0.05424873    -0.05418611     5.103935e-17  -6.203031e-18    -8.128244e-16  -1.658919e-16   
1  0.646162        10.50904        0.6852539      0.6851807      -0.05434708    -0.05437917     5.970585e-19  -5.949044e-18    -6.682213e-16  -1.560713e-16   
2  0.642323        10.57184        0.6818347      0.6817736      -0.05454393    -0.05457265    -3.228602e-17  -5.702992e-18    -4.232075e-16  -1.464664e-16   
3  0.638485        10.63539        0.6783619      0.6783122      -0.05474104     -0.0547665    -5.280131e-17  -5.464908e-18     1.119421e-16  -1.370808e-16   
4  0.634646        10.69972        0.6748344      0.6747954      -0.05493836    -0.05496069    -1.763683e-17  -5.234822e-18     3.849588e-16  -1.279179e-16   
5  0.630808        10.76482        0.6712512      0.6712221      -0.05513584    -0.05515518    -3.102719e-18  -5.012756e-18    -1.154175e-16   -1.18981e-16   
6  0.626970        10.83073         0.667611      0.6675912      -0.05533345    -0.05534991    -3.302764e-17  -4.798727e-18    -7.249943e-17  -1.102736e-16   
7  0.623131        10.89744        0.6639128      0.6639016      -0.05553114    -0.05554485    -1.240772e-17  -4.592742e-18     3.483435e-16   -1.01799e-16   
8  0.619293        10.96499        0.6601555      0.6601522      -0.05572885    -0.05573994     1.377271e-17  -4.394806e-18     1.785138e-18  -9.356048e-17   
9  0.615455        11.03337        0.6563377      0.6563417      -0.05592654    -0.05593513    -1.249012e-17  -4.204912e-18      1.32483e-16   -8.55612e-17   
10  0.611616        11.10261        0.6524583      0.6524689      -0.05612414    -0.05613038     3.244946e-17  -4.023046e-18    -3.979477e-17  -7.780435e-17   
11  0.607778        11.17273        0.6485161      0.6485326      -0.05632161    -0.05632561     -1.86384e-17  -3.849187e-18    -2.704333e-16  -7.029299e-17   
12  0.603939        11.24374        0.6445097      0.6445316      -0.05651887    -0.05652077    -5.307647e-18  -3.683304e-18     1.998609e-16  -6.303011e-17   
13  0.600101        11.31566        0.6404379      0.6404645      -0.05671587     -0.0567158     9.938082e-18  -3.525354e-18     2.648798e-16  -5.601861e-17   
14  0.596263         11.3885        0.6362994      0.6363301      -0.05691254    -0.05691063     3.308559e-17  -3.375288e-18     -3.10377e-17  -4.926128e-17   
15  0.592424        11.46229        0.6320927      0.6321269      -0.05710881    -0.05710518     5.057749e-18  -3.233043e-18    -3.506396e-16  -4.276081e-17   
16  0.588586        11.53704        0.6278165      0.6278537      -0.05730459     -0.0572994    -1.896932e-17  -3.098546e-18      -1.6897e-16  -3.651975e-17   
17  0.584747        11.61277        0.6234693      0.6235089      -0.05749983    -0.05749318     -2.02194e-17  -2.971713e-18    -4.235007e-16  -3.054052e-17   
18  0.580909         11.6895        0.6190498      0.6190911      -0.05769442    -0.05768646    -8.394484e-17  -2.852445e-18     1.047998e-16  -2.482539e-17   
19  0.577071        11.76725        0.6145563       0.614599      -0.05788829    -0.05787915    -3.074721e-18  -2.740633e-18     5.061249e-16   -1.93765e-17   
20  0.573232        11.84605        0.6099875      0.6100309      -0.05808134    -0.05807115    -5.268695e-18  -2.636152e-18     1.709813e-16  -1.419576e-17   
21  0.569394         11.9259        0.6053416      0.6053853      -0.05827349    -0.05826238     2.426271e-17  -2.538862e-18     2.238197e-16   -9.28495e-18   
22  0.565556        12.00684        0.6006172      0.6006607      -0.05846462    -0.05845272     3.056249e-17  -2.448611e-18    -3.927417e-17  -4.645611e-18   
23  0.561717        12.08889        0.5958126      0.5958555      -0.05865464    -0.05864208     1.773201e-17  -2.365228e-18    -2.373997e-16  -2.790806e-19   
24  0.557879        12.17207        0.5909261      0.5909679      -0.05884344    -0.05883034    -8.752591e-18  -2.288526e-18    -3.528937e-16   3.813542e-18   
25  0.554040        12.25639         0.585956      0.5859963      -0.05903089    -0.05901739    -4.141859e-17  -2.218301e-18     3.647244e-16    7.63141e-18   
26  0.550202         12.3419        0.5809006      0.5809391      -0.05921689    -0.05920311     5.407433e-17  -2.154333e-18      5.65186e-16   1.117394e-17   
27  0.546364        12.42861        0.5757581      0.5757944       -0.0594013    -0.05938736     5.524959e-17  -2.096379e-18      -3.4235e-16   1.444086e-17   
28  0.542525        12.51654        0.5705267      0.5705605      -0.05958399    -0.05957001    -6.149874e-18   -2.04418e-18    -7.060025e-16   1.743217e-17   
29  0.538687        12.60572        0.5652046      0.5652355      -0.05976482    -0.05975091    -6.980636e-17  -1.997455e-18     8.931582e-17   2.014824e-17   
30  0.534848        12.69619        0.5597897      0.5598176      -0.05994364    -0.05992993     1.092389e-17  -1.955902e-18     1.576106e-16   2.258976e-17   
31  0.531010        12.78796        0.5542803      0.5543048       -0.0601203     -0.0601069     -4.20444e-17  -1.919198e-18    -7.599209e-17   2.475782e-17   
32  0.527172        12.88107        0.5486743      0.5486952      -0.06029464    -0.06028166    -2.456068e-18  -1.886995e-18     5.318156e-16    2.66539e-17   
33  0.523333        12.97555        0.5429698      0.5429869      -0.06046649    -0.06045404     5.786264e-17  -1.858925e-18     3.592746e-17   2.827991e-17   
34  0.519495        13.07142        0.5371645      0.5371777      -0.06063567    -0.06062385     3.541472e-18  -1.834593e-18    -9.822655e-17   2.963819e-17   
35  0.515657        13.16872        0.5312565      0.5312657      -0.06080199     -0.0607909     3.955654e-17  -1.813582e-18    -5.109346e-17   3.073157e-17   
36  0.511818        13.26748        0.5252437      0.5252487      -0.06096527      -0.060955    -7.090588e-18  -1.795447e-18     2.768332e-17   3.156341e-17   
37  0.507980        13.36773        0.5191237      0.5191246      -0.06112529    -0.06111593     4.581207e-17  -1.779719e-18     1.728039e-17   3.213756e-17   
38  0.504141        13.46951        0.5128944      0.5128912      -0.06128185    -0.06127348    -4.378634e-18  -1.765902e-18    -3.740944e-16   3.245846e-17   
39  0.500303        13.57285        0.5065536      0.5065461       -0.0614347    -0.06142741    -3.073538e-17  -1.753473e-18    -1.562151e-16   3.253115e-17   
40  0.496465        13.67779        0.5000989      0.5000873      -0.06158363    -0.06157749    -3.675675e-17  -1.741882e-18    -2.162583e-17   3.236128e-17   
41  0.492626        13.78436        0.4935279      0.4935123      -0.06172838    -0.06172345      -3.5251e-17  -1.730553e-18    -2.479245e-17   3.195516e-17   
42  0.488788        13.89261        0.4868383      0.4868188      -0.06186869    -0.06186503     -4.21478e-17  -1.718881e-18     2.060197e-17   3.131979e-17   
43  0.484949        14.00257        0.4800276      0.4800044      -0.06200429    -0.06200195    -3.061103e-17  -1.706234e-18     7.600749e-16   3.046291e-17   
44  0.481111        14.11428        0.4730934      0.4730666      -0.06213489    -0.06213392     1.274913e-16  -1.691955e-18     2.371984e-16     2.9393e-17   
45  0.477273        14.22779        0.4660331      0.4660029      -0.06226019    -0.06226062     2.069554e-17   -1.67536e-18    -7.368646e-16   2.811934e-17   
46  0.473434        14.34315        0.4588441       0.458811      -0.06237989    -0.06238174    -4.077499e-17  -1.655738e-18       7.6324e-17   2.665202e-17   
47  0.469596        14.46038         0.451524      0.4514881      -0.06249364    -0.06249693     3.959658e-17  -1.632357e-18    -2.631074e-16   2.500202e-17   
48  0.465758        14.57955          0.44407      0.4440316       -0.0626011    -0.06260584    -1.048089e-16  -1.604459e-18    -4.722898e-17   2.318117e-17   
49  0.461919        14.70071        0.4364795      0.4364391      -0.06270191    -0.06270809     3.055283e-17  -1.571268e-18     4.426649e-16   2.120224e-17   
50  0.458081        14.82389        0.4287498      0.4287077      -0.06279569     -0.0628033     1.978632e-18   -1.53199e-18    -3.957422e-16   1.907897e-17   
51  0.454242        14.94915        0.4208782      0.4208348      -0.06288204    -0.06289104    -6.810796e-17  -1.485813e-18     1.618844e-16   1.682604e-17   
52  0.450404        15.07655        0.4128619      0.4128177      -0.06296053    -0.06297089     4.442069e-17  -1.431917e-18     4.946374e-16   1.445915e-17   
53  0.446566        15.20614        0.4046981      0.4046536      -0.06303074     -0.0630424     5.815581e-17  -1.369472e-18    -2.494933e-16   1.199503e-17   
54  0.442727        15.33797        0.3963841      0.3963397       -0.0630922    -0.06310509    -2.160139e-17  -1.297648e-18     -7.75014e-17   9.451446e-18   
