beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.7888145      0.7887796      -0.03796564    -0.03790335     3.608101e-17   1.558176e-17    -9.385956e-16  -1.183668e-16   
1  0.646162        10.50904        0.7864584      0.7864287      -0.03804883     -0.0380674     -2.21664e-17   1.452222e-17    -2.884351e-16  -1.118862e-16   
2  0.642323        10.57184        0.7840637      0.7840388       -0.0382157    -0.03823249     5.498574e-19   1.348051e-17    -1.889329e-16  -1.055408e-16   
3  0.638485        10.63539        0.7816296      0.7816093      -0.03838354    -0.03839863    -4.645472e-17   1.245699e-17     5.473032e-17  -9.933274e-17   
4  0.634646        10.69972        0.7791552      0.7791392      -0.03855235    -0.03856579     8.159329e-18   1.145204e-17     4.606054e-16   -9.32644e-17   
5  0.630808        10.76482        0.7766397      0.7766278      -0.03872213    -0.03873399     1.285733e-17   1.046605e-17     3.442495e-16  -8.733791e-17   
6  0.626970        10.83073        0.7740822       0.774074      -0.03889286    -0.03890321     5.347634e-17   9.499384e-18    -1.878315e-16  -8.155549e-17   
7  0.623131        10.89744        0.7714817       0.771477      -0.03906455    -0.03907344    -1.270561e-17   8.552434e-18     -7.73211e-16  -7.591927e-17   
8  0.619293        10.96499        0.7688374      0.7688359      -0.03923718    -0.03924469    -5.015242e-17   7.625578e-18     5.020355e-16  -7.043141e-17   
9  0.615455        11.03337        0.7661482      0.7661497      -0.03941074    -0.03941692     5.642481e-17   6.719197e-18     4.127338e-16  -6.509399e-17   
10  0.611616        11.10261        0.7634133      0.7634174      -0.03958522    -0.03959015     5.667957e-18   5.833673e-18    -1.490633e-16  -5.990906e-17   
11  0.607778        11.17273        0.7606315      0.7606381      -0.03976061    -0.03976435     3.616191e-17   4.969387e-18     6.422163e-16  -5.487866e-17   
12  0.603939        11.24374        0.7578019      0.7578106      -0.03993689    -0.03993952     9.648682e-17   4.126718e-18    -1.273571e-16  -5.000474e-17   
13  0.600101        11.31566        0.7549234       0.754934      -0.04011406    -0.04011563     1.707178e-17   3.306045e-18    -3.920392e-16   -4.52892e-17   
14  0.596263         11.3885        0.7519949      0.7520072       -0.0402921    -0.04029268     4.039428e-17   2.507742e-18    -1.803659e-16  -4.073392e-17   
15  0.592424        11.46229        0.7490152       0.749029      -0.04047099    -0.04047065    -9.847901e-18   1.732184e-18    -5.219127e-16  -3.634065e-17   
16  0.588586        11.53704        0.7459833      0.7459983      -0.04065071    -0.04064951    -3.697614e-17   9.797385e-19     1.812206e-16  -3.211112e-17   
17  0.584747        11.61277         0.742898       0.742914      -0.04083125    -0.04082926     1.795633e-17   2.507714e-19     2.541176e-16  -2.804696e-17   
18  0.580909         11.6895         0.739758      0.7397747      -0.04101258    -0.04100987     1.295787e-18  -4.543575e-19    -1.759263e-16   -2.41497e-17   
19  0.577071        11.76725        0.7365621      0.7365794      -0.04119468    -0.04119131    -9.179526e-18  -1.135294e-18      2.21932e-16  -2.042079e-17   
20  0.573232        11.84605         0.733309      0.7333267      -0.04137753    -0.04137357     3.640988e-17   -1.79169e-18     3.509268e-16  -1.686157e-17   
21  0.569394         11.9259        0.7299974      0.7300152      -0.04156109    -0.04155661     4.625324e-17  -2.423206e-18     9.358747e-17  -1.347326e-17   
22  0.565556        12.00684         0.726626      0.7266438      -0.04174535    -0.04174041     5.142625e-17  -3.029511e-18    -5.047801e-16  -1.025698e-17   
23  0.561717        12.08889        0.7231934      0.7232109      -0.04193027    -0.04192493    -3.664825e-17  -3.610282e-18    -4.781954e-16  -7.213684e-18   
24  0.557879        12.17207        0.7196981      0.7197152      -0.04211582    -0.04211015    -2.691001e-17  -4.165209e-18    -4.713575e-16  -4.344214e-18   
25  0.554040        12.25639        0.7161387      0.7161553      -0.04230197    -0.04229603    -1.162804e-16  -4.693992e-18    -7.179678e-18  -1.649243e-18   
26  0.550202         12.3419        0.7125138      0.7125296      -0.04248867    -0.04248253    -2.689085e-17  -5.196344e-18     4.647142e-16   8.707185e-19   
27  0.546364        12.42861        0.7088216      0.7088366      -0.04267589     -0.0426696    -3.694944e-17  -5.671995e-18     4.030522e-16   3.215335e-18   
28  0.542525        12.51654        0.7050608      0.7050747      -0.04286359    -0.04285722      4.41345e-17  -6.120687e-18    -2.280117e-16   5.384461e-18   
29  0.538687        12.60572        0.7012296      0.7012424      -0.04305172    -0.04304532    -7.877582e-17  -6.542182e-18    -6.464349e-16   7.378155e-18   
30  0.534848        12.69619        0.6973263      0.6973379      -0.04324024    -0.04323387    -7.106211e-17  -6.936261e-18     2.517496e-16   9.196688e-18   
31  0.531010        12.78796        0.6933494      0.6933596      -0.04342908    -0.04342281    -3.267926e-17  -7.302723e-18     3.075323e-16   1.084057e-17   
32  0.527172        12.88107        0.6892969      0.6893056      -0.04361821    -0.04361208     -1.43522e-17  -7.641391e-18     2.649976e-16   1.231054e-17   
33  0.523333        12.97555         0.685167      0.6851743      -0.04380756    -0.04380162     1.712379e-17  -7.952112e-18     2.775824e-16   1.360761e-17   
34  0.519495        13.07142         0.680958      0.6809637      -0.04399706    -0.04399137     3.840756e-17  -8.234759e-18     4.637501e-16   1.473308e-17   
