beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.220000        30.86608        0.8431211      0.8429723     -0.009588091   -0.009570387     2.009722e-17   1.123193e-17     -1.87691e-16  -1.721376e-17   
1  0.218485        31.08013        0.8410687       0.840938     -0.009613193   -0.009619859    -2.007813e-17   1.031475e-17    -9.540846e-18  -1.654529e-17   
2  0.216970        31.29717        0.8389769      0.8388635     -0.009663587    -0.00966972     1.651683e-17   9.409689e-18     8.661489e-18  -1.588258e-17   
3  0.215455        31.51726        0.8368444      0.8367476     -0.009714357   -0.009719968    -1.678017e-17   8.517164e-18     1.273706e-17  -1.522586e-17   
4  0.213939        31.74047        0.8346704      0.8345895     -0.009765503   -0.009770605     2.267455e-17   7.637598e-18     7.509063e-17  -1.457541e-17   
5  0.212424        31.96687        0.8324537      0.8323879     -0.009817025   -0.009821629     1.665717e-17   6.771425e-18    -5.261809e-17  -1.393147e-17   
6  0.210909        32.19652        0.8301933      0.8301419     -0.009868921   -0.009873039    -1.406177e-18   5.919085e-18     4.017103e-17  -1.329431e-17   
7  0.209394        32.42949        0.8278881      0.8278503     -0.009921189   -0.009924834      3.56359e-17   5.081027e-18     3.182712e-17  -1.266421e-17   
8  0.207879        32.66585        0.8255368      0.8255119     -0.009973827   -0.009977013     1.309958e-17   4.257708e-18    -9.239133e-17  -1.204144e-17   
9  0.206364        32.90569        0.8231384      0.8231256      -0.01002683    -0.01002957    -8.350955e-18   3.449591e-18     4.453968e-17  -1.142629e-17   
10  0.204848        33.14908        0.8206916      0.8206901      -0.01008021    -0.01008251     3.509751e-17    2.65715e-18     9.202761e-17  -1.081905e-17   
11  0.203333        33.39609         0.818195      0.8182041      -0.01013394    -0.01013583     3.646547e-17   1.880864e-18    -1.151179e-16  -1.022003e-17   
12  0.201818        33.64681        0.8156475      0.8156664      -0.01018803    -0.01018952    -2.264808e-17   1.121218e-18    -1.631328e-16  -9.629512e-18   
13  0.200303        33.90132        0.8130475      0.8130755      -0.01024248    -0.01024357    -4.567952e-17   3.787071e-19      1.64005e-16  -9.047823e-18   
14  0.198788        34.15972        0.8103939      0.8104301      -0.01029728      -0.010298     6.245889e-17  -3.461693e-19     1.914298e-16  -8.475277e-18   
15  0.197273        34.42208        0.8076851      0.8077288      -0.01035242    -0.01035278     5.310773e-17  -1.052905e-18    -1.310508e-16  -7.912197e-18   
16  0.195758        34.68851        0.8049195        0.80497       -0.0104079    -0.01040791     -7.22674e-18  -1.740989e-18     1.877942e-18  -7.358915e-18   
17  0.194242        34.95909        0.8020958      0.8021523      -0.01046371     -0.0104634     5.506526e-17  -2.409903e-18    -1.037544e-17  -6.815765e-18   
18  0.192727        35.23392        0.7992123      0.7992741      -0.01051985    -0.01051923    -1.390926e-17  -3.059125e-18    -7.781449e-17  -6.283091e-18   
19  0.191212        35.51311        0.7962674      0.7963337      -0.01057631    -0.01057539     1.270812e-17  -3.688131e-18    -1.576025e-17   -5.76124e-18   
20  0.189697        35.79677        0.7932594      0.7933294      -0.01063307    -0.01063187    -2.327528e-17  -4.296391e-18    -1.083312e-16  -5.250567e-18   
21  0.188182        36.08498        0.7901866      0.7902596      -0.01069013    -0.01068867    -4.915861e-17  -4.883374e-18    -1.327296e-17  -4.751431e-18   
22  0.186667        36.37788        0.7870471      0.7871224      -0.01074748    -0.01074578    -3.063033e-17  -5.448545e-18     2.671249e-17  -4.264195e-18   
23  0.185152        36.67557        0.7838391       0.783916      -0.01080511    -0.01080318     -3.35577e-17  -5.991371e-18    -5.154457e-17   -3.78923e-18   
24  0.183636        36.97818        0.7805607      0.7806385        -0.010863    -0.01086087    -6.177718e-17  -6.511318e-18      1.77393e-17   -3.32691e-18   
25  0.182121        37.28582        0.7772099      0.7772879      -0.01092114    -0.01091882    -2.217356e-17  -7.007854e-18     3.324143e-17  -2.877611e-18   
26  0.180606        37.59862        0.7737846      0.7738623      -0.01097951    -0.01097703     -4.16458e-17  -7.480449e-18     -9.72983e-18  -2.441717e-18   
27  0.179091        37.91671        0.7702828      0.7703594      -0.01103811    -0.01103548    -2.803407e-17  -7.928577e-18     8.649204e-17  -2.019611e-18   
28  0.177576        38.24023        0.7667023      0.7667771      -0.01109691    -0.01109415     1.408597e-17  -8.351719e-18     9.769491e-17   -1.61168e-18   
29  0.176061        38.56932        0.7630407      0.7631132      -0.01115589    -0.01115302     3.554176e-17  -8.749363e-18    -7.515972e-17  -1.218315e-18   
