beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.8699421      0.8699313      -0.02395007    -0.02389913     1.104982e-17   1.011515e-18    -1.156504e-16  -3.565982e-17   
1  0.646162        10.50904        0.8684558      0.8684466      -0.02400945    -0.02401689     3.872782e-18   7.881633e-19    -5.966463e-17  -3.326854e-17   
2  0.642323        10.57184        0.8669443      0.8669366      -0.02412873    -0.02413567      3.64175e-18   5.785328e-19    -1.879744e-16  -3.093713e-17   
3  0.638485        10.63539         0.865407      0.8654007      -0.02424902    -0.02425548    -2.001779e-17   3.826477e-19    -6.974416e-17  -2.866649e-17   
4  0.634646        10.69972        0.8638433      0.8638383      -0.02437033    -0.02437632    -5.044447e-18    2.00522e-19     3.975545e-16  -2.645747e-17   
5  0.630808        10.76482        0.8622527      0.8622489      -0.02449267     -0.0244982     3.156665e-17   3.215772e-20    -5.408278e-17  -2.431093e-17   
6  0.626970        10.83073        0.8606344      0.8606319      -0.02461605    -0.02462113    -1.262122e-17  -1.224553e-19     1.137809e-16   -2.22277e-17   
7  0.623131        10.89744         0.858988      0.8589866      -0.02474048    -0.02474513     4.729292e-17  -2.633405e-19    -5.149219e-17   -2.02086e-17   
8  0.619293        10.96499        0.8573128      0.8573123      -0.02486596     -0.0248702    -2.031973e-17   -3.90535e-19    -4.097467e-16  -1.825444e-17   
9  0.615455        11.03337         0.855608      0.8556084       -0.0249925    -0.02499634    -7.904742e-18  -5.040905e-19     3.060508e-16  -1.636599e-17   
10  0.611616        11.10261        0.8538731      0.8538743      -0.02512012    -0.02512357     2.190837e-17  -6.040745e-19    -1.833441e-16  -1.454401e-17   
11  0.607778        11.17273        0.8521072      0.8521092      -0.02524881    -0.02525189    -3.399271e-17  -6.905706e-19    -3.569719e-16  -1.278923e-17   
12  0.603939        11.24374        0.8503097      0.8503124      -0.02537859    -0.02538132    -2.807761e-17  -7.636797e-19     2.975127e-16  -1.110235e-17   
13  0.600101        11.31566        0.8484799      0.8484831      -0.02550947    -0.02551185     8.724385e-18  -8.235209e-19     4.797759e-17  -9.484026e-18   
14  0.596263         11.3885        0.8466169      0.8466207      -0.02564145     -0.0256435    -2.156172e-17  -8.702323e-19    -2.441019e-16  -7.934905e-18   
15  0.592424        11.46229          0.84472      0.8447242      -0.02577454    -0.02577628    -2.690644e-17  -9.039722e-19     2.334727e-16   -6.45558e-18   
16  0.588586        11.53704        0.8427883       0.842793      -0.02590874    -0.02591018     1.341205e-17  -9.249201e-19     4.444865e-16  -5.046605e-18   
17  0.584747        11.61277        0.8408211      0.8408261      -0.02604407    -0.02604523     3.988716e-17  -9.332777e-19    -4.390136e-16  -3.708493e-18   
18  0.580909         11.6895        0.8388175      0.8388227      -0.02618053    -0.02618141    -5.431053e-17  -9.292699e-19     -2.09645e-16  -2.441705e-18   
19  0.577071        11.76725        0.8367766      0.8367819      -0.02631812    -0.02631875     8.539354e-18  -9.131462e-19     1.877064e-16  -1.246653e-18   
20  0.573232        11.84605        0.8346974      0.8347029      -0.02645685    -0.02645724    -2.557197e-17  -8.851813e-19    -1.860757e-16  -1.236934e-19   
21  0.569394         11.9259        0.8325791      0.8325846      -0.02659673     -0.0265969    -2.071938e-17  -8.456772e-19     3.494774e-16   9.268798e-19   
22  0.565556        12.00684        0.8304207      0.8304262      -0.02673776    -0.02673772     3.093572e-17  -7.949635e-19     1.039601e-16   1.904835e-18   
23  0.561717        12.08889        0.8282211      0.8282266      -0.02687994    -0.02687971    -4.366227e-18  -7.333992e-19    -2.221067e-16   2.810012e-18   
24  0.557879        12.17207        0.8259795      0.8259848      -0.02702329    -0.02702287    -5.526143e-18  -6.613736e-19     1.642033e-16   3.642321e-18   
25  0.554040        12.25639        0.8236946      0.8236997      -0.02716779    -0.02716721     2.334368e-17   -5.79308e-19    -3.211527e-16   4.401756e-18   
26  0.550202         12.3419        0.8213654      0.8213703      -0.02731346    -0.02731274    -6.084896e-17  -4.876565e-19    -2.879553e-16   5.088393e-18   
27  0.546364        12.42861        0.8189908      0.8189955       -0.0274603    -0.02745944     -2.54082e-17  -3.869077e-19     5.203584e-16   5.702399e-18   
28  0.542525        12.51654        0.8165697       0.816574      -0.02760831    -0.02760733     3.016268e-17  -2.775858e-19     3.884499e-16   6.244037e-18   
29  0.538687        12.60572        0.8141008      0.8141048      -0.02775749     -0.0277564     4.308837e-17  -1.602521e-19     3.772719e-17   6.713675e-18   
30  0.534848        12.69619        0.8115829      0.8115865      -0.02790784    -0.02790666     3.680322e-17  -3.550579e-20    -3.503311e-17   7.111788e-18   
31  0.531010        12.78796        0.8090148       0.809018      -0.02805936     -0.0280581     3.674899e-17   9.601404e-20    -5.327112e-17   7.438967e-18   
32  0.527172        12.88107        0.8063951      0.8063978      -0.02821205    -0.02821072     2.688383e-17   2.336278e-19    -3.464455e-16   7.695927e-18   
33  0.523333        12.97555        0.8037225      0.8037248       -0.0283659    -0.02836452    -2.856795e-17   3.766138e-19    -2.871323e-17   7.883513e-18   
34  0.519495        13.07142        0.8009956      0.8009974      -0.02852091     -0.0285195     2.219766e-17   5.242076e-19     1.984006e-16   8.002708e-18   
35  0.515657        13.16872        0.7982129      0.7982142      -0.02867709    -0.02867565     9.284845e-18   6.756002e-19    -5.784323e-17   8.054641e-18   
36  0.511818        13.26748        0.7953731      0.7953738      -0.02883441    -0.02883296     1.096627e-17   8.299378e-19    -1.398432e-16   8.040595e-18   
37  0.507980        13.36773        0.7924744      0.7924747      -0.02899288    -0.02899142    -1.877951e-17   9.863209e-19     2.093407e-17   7.962018e-18   
38  0.504141        13.46951        0.7895155      0.7895153      -0.02915248    -0.02915104     1.568047e-17   1.143803e-18     3.500061e-17   7.820526e-18   
39  0.500303        13.57285        0.7864946      0.7864938      -0.02931321    -0.02931179    -1.207437e-17    1.30139e-18    -5.524921e-17   7.617917e-18   
40  0.496465        13.67779        0.7834101      0.7834088      -0.02947505    -0.02947367     4.514201e-18   1.458043e-18    -1.180575e-16    7.35618e-18   
41  0.492626        13.78436        0.7802602      0.7802584        -0.029638    -0.02963666    -3.749633e-17   1.612671e-18    -1.353504e-17   7.037501e-18   
42  0.488788        13.89261        0.7770432      0.7770408      -0.02980203    -0.02980075      2.24376e-18   1.764141e-18     1.589494e-16   6.664276e-18   
43  0.484949        14.00257        0.7737571      0.7737543      -0.02996713    -0.02996592    -3.169192e-18   1.911268e-18     1.583248e-16   6.239118e-18   
44  0.481111        14.11428           0.7704      0.7703968      -0.03013328    -0.03013214     3.770457e-17   2.052826e-18     5.555506e-17   5.764871e-18   
45  0.477273        14.22779        0.7669701      0.7669664      -0.03030046    -0.03029941     8.785665e-18   2.187542e-18    -2.249462e-16   5.244613e-18   
46  0.473434        14.34315        0.7634652      0.7634611      -0.03046865    -0.03046769    -1.372262e-17     2.3141e-18     2.213127e-17   4.681673e-18   
