beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.220000        30.86608        0.8994609      0.8994077     -0.006292704   -0.006278775     1.304004e-18  -1.889836e-18    -1.561715e-17  -1.021472e-18   
1  0.218485        31.08013        0.8981139      0.8980671     -0.006311257   -0.006315349    -2.038854e-18  -1.622798e-18      4.81789e-17  -9.585666e-19   
2  0.216970        31.29717        0.8967401      0.8966994     -0.006348555   -0.006352313     2.226419e-17  -1.359801e-18    -4.147256e-17  -8.965409e-19   
3  0.215455        31.51726        0.8953387      0.8953038      -0.00638624   -0.006389672    -2.063628e-17   -1.10095e-18    -6.660304e-17  -8.354236e-19   
4  0.213939        31.74047         0.893909      0.8938797     -0.006424316    -0.00642743    -6.861094e-18  -8.463545e-19     1.149294e-18  -7.752435e-19   
5  0.212424        31.96687        0.8924503      0.8924263     -0.006462787   -0.006465593     -2.03124e-17  -5.961219e-19     7.183929e-17  -7.160299e-19   
6  0.210909        32.19652        0.8909617      0.8909428     -0.006501657   -0.006504164     2.632753e-17  -3.503614e-19     8.713838e-17  -6.578127e-19   
7  0.209394        32.42949        0.8894424      0.8894284     -0.006540932   -0.006543148     1.961397e-17  -1.091824e-19    -5.213533e-17  -6.006221e-19   
8  0.207879        32.66585        0.8878917      0.8878823     -0.006580615   -0.006582551     1.779307e-18   1.273057e-19    -2.467949e-17  -5.444888e-19   
9  0.206364        32.90569        0.8863086      0.8863035     -0.006620711   -0.006622376     8.037732e-18   3.589932e-19     3.067537e-17   -4.89444e-19   
10  0.204848        33.14908        0.8846923      0.8846913     -0.006661224   -0.006662628     1.661859e-17   5.857706e-19    -2.519694e-17  -4.355192e-19   
11  0.203333        33.39609        0.8830419      0.8830446      -0.00670216   -0.006703311    -4.538069e-18   8.075288e-19    -3.294262e-17  -3.827464e-19   
12  0.201818        33.64681        0.8813564      0.8813626     -0.006743521   -0.006744431     4.174215e-19   1.024159e-18     4.314514e-17  -3.311579e-19   
13  0.200303        33.90132        0.8796348      0.8796443     -0.006785313   -0.006785991     1.734908e-17   1.235554e-18     2.416604e-18  -2.807864e-19   
14  0.198788        34.15972         0.877876      0.8778885     -0.006827539   -0.006827997      1.40819e-18   1.441607e-18    -5.551193e-17   -2.31665e-19   
15  0.197273        34.42208        0.8760792      0.8760944     -0.006870204   -0.006870451    -1.153465e-17   1.642212e-18     7.524354e-18  -1.838268e-19   
16  0.195758        34.68851        0.8742431      0.8742608     -0.006913311   -0.006913359     5.617892e-18   1.837265e-18     1.815019e-17  -1.373055e-19   
17  0.194242        34.95909        0.8723666      0.8723865     -0.006956865   -0.006956724     -1.98004e-18   2.026665e-18    -7.568321e-17  -9.213478e-20   
18  0.192727        35.23392        0.8704486      0.8704704     -0.007000869   -0.007000551    -3.586352e-17   2.210312e-18     2.473007e-17  -4.834852e-20   
19  0.191212        35.51311        0.8684878      0.8685113     -0.007045328   -0.007044843     1.236578e-17   2.388109e-18     7.457532e-17  -5.980747e-21   
20  0.189697        35.79677        0.8664831       0.866508     -0.007090244   -0.007089604      5.67278e-18   2.559963e-18    -7.414199e-17   3.493449e-20   
21  0.188182        36.08498         0.864433      0.8644591     -0.007135622   -0.007134837    -3.026467e-17   2.725784e-18    -5.527631e-17   7.436312e-20   
22  0.186667        36.37788        0.8623364      0.8623633     -0.007181464   -0.007180547    -2.612441e-17   2.885485e-18     6.211493e-17   1.122712e-19   
23  0.185152        36.67557        0.8601916      0.8602193     -0.007227773   -0.007226735     6.649728e-18   3.038984e-18    -1.465682e-17   1.486249e-19   
24  0.183636        36.97818        0.8579974      0.8580255     -0.007274552   -0.007273406    -3.553566e-17   3.186207e-18    -3.919034e-17   1.833906e-19   
25  0.182121        37.28582        0.8557523      0.8557805     -0.007321804   -0.007320561    -1.676129e-17   3.327081e-18     8.132599e-17    2.16535e-19   
