beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.8105344      0.8105076      -0.03428439    -0.03422394    -1.323853e-17   1.688141e-17     6.582301e-16     9.0417e-17   
1  0.646162        10.50904        0.8084068      0.8083839       -0.0343622    -0.03437761     2.760994e-17   1.613175e-17     1.697008e-16   8.466421e-17   
2  0.642323        10.57184         0.806244      0.8062248      -0.03451835    -0.03453235      7.58759e-18   1.538334e-17    -1.939224e-16   7.904088e-17   
3  0.638485        10.63539        0.8040452      0.8040296      -0.03467553    -0.03468818     3.201276e-18   1.463652e-17     1.900314e-16   7.354916e-17   
4  0.634646        10.69972        0.8018097      0.8017974      -0.03483374    -0.03484509     3.208764e-17   1.389165e-17     8.503977e-17    6.81912e-17   
5  0.630808        10.76482        0.7995366      0.7995274      -0.03499299    -0.03500309       1.3923e-17   1.314907e-17    -1.963208e-16   6.296913e-17   
6  0.626970        10.83073        0.7972252      0.7972189      -0.03515327    -0.03516216      6.43358e-18   1.240918e-17    -1.616641e-16   5.788507e-17   
7  0.623131        10.89744        0.7948746      0.7948709      -0.03531458    -0.03532232    -7.555719e-18   1.167236e-17     5.639595e-17   5.294111e-17   
8  0.619293        10.96499        0.7924839      0.7924827      -0.03547692    -0.03548356     1.422523e-17   1.093904e-17     1.142381e-16   4.813932e-17   
9  0.615455        11.03337        0.7900522      0.7900533      -0.03564028    -0.03564587     7.796931e-18   1.020964e-17     2.830697e-16   4.348173e-17   
10  0.611616        11.10261        0.7875787      0.7875818      -0.03580467    -0.03580925     5.350727e-17   9.484619e-18    -1.082472e-16   3.897034e-17   
11  0.607778        11.17273        0.7850624      0.7850674      -0.03597007     -0.0359737    -7.960554e-18   8.764452e-18    -2.384863e-16   3.460711e-17   
12  0.603939        11.24374        0.7825023       0.782509      -0.03613648    -0.03613921     2.041918e-17   8.049628e-18     2.584713e-16   3.039396e-17   
13  0.600101        11.31566        0.7798974      0.7799056      -0.03630389    -0.03630577     2.885365e-17   7.340662e-18    -1.802578e-17   2.633275e-17   
14  0.596263         11.3885        0.7772468      0.7772563       -0.0364723    -0.03647339     1.768447e-17    6.63809e-18    -1.077252e-16   2.242529e-17   
15  0.592424        11.46229        0.7745494        0.77456       -0.0366417    -0.03664204     1.310086e-17   5.942471e-18    -3.007267e-16   1.867333e-17   
16  0.588586        11.53704        0.7718041      0.7718156      -0.03681208    -0.03681173    -2.721426e-17   5.254388e-18    -1.806379e-16   1.507854e-17   
17  0.584747        11.61277        0.7690098      0.7690221      -0.03698343    -0.03698243    -1.372969e-17   4.574447e-18     1.915197e-16   1.164254e-17   
18  0.580909         11.6895        0.7661654      0.7661783      -0.03715573    -0.03715414     1.998883e-18   3.903281e-18    -1.546758e-17   8.366851e-18   
19  0.577071        11.76725        0.7632697       0.763283      -0.03732898    -0.03732685    -1.634422e-17   3.241548e-18    -4.457927e-17   5.252895e-18   
20  0.573232        11.84605        0.7603215      0.7603352      -0.03750316    -0.03750054    -4.780618e-18   2.589932e-18     1.796495e-16   2.302013e-18   
21  0.569394         11.9259        0.7573197      0.7573334      -0.03767826     -0.0376752     1.219215e-17   1.949148e-18     1.325759e-16  -4.845675e-19   
22  0.565556        12.00684        0.7542629      0.7542766      -0.03785425     -0.0378508     1.645045e-17   1.319935e-18     2.100119e-16  -3.105731e-18   
23  0.561717        12.08889        0.7511499      0.7511634      -0.03803112    -0.03802733      4.65954e-17   7.030648e-19    -1.167853e-16  -5.560488e-18   
24  0.557879        12.17207        0.7479792      0.7479925      -0.03820885    -0.03820478    -3.391699e-18   9.933805e-20    -1.426838e-17  -7.847984e-18   
25  0.554040        12.25639        0.7447497      0.7447624      -0.03838742    -0.03838311     4.488157e-17  -4.904133e-19     2.048272e-17  -9.967508e-18   
26  0.550202         12.3419        0.7414597      0.7414719      -0.03856681     -0.0385623    -5.625077e-19  -1.065325e-18    -3.808464e-16  -1.191851e-17   
