beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.220000        30.86608        0.9396242      0.9396079     -0.003831165    -0.00382055    -5.371037e-18   2.281766e-19     5.498268e-17   6.604421e-18   
1  0.218485        31.08013        0.9388042      0.9387897     -0.003843195   -0.003844406     6.398033e-18    1.95372e-19    -5.216001e-17   6.234957e-18   
2  0.216970        31.29717        0.9379674      0.9379549     -0.003867396   -0.003868544    -2.817703e-17   1.634122e-19    -6.831644e-17   5.871952e-18   
3  0.215455        31.51726        0.9371136      0.9371028     -0.003891883   -0.003892969    -2.318757e-17   1.323556e-19     3.103759e-17    5.51559e-18   
4  0.213939        31.74047        0.9362421      0.9362331     -0.003916661   -0.003917685     -1.43919e-17   1.022636e-19     5.074189e-17   5.166058e-18   
5  0.212424        31.96687        0.9353526      0.9353452     -0.003941733   -0.003942698    -3.376965e-19   7.320058e-20     4.812839e-17   4.823544e-18   
6  0.210909        32.19652        0.9344445      0.9344386     -0.003967105   -0.003968011     7.511262e-18   4.523409e-20     2.716931e-18    4.48824e-18   
7  0.209394        32.42949        0.9335173      0.9335129     -0.003992782    -0.00399363     8.146443e-19   1.843498e-20     2.732224e-17   4.160337e-18   
8  0.207879        32.66585        0.9325705      0.9325675     -0.004018768    -0.00401956     2.052501e-17  -7.122387e-21    -5.267161e-17   3.840031e-18   
9  0.206364        32.90569        0.9316035      0.9316019     -0.004045069   -0.004045806    -2.474003e-17  -3.136003e-20    -1.974036e-17   3.527518e-18   
10  0.204848        33.14908        0.9306158      0.9306154     -0.004071689   -0.004072373     1.158558e-17  -5.419616e-20     6.527743e-17   3.222996e-18   
11  0.203333        33.39609        0.9296067      0.9296075     -0.004098634   -0.004099265     6.967283e-18  -7.554496e-20    -1.507889e-17   2.926663e-18   
12  0.201818        33.64681        0.9285757      0.9285776     -0.004125908   -0.004126489     4.093724e-18  -9.531644e-20     1.140323e-17   2.638719e-18   
13  0.200303        33.90132        0.9275221       0.927525     -0.004153518   -0.004154049     1.281533e-17  -1.134162e-19    -2.826463e-17   2.359365e-18   
14  0.198788        34.15972        0.9264453      0.9264491     -0.004181468   -0.004181951    -1.064606e-17  -1.297453e-19      7.60577e-18     2.0888e-18   
15  0.197273        34.42208        0.9253445      0.9253491     -0.004209764     -0.0042102     1.716667e-17     -1.442e-19     7.002477e-17   1.827227e-18   
16  0.195758        34.68851        0.9242191      0.9242245     -0.004238412   -0.004238802     2.623607e-17  -1.566713e-19    -3.172155e-18   1.574845e-18   
17  0.194242        34.95909        0.9230684      0.9230745     -0.004267416   -0.004267763     1.530853e-17  -1.670452e-19    -3.592913e-17   1.331853e-18   
18  0.192727        35.23392        0.9218915      0.9218982     -0.004296784   -0.004297088     6.658681e-18   -1.75202e-19    -5.570634e-17    1.09845e-18   
19  0.191212        35.51311        0.9206878       0.920695      -0.00432652   -0.004326783    -1.565982e-17  -1.810162e-19    -4.085179e-17   8.748329e-19   
20  0.189697        35.79677        0.9194563       0.919464      -0.00435663   -0.004356854     -1.61601e-17  -1.843563e-19    -1.380968e-17   6.611948e-19   
21  0.188182        36.08498        0.9181963      0.9182043     -0.004387121   -0.004387307    -2.361218e-17  -1.850845e-19     9.445516e-17   4.577275e-19   
22  0.186667        36.37788        0.9169068      0.9169151     -0.004417998   -0.004418147     3.929226e-17  -1.830562e-19     1.111641e-16   2.646185e-19   
23  0.185152        36.67557         0.915587      0.9155955     -0.004449267   -0.004449382     4.154347e-17    -1.7812e-19    -6.357085e-17   8.205155e-20   
24  0.183636        36.97818        0.9142359      0.9142445     -0.004480935   -0.004481017     7.815524e-19  -1.701171e-19     -2.80631e-18  -8.979496e-20   
25  0.182121        37.28582        0.9128525      0.9128612     -0.004513007   -0.004513058     4.049505e-17  -1.588812e-19    -9.306076e-18  -2.507483e-19   
26  0.180606        37.59862        0.9114358      0.9114444     -0.004545491   -0.004545512    -5.706671e-18  -1.442379e-19    -1.003845e-16  -4.006424e-19   
27  0.179091        37.91671        0.9099847      0.9099933     -0.004578392   -0.004578384    -2.258647e-17  -1.260048e-19     2.561995e-18   -5.39319e-19   
28  0.177576        38.24023        0.9084981      0.9085065     -0.004611716   -0.004611682      -3.7609e-18  -1.039905e-19     2.883781e-17  -6.666284e-19   
29  0.176061        38.56932        0.9069749      0.9069831     -0.004645471   -0.004645412    -3.930027e-18  -7.799462e-20     7.134252e-18  -7.824309e-19   
30  0.174545        38.90412        0.9054139      0.9054218     -0.004679661    -0.00467958     1.019176e-18  -4.780748e-20    -2.221396e-17  -8.865977e-19   
31  0.173030        39.24479        0.9038138      0.9038214     -0.004714295   -0.004714192    -1.915181e-17  -1.320941e-20    -1.407737e-17  -9.790125e-19   
32  0.171515        39.59148        0.9021734      0.9021806     -0.004749378   -0.004749255    -8.385281e-18   2.602952e-20     7.383896e-18  -1.059573e-18   
33  0.170000        39.94434        0.9004913       0.900498     -0.004784917   -0.004784776    -1.413269e-17   7.014993e-20     3.784224e-17  -1.128191e-18   
34  0.168485        40.30355        0.8987661      0.8987723     -0.004820919   -0.004820761     1.890484e-17   1.194036e-19    -1.306563e-17  -1.184798e-18   
35  0.166970        40.66928        0.8969963      0.8970019     -0.004857389   -0.004857217    -2.428929e-17   1.740538e-19    -1.508742e-17  -1.229342e-18   
36  0.165455        41.04171        0.8951804      0.8951854     -0.004894335    -0.00489415     8.457945e-18   2.343759e-19    -1.747967e-17  -1.261792e-18   
37  0.163939        41.42103        0.8933169      0.8933212     -0.004931762   -0.004931566    -3.815515e-17   3.006578e-19    -3.586272e-18  -1.282139e-18   
38  0.162424        41.80742         0.891404      0.8914076     -0.004969677   -0.004969472     6.556192e-18   3.732003e-19     7.437445e-17  -1.290402e-18   
39  0.160909        42.20108        0.8894401       0.889443     -0.005008087   -0.005007874     1.956033e-17   4.523176e-19    -1.857578e-17  -1.286624e-18   
40  0.159394        42.60223        0.8874234      0.8874255     -0.005046998   -0.005046778    -8.594416e-18   5.383377e-19    -7.544001e-17  -1.270879e-18   
41  0.157879        43.01108        0.8853519      0.8853532     -0.005086415   -0.005086191    -4.158666e-17   6.316028e-19     2.631814e-17  -1.243273e-18   
42  0.156364        43.42786        0.8832237      0.8832242     -0.005126345   -0.005126118      1.39824e-17   7.324699e-19     5.574845e-17  -1.203948e-18   
43  0.154848        43.85279        0.8810369      0.8810365     -0.005166793   -0.005166565     4.704277e-18   8.413111e-19     2.408951e-17  -1.153084e-18   
44  0.153333        44.28612        0.8787891       0.878788     -0.005207765   -0.005207537     3.504308e-17   9.585139e-19    -1.473108e-18  -1.090902e-18   
45  0.151818        44.72809        0.8764783      0.8764763     -0.005249267   -0.005249041     2.796551e-18   1.084481e-18    -4.888258e-17  -1.017669e-18   
46  0.150303        45.17898         0.874102      0.8740992     -0.005291303   -0.005291081    -8.387932e-18   1.219633e-18    -2.245993e-17  -9.337005e-19   
47  0.148788        45.63905        0.8716579      0.8716543     -0.005333879   -0.005333661    -1.764199e-17   1.364405e-18      6.33498e-17  -8.393631e-19   
48  0.147273        46.10859        0.8691434       0.869139     -0.005376998   -0.005376787      5.12927e-17   1.519247e-18     3.227614e-17  -7.350808e-19   
49  0.145758        46.58789        0.8665558      0.8665506     -0.005420666   -0.005420462     1.186472e-17    1.68463e-18    -1.043853e-16  -6.213383e-19   
50  0.144242        47.07726        0.8638924      0.8638864     -0.005464884    -0.00546469    -5.004477e-17   1.861037e-18    -1.796567e-17   -4.98685e-19   
51  0.142727        47.57702        0.8611501      0.8611435     -0.005509658   -0.005509474    -4.777845e-18    2.04897e-18     3.381387e-17  -3.677401e-19   
52  0.141212         48.0875        0.8583261      0.8583188     -0.005554988   -0.005554816    -1.649335e-17   2.248944e-18     2.607139e-17  -2.291971e-19   
53  0.139697        48.60906        0.8554169       0.855409     -0.005600878   -0.005600719     2.267169e-17   2.461491e-18     7.523611e-17  -8.382853e-20   
54  0.138182        49.14205        0.8524194       0.852411     -0.005647327   -0.005647183     6.284857e-17   2.687156e-18    -3.363395e-17   6.750855e-20   
55  0.136667        49.68686        0.8493299      0.8493211     -0.005694338   -0.005694208    -1.486751e-17   2.926499e-18    -8.660449e-17    2.23868e-19   
56  0.135152        50.24389        0.8461448      0.8461356     -0.005741909   -0.005741795     -3.18911e-17   3.180089e-18     1.542729e-17   3.842094e-19   
57  0.133636        50.81355        0.8428603      0.8428508     -0.005790038   -0.005789941     3.095086e-18   3.448507e-18     3.431123e-17    5.47393e-19   
58  0.132121        51.39627        0.8394722      0.8394625     -0.005838724   -0.005838643     7.294431e-18   3.732339e-18    -2.369158e-17   7.121749e-19   
59  0.130606        51.99252        0.8359763      0.8359665     -0.005887961   -0.005887899    -2.525429e-17   4.032178e-18     -2.02942e-18   8.772024e-19   
60  0.129091        52.60276        0.8323681      0.8323584     -0.005937746   -0.005937702     5.581615e-18   4.348614e-18     3.747668e-17    1.04101e-18   
61  0.127576        53.22749        0.8286429      0.8286334      -0.00598807   -0.005988045     2.083931e-17   4.682238e-18    -2.289528e-18   1.202017e-18   
62  0.126061        53.86725        0.8247959      0.8247866     -0.006038927    -0.00603892     2.285376e-18   5.033628e-18    -1.674418e-17    1.35852e-18   
63  0.124545        54.52257        0.8208217      0.8208128     -0.006090304   -0.006090317    -6.548293e-19   5.403347e-18    -5.297357e-18   1.508699e-18   
64  0.123030        55.19403         0.816715      0.8167066      -0.00614219   -0.006142221    -4.756133e-18   5.791938e-18     3.161274e-17   1.650611e-18   
65  0.121515        55.88223        0.8124699      0.8124622      -0.00619457    -0.00619462     4.295953e-17   6.199907e-18    -3.337595e-17    1.78219e-18   
66  0.120000        56.58782        0.8080806      0.8080737     -0.006247427   -0.006247494    -5.306013e-17    6.62772e-18    -1.549308e-17    1.90126e-18   
67  0.118485        57.31144        0.8035406      0.8035346     -0.006300739   -0.006300824     2.299278e-17   7.075785e-18     7.371091e-17   2.005529e-18   
68  0.116970        58.05382        0.7988432      0.7988383     -0.006354484   -0.006354585     5.441204e-17   7.544437e-18     1.742205e-17   2.092611e-18   
69  0.115455        58.81568        0.7939814      0.7939777     -0.006408634   -0.006408751     4.871449e-17   8.033923e-18    -4.209957e-17    2.16003e-18   
70  0.113939        59.59781        0.7889478      0.7889454     -0.006463159    -0.00646329    -1.129054e-17   8.544374e-18    -2.339314e-17   2.205249e-18   
71  0.112424        60.40101        0.7837346      0.7837336     -0.006518024   -0.006518167      1.27529e-17   9.075787e-18     9.101433e-18    2.22569e-18   
72  0.110909        61.22616        0.7783335       0.778334     -0.006573187   -0.006573341     3.072634e-18   9.627986e-18    -4.199233e-18   2.218773e-18   
73  0.109394        62.07417         0.772736       0.772738     -0.006628605   -0.006628767     5.899087e-18   1.020059e-17     5.766545e-18    2.18196e-18   
74  0.107879          62.946        0.7669327      0.7669364     -0.006684225   -0.006684393     1.304811e-17   1.079298e-17     6.863411e-19   2.112812e-18   
75  0.106364        63.84266        0.7609142      0.7609195     -0.006739989   -0.006740162     6.926249e-18   1.140422e-17     9.272081e-18   2.009066e-18   
76  0.104848        64.76525        0.7546703      0.7546771     -0.006795834   -0.006796007     3.033355e-17   1.203304e-17    -2.336359e-17   1.868721e-18   
77  0.103333        65.71488        0.7481902      0.7481985     -0.006851685   -0.006851857    -3.813404e-17   1.267772e-17    -4.930484e-17   1.690157e-18   
78  0.101818        66.69278        0.7414626      0.7414723     -0.006907461   -0.006907628    -6.405912e-17   1.333603e-17     3.630508e-17   1.472278e-18   
79  0.100303        67.70023        0.7344757      0.7344866      -0.00696307   -0.006963229     3.579986e-17   1.400515e-17     2.610678e-17   1.214686e-18   
80  0.098788        68.73857        0.7272168      0.7272287     -0.007018411   -0.007018557     -1.29065e-17   1.468151e-17     1.836644e-17   9.179034e-19   
81  0.097273        69.80927        0.7196727      0.7196854     -0.007073367   -0.007073497     7.664687e-17   1.536069e-17     3.446383e-17   5.836386e-19   
