beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.7399865      0.7399295      -0.04604666    -0.04598276     4.447729e-19   2.267749e-18     2.489712e-16    2.01116e-17   
1  0.646162        10.50904        0.7371289      0.7370804      -0.04613924    -0.04616483     1.589544e-17   2.323669e-18     9.425535e-17   1.902048e-17   
2  0.642323        10.57184        0.7342256       0.734185      -0.04632474    -0.04634773     1.209853e-17   2.381988e-18    -1.813509e-16   1.795166e-17   
3  0.638485        10.63539        0.7312755      0.7312424      -0.04651097    -0.04653144    -7.110346e-18   2.442642e-18    -9.853647e-17   1.690551e-17   
4  0.634646        10.69972        0.7282778      0.7282517      -0.04669789    -0.04671595    -3.455469e-19   2.505559e-18     2.731117e-16   1.588237e-17   
5  0.630808        10.76482        0.7252313      0.7252119      -0.04688548    -0.04690122     2.836995e-17   2.570664e-18    -3.563414e-16   1.488259e-17   
6  0.626970        10.83073        0.7221352      0.7221219      -0.04707373    -0.04708725    -4.766547e-17   2.637872e-18     1.660268e-16   1.390652e-17   
7  0.623131        10.89744        0.7189884      0.7189808       -0.0472626      -0.047274     5.145979e-17   2.707096e-18     2.942716e-16    1.29545e-17   
8  0.619293        10.96499        0.7157898      0.7157874      -0.04745207    -0.04746145    -9.142575e-18   2.778237e-18    -8.580082e-17   1.202686e-17   
9  0.615455        11.03337        0.7125383      0.7125408      -0.04764212    -0.04764957     4.048074e-17   2.851195e-18     5.827098e-16   1.112393e-17   
10  0.611616        11.10261        0.7092328      0.7092397      -0.04783271    -0.04783833     7.093206e-17   2.925856e-18    -2.204218e-16   1.024602e-17   
11  0.607778        11.17273        0.7058722       0.705883      -0.04802381    -0.04802771     9.185091e-18   3.002104e-18    -8.543194e-16   9.393457e-18   
12  0.603939        11.24374        0.7024552      0.7024696      -0.04821539    -0.04821766    -4.961208e-17   3.079811e-18     5.609734e-17   8.566536e-18   
13  0.600101        11.31566        0.6989808      0.6989983      -0.04840741    -0.04840816     1.800602e-17   3.158841e-18      4.94491e-17   7.765552e-18   
14  0.596263         11.3885        0.6954476      0.6954679      -0.04859984    -0.04859917    -4.327856e-17   3.239052e-18    -3.021757e-16   6.990785e-18   
15  0.592424        11.46229        0.6918545      0.6918771      -0.04879264    -0.04879064    -2.579336e-17   3.320288e-18     2.963485e-16   6.242507e-18   
16  0.588586        11.53704           0.6882      0.6882246      -0.04898576    -0.04898254     7.973456e-19   3.402386e-18     2.071902e-16   5.520973e-18   
17  0.584747        11.61277         0.684483      0.6845091      -0.04917916    -0.04917481     5.239037e-18   3.485174e-18    -9.662851e-17   4.826427e-18   
18  0.580909         11.6895        0.6807019      0.6807293      -0.04937279    -0.04936742    -1.409033e-17   3.568467e-18    -1.086337e-16   4.159095e-18   
19  0.577071        11.76725        0.6768555      0.6768838       -0.0495666    -0.04956031    -1.139695e-17    3.65207e-18     4.174243e-16   3.519187e-18   
20  0.573232        11.84605        0.6729423      0.6729712      -0.04976054    -0.04975343     5.165462e-17   3.735776e-18     1.547187e-16   2.906896e-18   
21  0.569394         11.9259        0.6689609        0.66899      -0.04995456    -0.04994673     1.246348e-17   3.819366e-18    -5.005295e-16   2.322393e-18   
22  0.565556        12.00684        0.6649097      0.6649387      -0.05014858    -0.05014013    -2.883936e-17    3.90261e-18    -4.253185e-17    1.76583e-18   
23  0.561717        12.08889        0.6607873      0.6608158      -0.05034256    -0.05033359     6.048775e-18   3.985263e-18     5.962311e-17   1.237334e-18   
24  0.557879        12.17207        0.6565919      0.6566198      -0.05053643    -0.05052703    -1.940109e-17   4.067068e-18    -2.222198e-16   7.370084e-19   
25  0.554040        12.25639        0.6523221       0.652349      -0.05073011    -0.05072037    -3.107725e-17   4.147752e-18    -2.525985e-16   2.649314e-19   
26  0.550202         12.3419        0.6479762      0.6480019      -0.05092354    -0.05091356    -6.243478e-17   4.227031e-18     6.983753e-17  -1.788483e-19   
27  0.546364        12.42861        0.6435524      0.6435767      -0.05111663     -0.0511065      -1.8526e-17   4.304603e-18     1.923266e-16  -5.943117e-19   
28  0.542525        12.51654        0.6390491      0.6390717       -0.0513093    -0.05129912    -2.923247e-17   4.380152e-18     3.651558e-17  -9.814717e-19   
29  0.538687        12.60572        0.6344645      0.6344852      -0.05150147    -0.05149133    -1.186008e-17   4.453344e-18     4.445033e-16  -1.340376e-18   
30  0.534848        12.69619        0.6297967      0.6298154      -0.05169304    -0.05168302     5.094307e-17    4.52383e-18     9.152424e-17  -1.671108e-18   
31  0.531010        12.78796        0.6250438      0.6250603      -0.05188393    -0.05187411     4.031053e-18   4.591244e-18    -8.903523e-17   -1.97379e-18   
32  0.527172        12.88107         0.620204      0.6202181      -0.05207402    -0.05206449     3.504602e-17   4.655202e-18     1.809594e-16  -2.248585e-18   
33  0.523333        12.97555        0.6152753       0.615287      -0.05226321    -0.05225405     3.776879e-17   4.715302e-18    -1.486887e-16  -2.495701e-18   
34  0.519495        13.07142        0.6102557      0.6102647      -0.05245139    -0.05244268     6.495543e-18   4.771123e-18    -1.997949e-16  -2.715391e-18   
35  0.515657        13.16872        0.6051431      0.6051494      -0.05263844    -0.05263025    -6.455243e-19   4.822225e-18    -1.953921e-16  -2.907956e-18   
36  0.511818        13.26748        0.5999353       0.599939      -0.05282423    -0.05281663    -3.199077e-17   4.868149e-18    -6.937753e-17  -3.073751e-18   
37  0.507980        13.36773        0.5946304      0.5946312      -0.05300864    -0.05300169    -1.408221e-17   4.908415e-18      5.65477e-16  -3.213182e-18   
38  0.504141        13.46951        0.5892259       0.589224      -0.05319151    -0.05318529     8.284273e-17   4.942524e-18     3.701044e-16  -3.326714e-18   
39  0.500303        13.57285        0.5837197       0.583715      -0.05337272    -0.05336727     6.092347e-17   4.969956e-18    -5.289758e-16  -3.414873e-18   
40  0.496465        13.67779        0.5781094       0.578102      -0.05355209    -0.05354748    -2.783723e-17    4.99017e-18    -3.031101e-17  -3.478247e-18   
41  0.492626        13.78436        0.5723927      0.5723826      -0.05372948    -0.05372574       5.5846e-17   5.002604e-18      4.94266e-16  -3.517488e-18   
42  0.488788        13.89261        0.5665671      0.5665544       -0.0539047    -0.05390188     7.785377e-17   5.006676e-18    -4.844895e-16  -3.533322e-18   
43  0.484949        14.00257        0.5606302       0.560615      -0.05407758    -0.05407571    -5.105154e-17   5.001782e-18    -1.773307e-16  -3.526542e-18   
44  0.481111        14.11428        0.5545793      0.5545617      -0.05424792    -0.05424705      4.02897e-17   4.987298e-18     4.206518e-16  -3.498019e-18   
45  0.477273        14.22779         0.548412      0.5483921      -0.05441553    -0.05441567     4.297704e-17   4.962578e-18     -1.54116e-16  -3.448703e-18   
46  0.473434        14.34315        0.5421254      0.5421035      -0.05458019    -0.05458136      4.69085e-18   4.926958e-18    -3.162593e-16  -3.379623e-18   
47  0.469596        14.46038         0.535717      0.5356932      -0.05474168     -0.0547439    -3.055229e-17   4.879754e-18    -1.388364e-16  -3.291894e-18   
48  0.465758        14.57955        0.5291839      0.5291584      -0.05489977    -0.05490303    -2.781863e-17   4.820264e-18    -7.905707e-18  -3.186715e-18   
49  0.461919        14.70071        0.5225233      0.5224964      -0.05505421    -0.05505851    -3.251329e-17   4.747768e-18     4.669159e-16  -3.065376e-18   
50  0.458081        14.82389        0.5157322      0.5157042      -0.05520474    -0.05521007     8.729059e-17    4.66153e-18     2.710043e-17  -2.929258e-18   
51  0.454242        14.94915        0.5088078      0.5087789      -0.05535109    -0.05535742    -2.774863e-17   4.560802e-18    -4.422748e-16  -2.779836e-18   
52  0.450404        15.07655         0.501747      0.5017175      -0.05549296    -0.05550026     -2.34385e-17   4.444822e-18     2.488976e-16  -2.618678e-18   
53  0.446566        15.20614        0.4945467       0.494517      -0.05563005    -0.05563829      3.66856e-17   4.312821e-18     9.579165e-17  -2.447449e-18   
54  0.442727        15.33797        0.4872039      0.4871741      -0.05576205    -0.05577117     7.763607e-19   4.164022e-18    -1.942255e-17  -2.267908e-18   
55  0.438889        15.47211        0.4797152      0.4796859      -0.05588861    -0.05589855     3.210298e-17   3.997647e-18     1.026458e-17  -2.081913e-18   
56  0.435051        15.60862        0.4720775      0.4720489      -0.05600937    -0.05602007     3.025976e-18   3.812922e-18    -4.096379e-16  -1.891414e-18   
57  0.431212        15.74756        0.4642875      0.4642599      -0.05612398    -0.05613535    -8.120816e-17   3.609076e-18     8.778425e-17  -1.698453e-18   
58  0.427374        15.88899        0.4563418      0.4563156      -0.05623202    -0.05624397      2.93704e-17   3.385354e-18     1.970402e-16  -1.505164e-18   
59  0.423535        16.03299         0.448237      0.4482126      -0.05633308    -0.05634551    -2.646584e-17   3.141023e-18    -2.894381e-16  -1.313761e-18   
60  0.419697        16.17962        0.4399696      0.4399474      -0.05642673    -0.05643952    -5.448975e-17   2.875375e-18     4.069182e-16  -1.126539e-18   
61  0.415859        16.32896        0.4315362      0.4315165      -0.05651251    -0.05652553     9.558839e-17   2.587741e-18      8.83253e-17  -9.458602e-19   
62  0.412020        16.48108        0.4229333      0.4229163      -0.05658992    -0.05660305    -3.041379e-17   2.277502e-18    -1.347926e-16  -7.741457e-19   
63  0.408182        16.63606        0.4141572      0.4141433      -0.05665846    -0.05667154     5.617736e-17   1.944098e-18     1.199724e-16  -6.138616e-19   
64  0.404343        16.79399        0.4052044      0.4051939      -0.05671759    -0.05673046     5.835293e-18   1.587045e-18    -2.427353e-16  -4.675026e-19   
65  0.400505        16.95494        0.3960713      0.3960644      -0.05676674    -0.05677924    -2.099475e-17   1.205951e-18    -1.172122e-16   -3.37572e-19   
66  0.396667          17.119        0.3867542      0.3867511      -0.05680532    -0.05681726    -3.210655e-17   8.005333e-19     3.489492e-17  -2.265572e-19   
67  0.392828        17.28628        0.3772495      0.3772503      -0.05683268    -0.05684388    -9.103694e-18   3.706416e-19     6.466166e-17   -1.36901e-19   
68  0.388990        17.45685        0.3675535      0.3675585      -0.05684817    -0.05685844    -1.050139e-17  -8.371841e-20     6.757526e-17  -7.096683e-20   
69  0.385152        17.63082        0.3576626      0.3576718       -0.0568511    -0.05686023     1.443675e-17  -5.623566e-19      6.60088e-17  -3.099775e-20   
70  0.381313         17.8083        0.3475732      0.3475866      -0.05684071    -0.05684851     1.242648e-17  -1.064867e-18    -5.434996e-17  -1.906809e-20   
71  0.377475        17.98938        0.3372818      0.3372992      -0.05681625    -0.05682251    -5.206314e-18  -1.590589e-18    -9.128337e-18  -3.702626e-20   
72  0.373636        18.17419        0.3267847      0.3268061      -0.05677689     -0.0567814     9.414826e-18  -2.138571e-18    -9.058802e-17  -8.642779e-20   
73  0.369798        18.36283        0.3160786      0.3161038      -0.05672177    -0.05672434    -3.968729e-17  -2.707515e-18     6.321508e-18  -1.684569e-19   
74  0.365960        18.55543        0.3051602      0.3051887      -0.05664999    -0.05665042     1.287988e-17   -3.29573e-18    -4.599629e-17  -2.838348e-19   
75  0.362121        18.75211         0.294026      0.2940575       -0.0565606    -0.05655872    -5.889501e-17  -3.901066e-18    -6.619053e-19  -4.327129e-19   
76  0.358283        18.95301        0.2826731      0.2827069      -0.05645259    -0.05644825     1.415182e-17  -4.520843e-18     1.844378e-16  -6.145478e-19   
77  0.354444        19.15826        0.2710984       0.271134      -0.05632491    -0.05631797     1.523379e-17  -5.151774e-18     3.466427e-17  -8.279573e-19   
78  0.350606          19.368        0.2592991      0.2593358      -0.05617646    -0.05616682     2.866923e-17  -5.789868e-18    -1.428238e-16  -1.070551e-18   
