beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.220000        30.86608        0.9569406      0.9569329     -0.002748346   -0.002739904    -3.436263e-18   -2.51591e-18      1.00816e-16   5.709112e-18   
1  0.218485        31.08013        0.9563523      0.9563456       -0.0027572   -0.002757519     1.814346e-17  -2.509169e-18    -5.632803e-18    5.47295e-18   
2  0.216970        31.29717         0.955752      0.9557461     -0.002775016    -0.00277535    -6.182744e-18  -2.495882e-18     -3.90079e-17   5.239751e-18   
3  0.215455        31.51726        0.9551392      0.9551342     -0.002793053     -0.0027934     1.314898e-18   -2.47595e-18     8.965781e-17   5.009612e-18   
4  0.213939        31.74047        0.9545138      0.9545095     -0.002811314   -0.002811675     3.373611e-17  -2.449273e-18    -3.038796e-17   4.782631e-18   
5  0.212424        31.96687        0.9538752      0.9538717     -0.002829804   -0.002830176    -1.290692e-17  -2.415756e-18    -6.536958e-17   4.558908e-18   
6  0.210909        32.19652        0.9532232      0.9532205     -0.002848526   -0.002848909      4.38241e-18  -2.375304e-18      1.37802e-17   4.338544e-18   
7  0.209394        32.42949        0.9525574      0.9525554     -0.002867484   -0.002867878    -6.736366e-18  -2.327826e-18    -4.327667e-17   4.121641e-18   
8  0.207879        32.66585        0.9518774       0.951876     -0.002886684   -0.002887086    -1.591382e-17  -2.273234e-18     1.609289e-17   3.908302e-18   
9  0.206364        32.90569        0.9511827      0.9511819     -0.002906128   -0.002906539     1.117753e-18  -2.211442e-18      6.25978e-18   3.698634e-18   
10  0.204848        33.14908         0.950473      0.9504728     -0.002925822   -0.002926239    -1.311869e-17   -2.14237e-18    -5.044621e-17   3.492742e-18   
11  0.203333        33.39609        0.9497479      0.9497482      -0.00294577   -0.002946193    -2.359177e-17  -2.065941e-18     6.994282e-18   3.290734e-18   
12  0.201818        33.64681        0.9490068      0.9490076     -0.002965976   -0.002966403    -9.454204e-18  -1.982084e-18     1.948409e-17   3.092718e-18   
13  0.200303        33.90132        0.9482493      0.9482506     -0.002986446   -0.002986876    -1.388768e-17  -1.890733e-18     6.149996e-18   2.898804e-18   
