beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.8756551      0.8756454      -0.02293606    -0.02288642    -5.157348e-17   3.501595e-18     1.057818e-15   1.796602e-16   
1  0.646162        10.50904        0.8742317      0.8742235      -0.02299338    -0.02300015     1.407263e-17   3.505151e-18     3.414369e-16   1.690642e-16   
2  0.642323        10.57184        0.8727841      0.8727772      -0.02310853    -0.02311487    -9.473758e-18   3.503127e-18    -2.981638e-16   1.586964e-16   
3  0.638485        10.63539        0.8713118      0.8713062      -0.02322468     -0.0232306    -2.354375e-17   3.495379e-18     8.060687e-17   1.485608e-16   
4  0.634646        10.69972        0.8698142      0.8698097      -0.02334183    -0.02334735     1.066277e-18   3.481758e-18     3.361174e-16   1.386609e-16   
5  0.630808        10.76482        0.8682906      0.8682873         -0.02346    -0.02346513     1.992352e-17   3.462113e-18    -2.729309e-18   1.290005e-16   
6  0.626970        10.83073        0.8667406      0.8667383      -0.02357919    -0.02358394     4.756417e-19   3.436294e-18    -4.840469e-16   1.195833e-16   
7  0.623131        10.89744        0.8651635      0.8651622      -0.02369942    -0.02370379    -4.442371e-17   3.404144e-18     8.380261e-17   1.104128e-16   
8  0.619293        10.96499        0.8635587      0.8635583      -0.02382068     -0.0238247     1.235268e-17   3.365508e-18     3.246995e-16   1.014926e-16   
9  0.615455        11.03337        0.8619256       0.861926        -0.023943    -0.02394666    -7.227864e-19   3.320227e-18     2.461214e-17   9.282628e-17   
10  0.611616        11.10261        0.8602634      0.8602646      -0.02406637     -0.0240697     1.592525e-17    3.26814e-18     3.762625e-16   8.441725e-17   
11  0.607778        11.17273        0.8585716      0.8585734      -0.02419081    -0.02419382      5.18324e-17   3.209087e-18     2.955839e-17   7.626887e-17   
12  0.603939        11.24374        0.8568494      0.8568518      -0.02431633    -0.02431903     1.966667e-17   3.142904e-18    -9.506116e-17   6.838444e-17   
13  0.600101        11.31566        0.8550961       0.855099      -0.02444294    -0.02444533     3.857074e-17   3.069426e-18    -6.413253e-17   6.076715e-17   
14  0.596263         11.3885         0.853311      0.8533144      -0.02457063    -0.02457273     1.008001e-17   2.988487e-18    -2.411022e-16   5.342009e-17   
15  0.592424        11.46229        0.8514932       0.851497      -0.02469943    -0.02470125     3.359325e-18   2.899922e-18     -4.47296e-17   4.634624e-17   
16  0.588586        11.53704        0.8496421      0.8496463      -0.02482933    -0.02483089     3.480607e-18   2.803563e-18    -4.843949e-17   3.954845e-17   
17  0.584747        11.61277        0.8477568      0.8477612      -0.02496036    -0.02496166    -3.979021e-18   2.699244e-18     7.963121e-17   3.302945e-17   
18  0.580909         11.6895        0.8458365      0.8458412       -0.0250925    -0.02509356      1.57997e-17   2.586798e-18     1.679768e-16   2.679181e-17   
19  0.577071        11.76725        0.8438804      0.8438851      -0.02522578    -0.02522661     2.187916e-17   2.466057e-18    -3.411281e-16   2.083793e-17   
