beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.220000        30.86608        0.9146142      0.9145778     -0.005372267    -0.00535937    -2.062066e-17  -4.197943e-18     -1.40221e-16   1.624068e-18   
1  0.218485        31.08013        0.9134643      0.9134322     -0.005388498   -0.005391428    -5.063504e-17   -3.78814e-18     2.648069e-17   1.603757e-18   
2  0.216970        31.29717        0.9122913      0.9122633     -0.005421137   -0.005423844    -8.706729e-18  -3.393275e-18     1.321413e-16   1.581568e-18   
3  0.215455        31.51726        0.9110945      0.9110705     -0.005454134   -0.005456622     6.941881e-18  -3.013648e-18    -2.576971e-17   1.557488e-18   
4  0.213939        31.74047        0.9098734      0.9098533     -0.005487491   -0.005489766     -2.04325e-17  -2.649558e-18     4.859689e-18   1.531509e-18   
5  0.212424        31.96687        0.9086272      0.9086108     -0.005521215   -0.005523283     9.532797e-18    -2.3013e-18     3.083583e-17   1.503622e-18   
6  0.210909        32.19652        0.9073554      0.9073425      -0.00555531   -0.005557177    -6.700322e-18   -1.96917e-18     7.220686e-17   1.473821e-18   
7  0.209394        32.42949        0.9060572      0.9060475     -0.005589781   -0.005591452     4.341185e-17  -1.653457e-18     1.898099e-17   1.442102e-18   
8  0.207879        32.66585        0.9047319      0.9047253     -0.005624633   -0.005626115     1.542122e-18  -1.354449e-18    -8.613249e-17   1.408463e-18   
9  0.206364        32.90569        0.9033787      0.9033751     -0.005659871    -0.00566117     2.711094e-18   -1.07243e-18     7.223138e-17   1.372905e-18   
10  0.204848        33.14908        0.9019968       0.901996       -0.0056955   -0.005696622     3.668494e-17  -8.076756e-19    -3.194216e-17    1.33543e-18   
11  0.203333        33.39609        0.9005855      0.9005873     -0.005731525   -0.005732476    -1.357545e-17  -5.604575e-19    -7.916024e-17   1.296045e-18   
12  0.201818        33.64681         0.899144      0.8991482      -0.00576795   -0.005768739    -2.254728e-18   -3.31039e-19     3.208421e-17   1.254757e-18   
13  0.200303        33.90132        0.8976713      0.8976778     -0.005804782   -0.005805413     2.585076e-18   -1.19675e-19     3.331377e-17    1.21158e-18   
14  0.198788        34.15972        0.8961666      0.8961751     -0.005842026   -0.005842506     1.488767e-17   7.338905e-20     4.534402e-17   1.166527e-18   
15  0.197273        34.42208        0.8946289      0.8946393     -0.005879685   -0.005880022     2.618932e-17   2.479189e-19    -1.458636e-17   1.119619e-18   
16  0.195758        34.68851        0.8930574      0.8930695     -0.005917765   -0.005917965     6.940383e-18   4.036925e-19    -3.046363e-17   1.070877e-18   
17  0.194242        34.95909         0.891451      0.8914646     -0.005956272   -0.005956343     1.000385e-17   5.405017e-19    -2.405035e-17    1.02033e-18   
18  0.192727        35.23392        0.8898087      0.8898236     -0.005995211   -0.005995158    -6.327572e-18   6.581537e-19     7.114023e-18   9.680089e-19   
19  0.191212        35.51311        0.8881294      0.8881455     -0.006034585   -0.006034418     1.423501e-17   7.564728e-19     1.119561e-17   9.139503e-19   
20  0.189697        35.79677        0.8864121      0.8864291     -0.006074401   -0.006074126    -3.047562e-19   8.353024e-19    -5.607915e-18   8.581961e-19   
21  0.188182        36.08498        0.8846555      0.8846734     -0.006114663   -0.006114287     1.123654e-17   8.945066e-19     6.960747e-17   8.007937e-19   
22  0.186667        36.37788        0.8828586      0.8828771     -0.006155377   -0.006154907     4.028361e-17    9.33973e-19    -4.488712e-17   7.417965e-19   
23  0.185152        36.67557        0.8810201      0.8810391     -0.006196546   -0.006195991    -1.596388e-17    9.53614e-19    -8.426162e-17    6.81264e-19   
24  0.183636        36.97818        0.8791388       0.879158     -0.006238176   -0.006237543    -9.783978e-18   9.533704e-19     2.778421e-18   6.192628e-19   
25  0.182121        37.28582        0.8772132      0.8772326     -0.006280271   -0.006279568    -1.435721e-17    9.33213e-19    -1.971108e-17   5.558666e-19   
26  0.180606        37.59862        0.8752421      0.8752614     -0.006322836    -0.00632207    -2.203852e-17   8.931461e-19     1.161203e-17   4.911567e-19   
27  0.179091        37.91671        0.8732241      0.8732432     -0.006365875   -0.006365054    -6.839824e-18   8.332103e-19     2.516598e-17   4.252227e-19   
28  0.177576        38.24023        0.8711576      0.8711763     -0.006409392   -0.006408524    -6.014414e-18   7.534856e-19     7.227889e-18   3.581628e-19   
29  0.176061        38.56932        0.8690411      0.8690593     -0.006453392   -0.006452485    -2.096783e-18   6.540949e-19     -1.21201e-17   2.900847e-19   
30  0.174545        38.90412        0.8668731      0.8668907     -0.006497878   -0.006496939    -1.419812e-17   5.352078e-19     3.262527e-17   2.211056e-19   
31  0.173030        39.24479        0.8646519      0.8646686     -0.006542854   -0.006541892     2.034383e-17   3.970447e-19     2.329289e-17   1.513533e-19   
32  0.171515        39.59148        0.8623757      0.8623916     -0.006588324   -0.006587345     1.342207e-18   2.398804e-19    -2.791683e-17    8.09668e-20   
33  0.170000        39.94434        0.8600429      0.8600577      -0.00663429   -0.006633303     9.807874e-19   6.404925e-20    -3.400414e-17   1.009655e-20   
34  0.168485        40.30355        0.8576514      0.8576651     -0.006680755   -0.006679768    -2.308066e-17  -1.300506e-19     2.412627e-17  -6.109444e-20   
35  0.166970        40.66928        0.8551995      0.8552119     -0.006727722   -0.006726742     1.906492e-17  -3.419517e-19     1.228077e-17  -1.324301e-19   
36  0.165455        41.04171        0.8526851      0.8526961     -0.006775194   -0.006774228    -1.470512e-17  -5.711122e-19    -3.992163e-17  -2.037206e-19   
37  0.163939        41.42103        0.8501062      0.8501156     -0.006823171   -0.006822227    -1.059648e-17  -8.169101e-19      3.73203e-17  -2.747614e-19   
38  0.162424        41.80742        0.8474605      0.8474683     -0.006871655    -0.00687074     1.405862e-17  -1.078637e-18    -2.352706e-17  -3.453327e-19   
39  0.160909        42.20108        0.8447457       0.844752     -0.006920646   -0.006919768    -2.958444e-17  -1.355492e-18       5.1288e-18  -4.151984e-19   
40  0.159394        42.60223        0.8419596      0.8419642     -0.006970146   -0.006969312     1.900318e-17  -1.646574e-18     2.551496e-17  -4.841056e-19   
41  0.157879        43.01108        0.8390997      0.8391025     -0.007020154   -0.007019369    -9.653411e-18  -1.950876e-18    -4.575222e-17  -5.517836e-19   
42  0.156364        43.42786        0.8361634      0.8361644     -0.007070668    -0.00706994    -1.857814e-17  -2.267277e-18    -1.987082e-17  -6.179429e-19   
43  0.154848        43.85279        0.8331481      0.8331472     -0.007121687   -0.007121022    -2.636618e-17  -2.594533e-18    -4.430569e-17  -6.822749e-19   
44  0.153333        44.28612        0.8300509      0.8300482     -0.007173208   -0.007172612    -5.682201e-17  -2.931269e-18     1.572218e-17  -7.444504e-19   
45  0.151818        44.72809        0.8268691      0.8268645     -0.007225228   -0.007224707    -1.186059e-17  -3.275971e-18     3.813236e-17  -8.041196e-19   
46  0.150303        45.17898        0.8235996      0.8235931     -0.007277742   -0.007277301    -2.334164e-17  -3.626979e-18    -1.906326e-17  -8.609105e-19   
47  0.148788        45.63905        0.8202391      0.8202309     -0.007330745   -0.007330388    -2.916768e-17  -3.982473e-18     1.426037e-18   -9.14429e-19   
48  0.147273        46.10859        0.8167846      0.8167746      -0.00738423   -0.007383963     -2.18826e-17  -4.340464e-18    -9.043508e-18  -9.642577e-19   
49  0.145758        46.58789        0.8132324      0.8132208      -0.00743819   -0.007438015    -3.798823e-17  -4.698789e-18     4.771601e-17  -1.009956e-18   
