beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.220000        30.86608        0.8518168       0.851684     -0.009085361   -0.009068303    -3.029961e-17  -5.746791e-18     2.335894e-16   2.244454e-17   
1  0.218485        31.08013         0.849872      0.8497553     -0.009109549   -0.009115956     1.970033e-17  -6.179622e-18     -1.86758e-17   2.142463e-17   
2  0.216970        31.29717        0.8478897      0.8477884     -0.009158115   -0.009164004    -3.910472e-17  -6.590043e-18    -5.930196e-17   2.041836e-17   
3  0.215455        31.51726        0.8458687      0.8457822     -0.009207066   -0.009212447    -5.576444e-18  -6.977582e-18     6.193807e-17   1.942617e-17   
4  0.213939        31.74047        0.8438081      0.8437358     -0.009256401   -0.009261286    -1.192922e-17  -7.341764e-18     4.620274e-17   1.844852e-17   
5  0.212424        31.96687        0.8417069       0.841648     -0.009306119   -0.009310522     1.543425e-17  -7.682114e-18     9.851791e-17   1.748584e-17   
6  0.210909        32.19652         0.839564       0.839518     -0.009356222   -0.009360153     3.292632e-17   -7.99816e-18    -8.965596e-18   1.653862e-17   
7  0.209394        32.42949        0.8373784      0.8373446     -0.009406708   -0.009410181     1.100367e-17  -8.289428e-18    -6.385847e-17   1.560731e-17   
8  0.207879        32.66585         0.835149      0.8351266     -0.009457576   -0.009460605     3.057883e-18  -8.555448e-18    -1.365944e-17    1.46924e-17   
9  0.206364        32.90569        0.8328746       0.832863     -0.009508827   -0.009511423     4.568265e-18  -8.795753e-18     6.896382e-18   1.379437e-17   
10  0.204848        33.14908         0.830554      0.8305526     -0.009560457   -0.009562636     6.392496e-18  -9.009879e-18    -2.100691e-17    1.29137e-17   
11  0.203333        33.39609        0.8281861      0.8281941     -0.009612466    -0.00961424     -5.83686e-18  -9.197369e-18    -4.020482e-17   1.205089e-17   
12  0.201818        33.64681        0.8257695      0.8257862     -0.009664851   -0.009666236     -1.35843e-17  -9.357771e-18    -1.737102e-17   1.120644e-17   
13  0.200303        33.90132         0.823303      0.8233278      -0.00971761    -0.00971862      -1.4562e-17  -9.490642e-18     1.319417e-17   1.038085e-17   
14  0.198788        34.15972        0.8207851      0.8208173     -0.009770739   -0.009771389      -6.7508e-18  -9.595548e-18     1.598821e-17   9.574631e-18   
15  0.197273        34.42208        0.8182147      0.8182536     -0.009824236   -0.009824541    -6.292544e-18  -9.672067e-18     3.226437e-18   8.788296e-18   
16  0.195758        34.68851        0.8155901      0.8156351     -0.009878095   -0.009878071    -5.038689e-18  -9.719787e-18     -6.99383e-18   8.022358e-18   
17  0.194242        34.95909          0.81291      0.8129603     -0.009932313   -0.009931975     -1.00969e-17  -9.738313e-18    -8.903132e-17   7.277334e-18   
18  0.192727        35.23392        0.8101727      0.8102278     -0.009986883   -0.009986249    -5.389711e-17  -9.727266e-18    -9.317753e-18   6.553742e-18   
19  0.191212        35.51311        0.8073768      0.8074359       -0.0100418    -0.01004089    -1.460563e-17  -9.686285e-18     1.362411e-17   5.852102e-18   
20  0.189697        35.79677        0.8045207      0.8045831      -0.01009706    -0.01009588    -4.679578e-17  -9.615032e-18     5.987583e-17   5.172933e-18   
21  0.188182        36.08498        0.8016025      0.8016677      -0.01015265    -0.01015123      2.04274e-17   -9.51319e-18      1.90369e-17    4.51675e-18   
22  0.186667        36.37788        0.7986207      0.7986879      -0.01020857    -0.01020692    -3.673534e-17   -9.38047e-18    -7.429044e-17   3.884068e-18   
23  0.185152        36.67557        0.7955733       0.795642       -0.0102648    -0.01026294    -2.286828e-17  -9.216612e-18     2.245985e-17   3.275397e-18   
24  0.183636        36.97818        0.7924586      0.7925281      -0.01032134    -0.01031929     -2.33713e-17  -9.021389e-18     3.518934e-17   2.691242e-18   
25  0.182121        37.28582        0.7892746      0.7893444      -0.01037818    -0.01037595    -1.208706e-18  -8.794607e-18     3.770748e-18     2.1321e-18   
