beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.220000        30.86608        0.9104687       0.910428     -0.005625078   -0.005611878     1.493692e-17  -5.951958e-18     -3.70707e-17  -9.460726e-18   
1  0.218485        31.08013        0.9092647      0.9092288     -0.005641961   -0.005645205     7.001922e-18   -5.50723e-18    -9.285726e-17  -9.008571e-18   
2  0.216970        31.29717        0.9080365      0.9080053      -0.00567591     -0.0056789    -2.525974e-17  -5.066603e-18    -2.485823e-17   -8.56165e-18   
3  0.215455        31.51726        0.9067835      0.9067568     -0.005710223   -0.005712966    -3.486555e-18  -4.630249e-18     1.589375e-16  -8.120155e-18   
4  0.213939        31.74047        0.9055051      0.9054826     -0.005744908    -0.00574741     4.538477e-17  -4.198346e-18    -2.474542e-17  -7.684284e-18   
5  0.212424        31.96687        0.9042005      0.9041821     -0.005779968   -0.005782235    -1.538816e-17  -3.771075e-18    -1.925944e-16  -7.254238e-18   
6  0.210909        32.19652        0.9028691      0.9028546     -0.005815407   -0.005817447    -4.219952e-17  -3.348623e-18    -3.945361e-18  -6.830222e-18   
7  0.209394        32.42949        0.9015101      0.9014994     -0.005851232   -0.005853051    -1.683846e-17   -2.93118e-18     1.838819e-16  -6.412445e-18   
8  0.207879        32.66585        0.9001228      0.9001156     -0.005887446   -0.005889051     4.435785e-17   -2.51894e-18     5.350687e-17  -6.001121e-18   
9  0.206364        32.90569        0.8987064      0.8987025     -0.005924055   -0.005925453      7.92881e-18  -2.112104e-18    -1.253056e-16  -5.596466e-18   
10  0.204848        33.14908        0.8972601      0.8972593     -0.005961064   -0.005962262    -1.609836e-17  -1.710875e-18    -4.235437e-18  -5.198704e-18   
11  0.203333        33.39609        0.8957831      0.8957851     -0.005998476   -0.005999482     6.194479e-18  -1.315461e-18    -7.698721e-18   -4.80806e-18   
12  0.201818        33.64681        0.8942744      0.8942791     -0.006036298    -0.00603712    -2.029355e-17  -9.260769e-19    -1.226303e-16  -4.424762e-18   
13  0.200303        33.90132        0.8927332      0.8927405     -0.006074534   -0.006075178    -5.582716e-17  -5.429388e-19     1.230392e-16  -4.049044e-18   
14  0.198788        34.15972        0.8911587      0.8911682     -0.006113189   -0.006113664     4.383337e-17  -1.662688e-19     5.663674e-17  -3.681144e-18   
15  0.197273        34.42208        0.8895497      0.8895613     -0.006152268   -0.006152581    -2.763923e-17   2.037064e-19    -1.985282e-17  -3.321301e-18   
16  0.195758        34.68851        0.8879053      0.8879188     -0.006191775   -0.006191935     3.436119e-17   5.667563e-19     6.623593e-17   -2.96976e-18   
17  0.194242        34.95909        0.8862246      0.8862398     -0.006231716    -0.00623173     7.237919e-18   9.226456e-19    -3.926426e-17  -2.626767e-18   
18  0.192727        35.23392        0.8845064       0.884523     -0.006272095   -0.006271972     1.320523e-17   1.271135e-18    -5.539313e-17  -2.292574e-18   
19  0.191212        35.51311        0.8827496      0.8827675     -0.006312918   -0.006312665    -2.378719e-17   1.611981e-18     -1.44538e-17  -1.967432e-18   
20  0.189697        35.79677        0.8809531      0.8809721     -0.006354187   -0.006353814      5.59649e-18   1.944937e-18      2.76093e-17  -1.651598e-18   
21  0.188182        36.08498        0.8791157      0.8791356     -0.006395909   -0.006395424    -8.345328e-18   2.269751e-18     1.331301e-17   -1.34533e-18   
22  0.186667        36.37788        0.8772362      0.8772569     -0.006438088   -0.006437499     1.362151e-17   2.586168e-18     9.921482e-17  -1.048886e-18   
23  0.185152        36.67557        0.8753134      0.8753345     -0.006480728   -0.006480044     5.036593e-17   2.893931e-18    -2.643026e-17  -7.625283e-19   
24  0.183636        36.97818        0.8733458      0.8733672     -0.006523833   -0.006523063    -2.980621e-18   3.192777e-18     -1.10745e-16  -4.865189e-19   
25  0.182121        37.28582        0.8713321      0.8713537     -0.006567407    -0.00656656    -1.688532e-17   3.482443e-18    -3.950845e-17  -2.211207e-19   
26  0.180606        37.59862         0.869271      0.8692925     -0.006611455   -0.006610539    -2.746385e-17   3.762661e-18     5.997973e-17   3.340335e-20   
27  0.179091        37.91671        0.8671609      0.8671822     -0.006655981   -0.006655005     2.145196e-17   4.033164e-18      7.63181e-17   2.767907e-19   
28  0.177576        38.24023        0.8650003      0.8650212     -0.006700987    -0.00669996     2.108249e-17   4.293679e-18    -5.242625e-17   5.087799e-19   
29  0.176061        38.56932        0.8627876      0.8628079     -0.006746478   -0.006745409    -1.304757e-17   4.543936e-18    -4.459191e-17   7.291116e-19   
30  0.174545        38.90412        0.8605212      0.8605408     -0.006792456   -0.006791354    -8.183993e-18   4.783661e-18    -4.666977e-17   9.375287e-19   
31  0.173030        39.24479        0.8581994      0.8582181     -0.006838924   -0.006837798    -4.493041e-17   5.012582e-18     7.037064e-18   1.133778e-18   
32  0.171515        39.59148        0.8558203       0.855838     -0.006885886   -0.006884744    -2.655468e-18   5.230426e-18     1.483574e-17    1.31761e-18   
33  0.170000        39.94434        0.8533822      0.8533987     -0.006933343   -0.006932195    -3.521394e-17   5.436922e-18    -3.617844e-18   1.488781e-18   
34  0.168485        40.30355        0.8508831      0.8508983     -0.006981297   -0.006980152    -4.669028e-18   5.631801e-18     8.363907e-18   1.647055e-18   
35  0.166970        40.66928         0.848321      0.8483348      -0.00702975   -0.007028616    -2.965041e-17   5.814797e-18     5.320969e-17   1.792201e-18   
36  0.165455        41.04171        0.8456939      0.8457061     -0.007078703   -0.007077588     3.542221e-17   5.985648e-18     5.336582e-17   1.924002e-18   
37  0.163939        41.42103        0.8429995        0.84301     -0.007128156    -0.00712707      9.63151e-18   6.144097e-18    -3.835323e-17   2.042246e-18   
38  0.162424        41.80742        0.8402356      0.8402444     -0.007178109    -0.00717706     6.264757e-18   6.289893e-18    -2.602647e-17   2.146737e-18   
39  0.160909        42.20108           0.8374      0.8374069     -0.007228563   -0.007227558     -1.07966e-17   6.422793e-18     5.494507e-17   2.237293e-18   
40  0.159394        42.60223          0.83449      0.8344951     -0.007279515   -0.007278563     5.067165e-17   6.542563e-18     6.263408e-17   2.313746e-18   
41  0.157879        43.01108        0.8315033      0.8315064     -0.007330964   -0.007330073     3.923955e-17   6.648981e-18    -6.128777e-17   2.375948e-18   
42  0.156364        43.42786        0.8284372      0.8284383     -0.007382907   -0.007382084    -1.930985e-19   6.741835e-18    -5.040417e-17   2.423771e-18   
43  0.154848        43.85279        0.8252889      0.8252879     -0.007435341   -0.007434593    -2.825277e-18    6.82093e-18     3.939075e-17   2.457109e-18   
44  0.153333        44.28612        0.8220556      0.8220525     -0.007488261   -0.007487595     3.399714e-17   6.886086e-18    -1.917529e-17   2.475884e-18   
45  0.151818        44.72809        0.8187342       0.818729     -0.007541661   -0.007541083    -2.051034e-17   6.937143e-18    -1.361073e-17   2.480043e-18   
46  0.150303        45.17898        0.8153216      0.8153145     -0.007595536   -0.007595052     2.282226e-17   6.973964e-18     3.314941e-17   2.469567e-18   
47  0.148788        45.63905        0.8118147      0.8118055     -0.007649877   -0.007649493     9.109292e-18   6.996433e-18    -3.934854e-17   2.444472e-18   
48  0.147273        46.10859          0.80821      0.8081988     -0.007704674   -0.007704396    -1.384682e-17   7.004465e-18     1.537961e-17   2.404811e-18   
49  0.145758        46.58789         0.804504      0.8044909     -0.007759919   -0.007759749     2.432942e-17   6.998003e-18    -1.278978e-17   2.350683e-18   
50  0.144242        47.07726        0.8006929       0.800678     -0.007815598   -0.007815541    -2.716668e-17   6.977028e-18     2.275521e-17   2.282231e-18   
51  0.142727        47.57702         0.796773      0.7967564     -0.007871697   -0.007871757     4.816698e-17   6.941557e-18     7.988647e-17   2.199651e-18   
52  0.141212         48.0875        0.7927403      0.7927221     -0.007928201   -0.007928379     5.277809e-17   6.891651e-18    -1.064723e-17   2.103194e-18   
53  0.139697        48.60906        0.7885905      0.7885709     -0.007985092    -0.00798539      3.69607e-17   6.827418e-18    -7.736692e-17   1.993174e-18   
54  0.138182        49.14205        0.7843193      0.7842984     -0.008042349   -0.008042768    -2.934726e-17   6.749019e-18    -3.387524e-17   1.869973e-18   
55  0.136667        49.68686        0.7799221      0.7799001     -0.008099951   -0.008100491     1.519664e-18   6.656673e-18     2.862814e-17   1.734045e-18   
56  0.135152        50.24389        0.7753941      0.7753712     -0.008157872   -0.008158531     1.853984e-18   6.550665e-18      4.42758e-18   1.585924e-18   
57  0.133636        50.81355        0.7707303      0.7707068     -0.008216084   -0.008216859     6.556501e-18   6.431348e-18     2.338988e-17    1.42623e-18   
58  0.132121        51.39627        0.7659256      0.7659017     -0.008274556   -0.008275444     2.900582e-17   6.299154e-18    -1.287743e-17   1.255679e-18   
59  0.130606        51.99252        0.7609745      0.7609504     -0.008333253   -0.008334249    -9.320557e-18     6.1546e-18    -4.313148e-18   1.075086e-18   
60  0.129091        52.60276        0.7558713      0.7558473     -0.008392137   -0.008393235     2.464139e-17   5.998296e-18     3.202798e-17   8.853734e-19   
61  0.127576        53.22749          0.75061      0.7505864     -0.008451164   -0.008452357     2.989079e-17   5.830953e-18    -2.242381e-18   6.875841e-19   
62  0.126061        53.86725        0.7451844      0.7451616     -0.008510289   -0.008511567     2.164606e-17   5.653395e-18    -1.869244e-17   4.828842e-19   
63  0.124545        54.52257        0.7395881      0.7395663     -0.008569459   -0.008570812     5.592358e-18   5.466563e-18     4.386436e-18   2.725746e-19   
64  0.123030        55.19403        0.7338142      0.7337937     -0.008628618   -0.008630033      2.79321e-17   5.271531e-18    -9.160185e-18   5.809863e-20   
65  0.121515        55.88223        0.7278556      0.7278368     -0.008687701   -0.008689165    -7.572909e-18   5.069515e-18    -5.409483e-17  -1.589489e-19   
66  0.120000        56.58782        0.7217048      0.7216881      -0.00874664   -0.008748136    -4.750817e-17   4.861882e-18    -2.323023e-17   -3.76813e-19   
67  0.118485        57.31144        0.7153542      0.7153398     -0.008805358   -0.008806869     -4.01717e-17   4.650165e-18     2.309804e-17   -5.93571e-19   
68  0.116970        58.05382        0.7087956      0.7087838     -0.008863772   -0.008865279    -1.340337e-17   4.436073e-18     4.116201e-17  -8.071243e-19   
69  0.115455        58.81568        0.7020204      0.7020116     -0.008921789   -0.008923271     2.184518e-17   4.221506e-18     1.926623e-17  -1.015192e-18   
70  0.113939        59.59781        0.6950199      0.6950143     -0.008979309   -0.008980742     1.579631e-17   4.008564e-18     6.496123e-20  -1.215308e-18   
71  0.112424        60.40101        0.6877847      0.6877825      -0.00903622    -0.00903758     2.211258e-17   3.799563e-18     1.273229e-17  -1.404811e-18   
72  0.110909        61.22616        0.6803051      0.6803066     -0.009092402   -0.009093662     3.663584e-17   3.597044e-18     1.628261e-17  -1.580855e-18   
73  0.109394        62.07417         0.672571      0.6725763      -0.00914772   -0.009148853     4.932584e-17   3.403787e-18    -2.614076e-17    -1.7404e-18   
74  0.107879          62.946        0.6645719      0.6645811     -0.009202029   -0.009203006    -9.301128e-18   3.222818e-18    -4.330912e-17  -1.880227e-18   
75  0.106364        63.84266        0.6562966      0.6563097     -0.009255169   -0.009255959    -2.667156e-17    3.05742e-18     2.216808e-17  -1.996951e-18   
76  0.104848        64.76525        0.6477337      0.6477507     -0.009306964   -0.009307537     3.210464e-17   2.911136e-18     1.012653e-17  -2.087035e-18   
77  0.103333        65.71488        0.6388712      0.6388919     -0.009357223   -0.009357547    -9.162135e-18   2.787773e-18      -1.8535e-17  -2.146826e-18   
78  0.101818        66.69278        0.6296966      0.6297206     -0.009405735   -0.009405781    -2.917928e-18   2.691396e-18    -8.875059e-18  -2.172592e-18   
79  0.100303        67.70023        0.6201969      0.6202239     -0.009452271    -0.00945201    -2.723303e-17   2.626319e-18    -3.252242e-17   -2.16058e-18   
80  0.098788        68.73857        0.6103586       0.610388     -0.009496577   -0.009495985    -6.971118e-17   2.597088e-18     7.978102e-18  -2.107091e-18   
81  0.097273        69.80927        0.6001675      0.6001987     -0.009538379   -0.009537434    -8.825506e-18   2.608447e-18     2.897829e-17  -2.008575e-18   
82  0.095758        70.91384        0.5896093      0.5896413     -0.009577375   -0.009576061    -7.620428e-18   2.665297e-18     8.011678e-18   -1.86176e-18   
83  0.094242        72.05394        0.5786688      0.5787006     -0.009613234   -0.009611546     9.403878e-18    2.77263e-18     1.069179e-17   -1.66381e-18   
84  0.092727        73.23129        0.5673305       0.567361     -0.009645597   -0.009643539     1.699922e-17   2.935442e-18     1.433342e-17  -1.412541e-18   
85  0.091212        74.44776        0.5555784      0.5556063     -0.009674067   -0.009671659     4.402381e-17   3.158614e-18    -5.808674e-18  -1.106677e-18   
86  0.089697        75.70532        0.5433961      0.5434198     -0.009698213   -0.009695493     1.476673e-18   3.446756e-18    -1.462777e-17  -7.461868e-19   
87  0.088182         77.0061        0.5307666      0.5307847     -0.009717562   -0.009714596     7.430925e-18   3.803999e-18     8.813685e-19  -3.327053e-19   
88  0.086667        78.35236        0.5176729      0.5176839       -0.0097316   -0.009728483     3.641586e-18   4.233729e-18     7.827868e-18   1.299368e-19   
89  0.085152        79.74653        0.5040976      0.5040999     -0.009739761    -0.00973663     2.939254e-17   4.738233e-18    -4.782464e-18    6.35047e-19   
90  0.083636        81.19121         0.490023      0.4900155     -0.009741431   -0.009738475    -1.110971e-17   5.318257e-18     -1.63896e-17   1.172235e-18   
91  0.082121        82.68921        0.4754317      0.4754137     -0.009735937   -0.009733408    -1.821592e-17   5.972426e-18    -4.644538e-18   1.726364e-18   
92  0.080606        84.24351        0.4603063      0.4602776     -0.009722547   -0.009720779    -2.528065e-17   6.696511e-18     1.866791e-17   2.276235e-18   
93  0.079091        85.85738        0.4446296      0.4445913     -0.009700461   -0.009699891     4.230958e-17   7.482486e-18     8.189264e-18   2.792938e-18   
94  0.077576        87.53428        0.4283852        0.42834     -0.009668809   -0.009670003    -4.557146e-19   8.317331e-18     2.038919e-17   3.237777e-18   
95  0.076061        89.27799        0.4115576      0.4115104     -0.009626645   -0.009630329     1.151191e-16   9.181503e-18    -1.462179e-17   3.559671e-18   
96  0.074545        91.09258        0.3941324      0.3940914     -0.009572941   -0.009580044    -5.821907e-17   1.004699e-17     -2.76928e-17    3.69188e-18   
97  0.073030        92.98247         0.376097      0.3760751     -0.009506582   -0.009518287       1.7639e-17   1.087482e-17     1.231551e-17    3.54788e-18   
98  0.071515        94.95244        0.3574412      0.3574571      -0.00942636   -0.009444171     -1.29111e-17   1.161191e-17     2.942377e-19   3.016158e-18   
99  0.070000        97.00768        0.3381576      0.3382384     -0.009382627   -0.009356795     2.017097e-17     1.2187e-17     1.609639e-17   1.953633e-18   
99  0.070000        97.00768        0.3381576      0.3382384     -0.009382627   -0.009356795     2.017097e-17     1.2187e-17     1.609639e-17   1.953633e-18   
