beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.350000        19.40154        0.7770966      0.7771027       -0.0211933    -0.02117924    -6.492811e-18  -4.968083e-18     -4.12208e-16   -1.30493e-17   
1  0.349192        19.44643        0.7761451      0.7761512       -0.0212098    -0.02121204    -2.500011e-17   -4.25773e-18     1.284557e-16  -1.165695e-17   
2  0.348384        19.49154        0.7751877      0.7751938      -0.02124282    -0.02124491     5.181354e-18  -3.587051e-18     6.967725e-16  -1.033648e-17   
3  0.347576        19.53686        0.7742243      0.7742305      -0.02127589    -0.02127782     3.800942e-17  -2.955245e-18    -1.878013e-16  -9.086619e-18   
4  0.346768        19.58238        0.7732549      0.7732612      -0.02130901    -0.02131079    -1.207178e-17  -2.361499e-18    -9.511932e-16  -7.906048e-18   
5  0.345960        19.62812        0.7722795      0.7722858      -0.02134218    -0.02134381    -4.877154e-17  -1.804988e-18     1.667316e-16  -6.793436e-18   
6  0.345152        19.67408        0.7712979      0.7713044      -0.02137539    -0.02137689     3.424053e-18   -1.28488e-18    -2.676068e-16  -5.747427e-18   
7  0.344343        19.72025        0.7703103      0.7703168      -0.02140866    -0.02141002    -7.372719e-17  -8.003283e-19     6.114034e-17  -4.766648e-18   
8  0.343535        19.76663        0.7693164       0.769323      -0.02144197     -0.0214432     9.459237e-18  -3.504789e-19      1.15708e-15  -3.849702e-18   
9  0.342727        19.81324        0.7683163      0.7683229      -0.02147533    -0.02147643     3.373357e-17   6.553315e-20    -5.133122e-16  -2.995173e-18   
10  0.341919        19.86007        0.7673099      0.7673166      -0.02150873    -0.02150971    -3.872819e-17   4.485827e-19    -2.213533e-16  -2.201625e-18   
11  0.341111        19.90711        0.7662972       0.766304      -0.02154218    -0.02154305     1.324851e-17    7.99554e-19     4.954861e-16  -1.467599e-18   
12  0.340303        19.95439        0.7652781      0.7652849      -0.02157567    -0.02157643     7.869474e-18   1.119341e-18     8.995429e-16  -7.916188e-19   
13  0.339495        20.00188        0.7642525      0.7642594      -0.02160921    -0.02160986     9.872405e-17   1.408845e-18     2.721767e-16  -1.721864e-19   
14  0.338687         20.0496        0.7632205      0.7632274      -0.02164279    -0.02164334     3.341408e-17    1.66898e-18    -3.416927e-16   3.922149e-19   
15  0.337879        20.09756        0.7621819      0.7621889      -0.02167642    -0.02167686     6.626728e-17   1.900664e-18    -2.818764e-17   9.031213e-19   
16  0.337071        20.14574        0.7611367      0.7611437      -0.02171009    -0.02171044     3.054034e-17   2.104825e-18      -1.4253e-15   1.362088e-18   
17  0.336263        20.19415        0.7600848      0.7600919      -0.02174379    -0.02174406    -7.156625e-17     2.2824e-18    -7.111473e-16   1.770689e-18   
18  0.335455         20.2428        0.7590263      0.7590334      -0.02177754    -0.02177772     -3.81566e-17   2.434331e-18     8.047278e-16   2.130517e-18   
19  0.334646        20.29168        0.7579609      0.7579682      -0.02181133    -0.02181143     6.944006e-18    2.56157e-18     1.747454e-16   2.443182e-18   
20  0.333838        20.34079        0.7568888      0.7568961      -0.02184516    -0.02184518    -2.120882e-17   2.665073e-18    -2.887274e-16   2.710311e-18   
21  0.333030        20.39015        0.7558098      0.7558171      -0.02187903    -0.02187898    -2.142016e-17   2.745803e-18    -3.223851e-16    2.93355e-18   
22  0.332222        20.43975        0.7547238      0.7547312      -0.02191293    -0.02191282    -5.318581e-17    2.80473e-18     6.410424e-16   3.114559e-18   
23  0.331414        20.48958        0.7536309      0.7536384      -0.02194687    -0.02194669     4.263109e-17   2.842826e-18     5.178472e-16   3.255016e-18   
24  0.330606        20.53967        0.7525309      0.7525384      -0.02198085    -0.02198061    -1.785097e-18   2.861072e-18    -1.683935e-16   3.356614e-18   
25  0.329798        20.58999        0.7514238      0.7514314      -0.02201486    -0.02201457     2.589931e-17    2.86045e-18     2.767964e-16   3.421059e-18   
26  0.328990        20.64057        0.7503096      0.7503172      -0.02204891    -0.02204857     2.607638e-17   2.841946e-18    -3.504256e-18   3.450074e-18   
27  0.328182        20.69139        0.7491881      0.7491958      -0.02208298    -0.02208261     2.554224e-17   2.806549e-18     3.868996e-16   3.445395e-18   
28  0.327374        20.74246        0.7480594      0.7480672       -0.0221171    -0.02211668     6.560011e-17   2.755253e-18    -1.263444e-17   3.408768e-18   
