beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.6686924      0.6685939      -0.05734586    -0.05728433     1.836572e-17  -1.981222e-17    -4.908997e-16  -8.755559e-17   
1  0.646162        10.50904        0.6651337      0.6650498      -0.05744531    -0.05747946    -1.209855e-17  -1.866101e-17     5.261248e-17  -8.205277e-17   
2  0.642323        10.57184        0.6615199      0.6614499      -0.05764425    -0.05767479     2.533792e-17  -1.752493e-17     7.918175e-17  -7.667118e-17   
3  0.638485        10.63539          0.65785       0.657793      -0.05784321    -0.05787027    -2.483906e-18  -1.640444e-17    -3.010787e-16  -7.141289e-17   
4  0.634646        10.69972        0.6541229      0.6540782      -0.05804214    -0.05806585    -1.305846e-17  -1.530001e-17    -4.006313e-17  -6.627995e-17   
5  0.630808        10.76482        0.6503375      0.6503042      -0.05824099    -0.05826148    -7.571946e-18  -1.421211e-17     2.920218e-16  -6.127438e-17   
6  0.626970        10.83073        0.6464927        0.64647       -0.0584397    -0.05845711     2.536491e-17  -1.314123e-17     2.610552e-16   -5.63982e-17   
7  0.623131        10.89744        0.6425872      0.6425745      -0.05863821    -0.05865268     2.685511e-17  -1.208788e-17    -3.139829e-16  -5.165343e-17   
8  0.619293        10.96499        0.6386199      0.6386163      -0.05883648    -0.05884813    -1.706791e-17  -1.105255e-17    -7.811729e-16  -4.704202e-17   
9  0.615455        11.03337        0.6345896      0.6345943      -0.05903442     -0.0590434    -7.943794e-17  -1.003575e-17     1.569569e-16  -4.256593e-17   
10  0.611616        11.10261        0.6304951      0.6305073      -0.05923198    -0.05923842     5.451359e-18  -9.038014e-18     3.454483e-16  -3.822707e-17   
11  0.607778        11.17273        0.6263349       0.626354      -0.05942908    -0.05943313    -3.206597e-17  -8.059861e-18    -1.015776e-15  -3.402734e-17   
12  0.603939        11.24374        0.6221079      0.6221331      -0.05962565    -0.05962745    -1.383305e-16  -7.101831e-18     8.993353e-18  -2.996856e-17   
13  0.600101        11.31566        0.6178127      0.6178433      -0.05982162     -0.0598213    -2.941302e-17   -6.16447e-18     1.087941e-15  -2.605253e-17   
14  0.596263         11.3885         0.613448      0.6134833       -0.0600169     -0.0600146     1.876595e-17  -5.248329e-18     4.313824e-16  -2.228101e-17   
15  0.592424        11.46229        0.6090123      0.6090516      -0.06021141    -0.06020727     3.362382e-17  -4.353969e-18     1.418816e-16  -1.865567e-17   
16  0.588586        11.53704        0.6045043      0.6045469      -0.06040506    -0.06039923      3.97834e-17  -3.481957e-18    -7.030779e-16  -1.517816e-17   
17  0.584747        11.61277        0.5999224      0.5999677      -0.06059775    -0.06059037     -7.29468e-17  -2.632866e-18    -4.990363e-16  -1.185002e-17   
18  0.580909         11.6895        0.5952652      0.5953127       -0.0607894     -0.0607806    -3.531088e-17  -1.807278e-18       8.5329e-16  -8.672743e-18   
19  0.577071        11.76725        0.5905313      0.5905802      -0.06097989    -0.06096982      5.92437e-17  -1.005779e-18    -1.952225e-16  -5.647731e-18   
20  0.573232        11.84605         0.585719      0.5857687      -0.06116912    -0.06115792    -6.734187e-17  -2.289597e-19    -5.604853e-16  -2.776297e-18   
21  0.569394         11.9259        0.5808267      0.5808767      -0.06135698    -0.06134479    -2.856617e-17    5.22582e-19     1.395796e-16  -5.965596e-20   
22  0.565556        12.00684        0.5758529      0.5759027      -0.06154335    -0.06153031    -4.527299e-17   1.248245e-18     1.385416e-16   2.501081e-18   
23  0.561717        12.08889        0.5707958      0.5708449      -0.06172811    -0.06171436    -5.604158e-18   1.947425e-18     4.116837e-16   4.904919e-18   
24  0.557879        12.17207        0.5656539      0.5657018      -0.06191112     -0.0618968     2.266507e-17   2.619512e-18    -1.259327e-16   7.150987e-18   
25  0.554040        12.25639        0.5604254      0.5604716      -0.06209226     -0.0620775    -2.723513e-17   3.263898e-18    -2.875574e-16   9.238545e-18   
26  0.550202         12.3419        0.5551085      0.5551525      -0.06227138    -0.06225631    -2.581359e-17    3.87997e-18    -7.899547e-17     1.1167e-17   
27  0.546364        12.42861        0.5497015       0.549743      -0.06244834    -0.06243309    -4.095385e-17   4.467118e-18     2.514915e-16   1.293591e-17   
28  0.542525        12.51654        0.5442025      0.5442411      -0.06262297    -0.06260769     1.862935e-17   5.024729e-18     1.538131e-16   1.454501e-17   
29  0.538687        12.60572        0.5386097       0.538645      -0.06279512    -0.06277992    -1.436703e-17   5.552196e-18     1.665256e-16   1.599421e-17   
