beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.7733911      0.7733499      -0.04054757     -0.0404844     -2.84748e-17   1.104292e-17       1.1071e-15   1.205713e-16   
1  0.646162        10.50904        0.7708748      0.7708396      -0.04063412    -0.04065494     4.022969e-17   9.334104e-18     2.122484e-16   1.130913e-16   
2  0.642323        10.57184        0.7683176      0.7682882       -0.0408077    -0.04082648    -2.637648e-18   7.666181e-18    -2.807238e-17   1.057828e-16   
3  0.638485        10.63539        0.7657185      0.7656945      -0.04098218      -0.040999     3.717683e-17   6.039964e-18     1.452284e-16   9.864865e-17   
4  0.634646        10.69972        0.7630768      0.7630579      -0.04115757     -0.0411725     1.556397e-17   4.456265e-18    -1.801496e-16   9.169155e-17   
5  0.630808        10.76482        0.7603914      0.7603773      -0.04133386    -0.04134697     1.398207e-17   2.915901e-18    -3.585978e-16   8.491421e-17   
6  0.626970        10.83073        0.7576615      0.7576519      -0.04151102    -0.04152239     -3.16824e-17   1.419687e-18    -1.568507e-17   7.831931e-17   
7  0.623131        10.89744        0.7548862      0.7548806      -0.04168906    -0.04169876     1.245177e-17   -3.15554e-20     1.017168e-16   7.190949e-17   
8  0.619293        10.96499        0.7520644      0.7520626      -0.04186795    -0.04187606    -1.848908e-17  -1.437009e-18      3.33096e-16   6.568735e-17   
9  0.615455        11.03337        0.7491951      0.7491968      -0.04204768    -0.04205428      5.83952e-17  -2.795854e-18    -6.725828e-16   5.965543e-17   
10  0.611616        11.10261        0.7462774      0.7462823      -0.04222824     -0.0422334    -1.125978e-16  -4.107275e-18    -6.638229e-16   5.381625e-17   
11  0.607778        11.17273        0.7433101      0.7433178       -0.0424096    -0.04241341    -3.253673e-17  -5.370457e-18     5.396512e-16   4.817223e-17   
12  0.603939        11.24374        0.7402921      0.7403025      -0.04259175    -0.04259428    -3.697508e-17  -6.584589e-18     5.625285e-16   4.272575e-17   
13  0.600101        11.31566        0.7372225      0.7372351      -0.04277468      -0.042776     4.843139e-17  -7.748867e-18    -2.356494e-16   3.747912e-17   
14  0.596263         11.3885        0.7340999      0.7341146      -0.04295835    -0.04295854    -7.240571e-17  -8.862492e-18    -2.132907e-16   3.243454e-17   
15  0.592424        11.46229        0.7309234      0.7309397      -0.04314274    -0.04314188     1.852089e-17  -9.924675e-18     4.173944e-16   2.759415e-17   
16  0.588586        11.53704        0.7276916      0.7277093      -0.04332784    -0.04332601    -1.119136e-17  -1.093463e-17    -1.343694e-16   2.295997e-17   
17  0.584747        11.61277        0.7244033      0.7244222       -0.0435136    -0.04351088    -1.440931e-18   -1.18916e-17     6.725967e-17   1.853392e-17   
18  0.580909         11.6895        0.7210572      0.7210771      -0.04370001    -0.04369647    -9.982887e-19  -1.279481e-17     1.258631e-16   1.431781e-17   
19  0.577071        11.76725        0.7176522      0.7176727      -0.04388704    -0.04388276     1.812557e-17  -1.364353e-17    -1.283267e-16   1.031332e-17   
20  0.573232        11.84605        0.7141868      0.7142077      -0.04407464     -0.0440697    -2.147713e-17  -1.443704e-17     8.424531e-17    6.52197e-18   
21  0.569394         11.9259        0.7106596      0.7106807       -0.0442628    -0.04425727     3.211454e-17  -1.517463e-17    -1.996508e-16   2.945163e-18   
22  0.565556        12.00684        0.7070694      0.7070904      -0.04445146    -0.04444542    -5.452414e-17  -1.585561e-17     2.236324e-16  -4.158833e-19   
23  0.561717        12.08889        0.7034145      0.7034353      -0.04464059    -0.04463411     6.999507e-17  -1.647933e-17     3.542402e-16  -3.560117e-18   
24  0.557879        12.17207        0.6996937      0.6997139      -0.04483015    -0.04482331     2.690556e-18  -1.704515e-17    -3.221438e-16  -6.486678e-18   
25  0.554040        12.25639        0.6959052      0.6959248       -0.0450201    -0.04501297     1.659622e-17  -1.755247e-17    -7.940627e-17  -9.194906e-18   
26  0.550202         12.3419        0.6920477      0.6920664      -0.04521038    -0.04520303    -1.108265e-17  -1.800072e-17    -1.219775e-16  -1.168436e-17   
27  0.546364        12.42861        0.6881194      0.6881371      -0.04540095    -0.04539346    -4.167215e-18  -1.838936e-17     3.063037e-16  -1.395483e-17   
28  0.542525        12.51654        0.6841188      0.6841353      -0.04559174    -0.04558418     4.268777e-17  -1.871791e-17    -4.473599e-16  -1.600636e-17   
29  0.538687        12.60572        0.6800441      0.6800593      -0.04578272    -0.04577515    -8.463133e-17   -1.89859e-17    -1.874556e-16  -1.783925e-17   
30  0.534848        12.69619        0.6758937      0.6759074       -0.0459738     -0.0459663     1.059848e-17  -1.919293e-17      3.72484e-16  -1.945409e-17   
