beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698         0.933839      0.9338369      -0.01241033    -0.01237843     1.286031e-17   1.406857e-17      2.58449e-16   1.160117e-17   
1  0.646162        10.50904        0.9330689      0.9330671      -0.01244384    -0.01244521     2.889915e-17   1.362029e-17     5.270593e-17   1.075401e-17   
2  0.642323        10.57184        0.9322853      0.9322838       -0.0125112    -0.01251267     1.928846e-17   1.318245e-17    -3.236646e-17   9.928159e-18   
3  0.638485        10.63539         0.931488      0.9314868      -0.01257925    -0.01258081     2.490062e-17   1.275519e-17    -1.926387e-16   9.123929e-18   
4  0.634646        10.69972        0.9306767      0.9306757      -0.01264799    -0.01264963    -5.561843e-18   1.233863e-17    -1.380489e-16   8.341615e-18   
5  0.630808        10.76482         0.929851      0.9298502      -0.01271744    -0.01271915     7.295614e-18   1.193289e-17     1.989436e-17   7.581509e-18   
6  0.626970        10.83073        0.9290105        0.92901       -0.0127876    -0.01278937    -3.097054e-18    1.15381e-17    -9.728645e-17   6.843897e-18   
7  0.623131        10.89744         0.928155      0.9281547      -0.01285849    -0.01286031    -5.557371e-18   1.115437e-17     2.500377e-16   6.129061e-18   
8  0.619293        10.96499        0.9272841       0.927284      -0.01293012    -0.01293198     3.070977e-17   1.078181e-17     2.800234e-16    5.43727e-18   
9  0.615455        11.03337        0.9263975      0.9263975      -0.01300249    -0.01300439     3.228903e-17   1.042052e-17    -1.563426e-16   4.768792e-18   
10  0.611616        11.10261        0.9254946      0.9254948      -0.01307561    -0.01307754     9.038604e-18   1.007061e-17    -3.080312e-16    4.12388e-18   
11  0.607778        11.17273        0.9245752      0.9245756       -0.0131495    -0.01315146    -1.061429e-17   9.732163e-18     8.564894e-17   3.502782e-18   
12  0.603939        11.24374        0.9236388      0.9236393      -0.01322417    -0.01322614     2.145213e-17   9.405271e-18     1.623827e-17   2.905731e-18   
13  0.600101        11.31566        0.9226851      0.9226857      -0.01329962     -0.0133016    -8.688864e-18   9.090013e-18      7.83387e-18   2.332953e-18   
14  0.596263         11.3885        0.9217135      0.9217143      -0.01337588    -0.01337785     2.298149e-17   8.786459e-18      2.59814e-16   1.784657e-18   
15  0.592424        11.46229        0.9207237      0.9207246      -0.01345294     -0.0134549     2.924274e-17   8.494673e-18    -2.699472e-16    1.26104e-18   
16  0.588586        11.53704        0.9197152      0.9197161      -0.01353083    -0.01353277    -1.745716e-17   8.214708e-18    -1.264087e-16   7.622864e-19   
17  0.584747        11.61277        0.9186875      0.9186885      -0.01360955    -0.01361146     1.070968e-17    7.94661e-18     1.368159e-16   2.885606e-19   
18  0.580909         11.6895        0.9176402      0.9176412      -0.01368911    -0.01369099     3.166899e-18   7.690412e-18    -2.683836e-17   -1.59988e-19   
19  0.577071        11.76725        0.9165728      0.9165738      -0.01376953    -0.01377137     6.636512e-18   7.446137e-18     9.471788e-19  -5.832293e-19   
20  0.573232        11.84605        0.9154846      0.9154857      -0.01385082    -0.01385261     3.269698e-18   7.213797e-18     1.708295e-16  -9.810531e-19   
21  0.569394         11.9259        0.9143753      0.9143764      -0.01393299    -0.01393472     3.396552e-17    6.99339e-18     1.588435e-17  -1.353371e-18   
22  0.565556        12.00684        0.9132442      0.9132453      -0.01401605    -0.01401772     5.424403e-18   6.784902e-18    -1.405969e-16  -1.700117e-18   
23  0.561717        12.08889        0.9120908      0.9120919      -0.01410002    -0.01410162     1.128463e-17   6.588303e-18    -5.862751e-17  -2.021252e-18   
24  0.557879        12.17207        0.9109145      0.9109156       -0.0141849    -0.01418643    -4.408973e-18   6.403549e-18     1.195553e-16  -2.316759e-18   
25  0.554040        12.25639        0.9097147      0.9097158      -0.01427071    -0.01427216     3.166578e-17    6.23058e-18    -9.486398e-17  -2.586654e-18   
26  0.550202         12.3419        0.9084908      0.9084918      -0.01435747    -0.01435883     -2.11349e-17   6.069319e-18    -2.028981e-16  -2.830979e-18   
27  0.546364        12.42861        0.9072422      0.9072431      -0.01444519    -0.01444645    -2.777269e-18    5.91967e-18     5.877261e-17  -3.049811e-18   
28  0.542525        12.51654        0.9059681       0.905969      -0.01453387    -0.01453503    -1.105859e-17   5.781518e-18      8.35343e-17  -3.243259e-18   
29  0.538687        12.60572        0.9046679      0.9046687      -0.01462354    -0.01462459     1.224091e-17    5.65473e-18     6.518762e-17  -3.411469e-18   
30  0.534848        12.69619        0.9033409      0.9033416       -0.0147142    -0.01471514     4.015185e-19   5.539149e-18    -1.242056e-16  -3.554624e-18   
31  0.531010        12.78796        0.9019863       0.901987      -0.01480587     -0.0148067    -1.038558e-17   5.434596e-18    -2.183041e-16  -3.672949e-18   
32  0.527172        12.88107        0.9006035       0.900604      -0.01489856    -0.01489927    -4.009412e-17    5.34087e-18     2.207733e-16   -3.76671e-18   
33  0.523333        12.97555        0.8991915       0.899192       -0.0149923    -0.01499288     3.176584e-17   5.257743e-18     2.678925e-16  -3.836221e-18   
34  0.519495        13.07142        0.8977496        0.89775      -0.01508708    -0.01508753     1.021089e-17   5.184963e-18    -2.068819e-16  -3.881841e-18   
35  0.515657        13.16872         0.896277      0.8962773      -0.01518293    -0.01518325    -8.172279e-18   5.122249e-18    -6.303072e-17  -3.903981e-18   
36  0.511818        13.26748        0.8947728       0.894773      -0.01527985    -0.01528004    -1.963074e-18   5.069291e-18     2.707237e-16  -3.903103e-18   
37  0.507980        13.36773        0.8932361      0.8932362      -0.01537787    -0.01537793     4.601474e-17   5.025751e-18    -5.075077e-17  -3.879727e-18   
38  0.504141        13.46951         0.891666      0.8916659        -0.015477    -0.01547692    -1.302427e-17   4.991259e-18    -2.637944e-16  -3.834429e-18   
39  0.500303        13.57285        0.8900614      0.8900613      -0.01557724    -0.01557703    -7.600204e-18   4.965409e-18     1.533457e-16  -3.767849e-18   
40  0.496465        13.67779        0.8884215      0.8884212      -0.01567862    -0.01567827     1.907531e-17   4.947767e-18     2.195769e-16  -3.680689e-18   
41  0.492626        13.78436        0.8867451      0.8867448      -0.01578115    -0.01578066     3.878599e-17   4.937858e-18    -1.477482e-16  -3.573718e-18   
42  0.488788        13.89261        0.8850313      0.8850309      -0.01588485    -0.01588422    -1.322076e-17   4.935173e-18    -1.174947e-16  -3.447777e-18   
43  0.484949        14.00257        0.8832789      0.8832783      -0.01598972    -0.01598896     1.376977e-17   4.939166e-18     1.739638e-16  -3.303776e-18   
44  0.481111        14.11428        0.8814867      0.8814861      -0.01609578    -0.01609489     2.521723e-17   4.949249e-18    -1.824252e-16  -3.142703e-18   
45  0.477273        14.22779        0.8796536      0.8796529      -0.01620305    -0.01620203    -2.782914e-17   4.964797e-18    -1.288962e-16  -2.965625e-18   
46  0.473434        14.34315        0.8777783      0.8777775      -0.01631154     -0.0163104     -3.65955e-18   4.985142e-18     2.362163e-16  -2.773688e-18   
47  0.469596        14.46038        0.8758596      0.8758587      -0.01642127       -0.01642      2.71628e-17   5.009572e-18     1.339518e-16  -2.568122e-18   
48  0.465758        14.57955        0.8738961      0.8738951      -0.01653224    -0.01653086      2.77586e-17   5.037336e-18     3.435174e-17  -2.350243e-18   
49  0.461919        14.70071        0.8718864      0.8718854      -0.01664447    -0.01664298     3.547638e-17   5.067636e-18     -1.65967e-16  -2.121454e-18   
50  0.458081        14.82389        0.8698292      0.8698281      -0.01675797    -0.01675639    -1.325877e-17   5.099633e-18     -1.42852e-16   -1.88325e-18   
51  0.454242        14.94915        0.8677229      0.8677218      -0.01687276    -0.01687109     5.118863e-19    5.13244e-18     6.991619e-17  -1.637214e-18   
