beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.7931884      0.7931552      -0.03722858     -0.0371666      3.50594e-17   2.103542e-17    -5.720146e-16   -8.11562e-17   
1  0.646162        10.50904         0.790878      0.7908498      -0.03731075    -0.03732868    -4.387087e-19   2.016052e-17    -3.014313e-16  -7.676689e-17   
2  0.642323        10.57184        0.7885298      0.7885061      -0.03747558    -0.03749181    -2.375948e-18   1.929332e-17     1.228775e-16  -7.247244e-17   
3  0.638485        10.63539        0.7861428      0.7861235      -0.03764139    -0.03765599     1.520349e-17   1.843409e-17     1.596169e-16  -6.827432e-17   
4  0.634646        10.69972        0.7837162       0.783701       -0.0378082    -0.03782122     1.794566e-17   1.758311e-17    -3.128033e-16  -6.417399e-17   
5  0.630808        10.76482        0.7812492      0.7812378      -0.03797598    -0.03798749    -2.556085e-17   1.674065e-17     1.672337e-16  -6.017291e-17   
6  0.626970        10.83073        0.7787409      0.7787331      -0.03814475     -0.0381548     4.052095e-17   1.590702e-17     3.931293e-16  -5.627251e-17   
7  0.623131        10.89744        0.7761904      0.7761859      -0.03831448    -0.03832314     2.608064e-17    1.50825e-17    -1.068818e-16  -5.247419e-17   
8  0.619293        10.96499        0.7735968      0.7735954      -0.03848517    -0.03849251     2.626184e-17   1.426741e-17    -1.031414e-16  -4.877934e-17   
9  0.615455        11.03337        0.7709591      0.7709605      -0.03865682    -0.03866289     1.197175e-17   1.346204e-17      1.48861e-16  -4.518929e-17   
10  0.611616        11.10261        0.7682765      0.7682804      -0.03882941    -0.03883428     4.705645e-17   1.266672e-17    -1.474903e-17  -4.170538e-17   
11  0.607778        11.17273        0.7655478       0.765554      -0.03900294    -0.03900666     9.460256e-18   1.188177e-17     -6.19505e-16  -3.832888e-17   
12  0.603939        11.24374         0.762772      0.7627803      -0.03917739    -0.03918004    -4.044672e-17   1.110751e-17     6.093298e-17  -3.506104e-17   
13  0.600101        11.31566        0.7599482      0.7599583      -0.03935275    -0.03935439     1.886299e-17   1.034428e-17     2.895189e-16  -3.190305e-17   
14  0.596263         11.3885        0.7570752      0.7570869      -0.03952901    -0.03952969     9.687951e-19   9.592413e-18    -4.280767e-16  -2.885606e-17   
15  0.592424        11.46229        0.7541519       0.754165      -0.03970615    -0.03970595    -4.407846e-17   8.852261e-18     1.663026e-16  -2.592117e-17   
16  0.588586        11.53704        0.7511773      0.7511915      -0.03988416    -0.03988314      2.64185e-17   8.124175e-18     4.920363e-16  -2.309941e-17   
17  0.584747        11.61277          0.74815      0.7481652      -0.04006302    -0.04006124     2.952095e-17   7.408513e-18    -3.770228e-16  -2.039175e-17   
18  0.580909         11.6895         0.745069       0.745085      -0.04024271    -0.04024023    -3.148187e-17    6.70564e-18     4.474561e-16  -1.779911e-17   
19  0.577071        11.76725        0.7419331      0.7419495      -0.04042321    -0.04042009     9.991429e-17   6.015927e-18     3.041531e-16  -1.532231e-17   
20  0.573232        11.84605        0.7387408      0.7387576      -0.04060449    -0.04060081     1.468931e-17    5.33975e-18    -5.338721e-16   -1.29621e-17   
21  0.569394         11.9259        0.7354911       0.735508      -0.04078654    -0.04078235     1.579724e-17    4.67749e-18    -1.806457e-16  -1.071915e-17   
22  0.565556        12.00684        0.7321824      0.7321993      -0.04096933     -0.0409647    -1.456874e-17   4.029537e-18    -1.013069e-16  -8.594017e-18   
23  0.561717        12.08889        0.7288135      0.7288302      -0.04115283    -0.04114781    -4.114837e-19   3.396283e-18    -1.163451e-16  -6.587179e-18   
24  0.557879        12.17207        0.7253829      0.7253992      -0.04133701    -0.04133167    -3.411766e-17   2.778127e-18    -1.660758e-16  -4.698993e-18   
25  0.554040        12.25639        0.7218893       0.721905      -0.04152184    -0.04151624     -2.79541e-17   2.175473e-18     1.518811e-17  -2.929706e-18   
26  0.550202         12.3419        0.7183311      0.7183461      -0.04170729    -0.04170148    -3.160636e-17   1.588729e-18     3.804558e-16  -1.279438e-18   
27  0.546364        12.42861        0.7147068       0.714721      -0.04189331    -0.04188736     3.807274e-17   1.018309e-18    -8.829584e-18   2.518222e-19   
28  0.542525        12.51654        0.7110148       0.711028      -0.04207988    -0.04207384    -3.414514e-17   4.646293e-19    -1.586631e-16   1.664226e-18   
29  0.538687        12.60572        0.7072535      0.7072657      -0.04226694    -0.04226087     1.080088e-17  -7.188875e-20     8.696039e-16   2.958077e-18   
30  0.534848        12.69619        0.7034213      0.7034323      -0.04245446    -0.04244841     1.225489e-16  -5.908205e-19      6.08508e-17   4.133837e-18   
31  0.531010        12.78796        0.6995165      0.6995262      -0.04264238    -0.04263641     2.035438e-17  -1.091738e-18    -3.664987e-16   5.192139e-18   
32  0.527172        12.88107        0.6955373      0.6955457      -0.04283065    -0.04282481     5.578749e-17  -1.574213e-18    -1.106987e-16   6.133797e-18   
33  0.523333        12.97555        0.6914819      0.6914888      -0.04301923    -0.04301357    -1.082161e-18  -2.037811e-18    -2.945342e-16   6.959815e-18   
34  0.519495        13.07142        0.6873485      0.6873539      -0.04320805    -0.04320262     1.525698e-19  -2.482101e-18     -4.09274e-17   7.671403e-18   
35  0.515657        13.16872        0.6831352      0.6831391      -0.04339706     -0.0433919    -9.064976e-18  -2.906647e-18     1.068443e-16   8.269982e-18   
36  0.511818        13.26748          0.67884      0.6788423      -0.04358618    -0.04358135     2.139448e-17  -3.311018e-18    -3.406865e-16   8.757201e-18   
37  0.507980        13.36773         0.674461      0.6744616      -0.04377535    -0.04377088    -7.783388e-17   -3.69478e-18      -1.0149e-16   9.134949e-18   
38  0.504141        13.46951         0.669996       0.669995       -0.0439645    -0.04396042     2.246583e-18  -4.057503e-18     2.036757e-16   9.405366e-18   
39  0.500303        13.57285        0.6654429      0.6654403      -0.04415353     -0.0441499    -3.696709e-17  -4.398759e-18     6.723422e-17   9.570856e-18   
40  0.496465        13.67779        0.6607996      0.6607954      -0.04434239    -0.04433923     1.696374e-17  -4.718124e-18     3.038426e-16   9.634102e-18   
41  0.492626        13.78436        0.6560639      0.6560581      -0.04453096    -0.04452831     2.695524e-17   -5.01518e-18      7.75858e-17   9.598081e-18   
42  0.488788        13.89261        0.6512334      0.6512261      -0.04471917    -0.04471704     3.360362e-17  -5.289515e-18    -1.906377e-16   9.466072e-18   
43  0.484949        14.00257        0.6463057      0.6462969       -0.0449069    -0.04490533    -1.507512e-17  -5.540726e-18    -2.366529e-16   9.241676e-18   
44  0.481111        14.11428        0.6412785      0.6412683      -0.04509406    -0.04509307    -1.849491e-17   -5.76842e-18     2.222284e-16   8.928825e-18   
45  0.477273        14.22779        0.6361492      0.6361376      -0.04528053    -0.04528013     3.543091e-17  -5.972212e-18     1.900831e-16   8.531801e-18   
46  0.473434        14.34315        0.6309152      0.6309025      -0.04546619     -0.0454664     2.448371e-17  -6.151735e-18    -3.217693e-16   8.055245e-18   
47  0.469596        14.46038         0.625574      0.6255602      -0.04565092    -0.04565174    -3.983731e-17  -6.306635e-18     3.152729e-17   7.504172e-18   
48  0.465758        14.57955        0.6201228       0.620108      -0.04583458    -0.04583602      3.30581e-17  -6.436574e-18     1.630531e-16   6.883982e-18   
49  0.461919        14.70071        0.6145588      0.6145431      -0.04601702    -0.04601908    -1.540719e-18  -6.541238e-18    -3.864564e-16   6.200477e-18   
50  0.458081        14.82389        0.6088791      0.6088628      -0.04619811    -0.04620078     -6.15704e-17  -6.620333e-18    -3.329013e-16   5.459864e-18   
51  0.454242        14.94915        0.6030809       0.603064      -0.04637767    -0.04638094    -8.392663e-17  -6.673591e-18     2.853319e-16   4.668772e-18   
52  0.450404        15.07655        0.5971611      0.5971439      -0.04655553    -0.04655939     1.151207e-17  -6.700773e-18     3.289655e-16   3.834257e-18   
53  0.446566        15.20614        0.5911166      0.5910992      -0.04673153    -0.04673595    -3.072777e-19  -6.701672e-18     4.528887e-17   2.963807e-18   
54  0.442727        15.33797        0.5849442      0.5849268      -0.04690546    -0.04691042     2.365834e-17  -6.676118e-18    -1.444464e-17   2.065348e-18   
55  0.438889        15.47211        0.5786407      0.5786235      -0.04707712    -0.04708258    -4.601707e-18  -6.623979e-18    -2.061202e-16   1.147246e-18   
56  0.435051        15.60862        0.5722026      0.5721858       -0.0472463    -0.04725223    -3.211714e-17  -6.545169e-18     -4.40844e-16      2.183e-19   
57  0.431212        15.74756        0.5656267      0.5656104      -0.04741278    -0.04741912    -1.266121e-16   -6.43965e-18    -7.720172e-17  -7.122588e-19   
58  0.427374        15.88899        0.5589092      0.5588938      -0.04757631    -0.04758301    -5.225765e-17  -6.307438e-18     4.708955e-16  -1.634782e-18   
59  0.423535        16.03299        0.5520467      0.5520323      -0.04773663    -0.04774363     7.655793e-18  -6.148608e-18     8.154301e-17  -2.539219e-18   
60  0.419697        16.17962        0.5450354      0.5450222      -0.04789348    -0.04790072       -2.944e-17  -5.963303e-18    -2.502045e-16  -3.415142e-18   
61  0.415859        16.32896        0.5378715      0.5378597      -0.04804657    -0.04805397    -6.638961e-17  -5.751734e-18     -2.85599e-16  -4.251777e-18   
62  0.412020        16.48108        0.5305511      0.5305409       -0.0481956    -0.04820309    -1.156426e-16  -5.514195e-18     2.617989e-16  -5.038046e-18   
63  0.408182        16.63606        0.5230703      0.5230619      -0.04834024    -0.04834773     1.568477e-17  -5.251065e-18     5.348772e-16  -5.762615e-18   
64  0.404343        16.79399        0.5154249      0.5154185      -0.04848015    -0.04848755      5.08041e-17  -4.962816e-18    -5.898635e-17  -6.413963e-18   
65  0.400505        16.95494        0.5076109      0.5076066      -0.04861497    -0.04862219    -3.976236e-18  -4.650026e-18    -8.948543e-17  -6.980456e-18   
66  0.396667          17.119         0.499624       0.499622      -0.04874433    -0.04875125     2.250122e-17  -4.313385e-18     6.507853e-17  -7.450449e-18   
67  0.392828        17.28628        0.4914599      0.4914601      -0.04886781    -0.04887434     1.727801e-17  -3.953706e-18    -5.062957e-17  -7.812394e-18   
