beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698        0.8126802      0.8126541      -0.03391785    -0.03385764    -2.814279e-17  -8.014566e-18      1.29677e-16   5.025867e-17   
1  0.646162        10.50904        0.8105754      0.8105531       -0.0339951    -0.03401019    -2.009529e-17  -6.824615e-18     3.374165e-16   4.887197e-17   
2  0.642323        10.57184        0.8084356       0.808417       -0.0341501    -0.03416384     1.414036e-17  -5.664138e-18     1.408001e-16   4.746762e-17   
3  0.638485        10.63539        0.8062603      0.8062451      -0.03430615    -0.03431856    -2.609874e-18  -4.533617e-18    -4.179063e-17   4.604613e-17   
4  0.634646        10.69972        0.8040485      0.8040365      -0.03446323    -0.03447438     8.966732e-18  -3.433534e-18     1.079372e-16   4.460808e-17   
5  0.630808        10.76482        0.8017996      0.8017907      -0.03462135    -0.03463128     1.130404e-17  -2.364364e-18     3.410236e-16   4.315406e-17   
6  0.626970        10.83073        0.7995127      0.7995066      -0.03478051    -0.03478926     5.388744e-17  -1.326581e-18    -1.128267e-16   4.168472e-17   
7  0.623131        10.89744         0.797187      0.7971835      -0.03494071    -0.03494833    -4.275135e-18  -3.206526e-19     -3.48839e-16   4.020076e-17   
8  0.619293        10.96499        0.7948216      0.7948205      -0.03510194    -0.03510849     7.485545e-18   6.529591e-19    -4.867186e-17   3.870293e-17   
9  0.615455        11.03337        0.7924156      0.7924167       -0.0352642    -0.03526972    -1.107867e-17   1.593799e-18     3.290503e-16     3.7192e-17   
10  0.611616        11.10261        0.7899682      0.7899713      -0.03542749    -0.03543203      5.32876e-17   2.501418e-18     9.042484e-17   3.566882e-17   
11  0.607778        11.17273        0.7874783      0.7874832       -0.0355918    -0.03559542     7.891198e-19   3.375378e-18    -3.209821e-17    3.41343e-17   
12  0.603939        11.24374        0.7849451      0.7849517      -0.03575713    -0.03575987     4.939638e-17   4.215249e-18      1.81793e-16   3.258937e-17   
13  0.600101        11.31566        0.7823676      0.7823756      -0.03592348    -0.03592539     2.631553e-17   5.020613e-18     -2.66016e-16   3.103506e-17   
14  0.596263         11.3885        0.7797448       0.779754      -0.03609083    -0.03609196     1.093848e-17   5.791062e-18    -2.028014e-16   2.947243e-17   
15  0.592424        11.46229        0.7770755      0.7770858      -0.03625918    -0.03625959    -3.413582e-18   6.526203e-18    -2.140436e-16   2.790262e-17   
16  0.588586        11.53704        0.7743588      0.7743701      -0.03642853    -0.03642825    -2.087375e-17   7.225658e-18    -4.030692e-16   2.632683e-17   
17  0.584747        11.61277        0.7715936      0.7716056      -0.03659885    -0.03659795    -6.423412e-17   7.889065e-18     2.518543e-16   2.474633e-17   
18  0.580909         11.6895        0.7687788      0.7687913      -0.03677015    -0.03676866     1.834979e-17   8.516077e-18     4.170682e-16   2.316245e-17   
19  0.577071        11.76725        0.7659131      0.7659261       -0.0369424    -0.03694039    -4.763986e-19    9.10637e-18    -4.212033e-16   2.157661e-17   
20  0.573232        11.84605        0.7629955      0.7630087       -0.0371156     -0.0371131    -4.777463e-17   9.659639e-18     1.035657e-16    1.99903e-17   
21  0.569394         11.9259        0.7600246       0.760038      -0.03728973     -0.0372868     1.670203e-17    1.01756e-17     4.150072e-16   1.840509e-17   
22  0.565556        12.00684        0.7569993      0.7570126      -0.03746477    -0.03746147     1.853174e-17     1.0654e-17    -1.365099e-16   1.682262e-17   
23  0.561717        12.08889        0.7539183      0.7539314      -0.03764072    -0.03763708    -5.723279e-18    1.10946e-17    -6.034945e-16   1.524463e-17   
24  0.557879        12.17207        0.7507802       0.750793      -0.03781754    -0.03781361    -8.152632e-17   1.149721e-17     2.202581e-16   1.367294e-17   
25  0.554040        12.25639        0.7475836       0.747596      -0.03799522    -0.03799106     3.247485e-17   1.186165e-17     4.146222e-16   1.210946e-17   
26  0.550202         12.3419        0.7443272      0.7443391      -0.03817373    -0.03816938    -1.221281e-17   1.218778e-17     1.606349e-16   1.055619e-17   
27  0.546364        12.42861        0.7410096      0.7410208      -0.03835306    -0.03834857     6.095873e-17    1.24755e-17    -1.894281e-16   9.015226e-18   
28  0.542525        12.51654        0.7376292      0.7376397      -0.03853318    -0.03852858    -4.656208e-17   1.272475e-17    -3.577144e-16   7.488768e-18   
29  0.538687        12.60572        0.7341845      0.7341942      -0.03871405     -0.0387094     -1.31517e-18    1.29355e-17     2.420137e-16   5.979108e-18   
30  0.534848        12.69619         0.730674      0.7306827      -0.03889565    -0.03889098    -3.423481e-18   1.310777e-17    -1.364793e-16   4.488644e-18   
31  0.531010        12.78796        0.7270961      0.7271038      -0.03907794    -0.03907331    -2.633516e-17   1.324163e-17     1.866519e-16   3.019878e-18   
32  0.527172        12.88107         0.723449      0.7234556      -0.03926089    -0.03925633      3.16686e-17   1.333719e-17     2.788719e-16   1.575418e-18   
33  0.523333        12.97555        0.7197311      0.7197366      -0.03944446    -0.03944002     2.550746e-17   1.339463e-17    -3.550751e-16   1.579806e-19   
34  0.519495        13.07142        0.7159407       0.715945      -0.03962862    -0.03962432    -3.632405e-17   1.341415e-17    -1.307411e-16  -1.229607e-18   
35  0.515657        13.16872        0.7120759       0.712079      -0.03981331     -0.0398092     9.858766e-19   1.339605e-17     5.232927e-16  -2.584408e-18   
36  0.511818        13.26748        0.7081348      0.7081367      -0.03999848     -0.0399946     6.647599e-17   1.334068e-17     2.170041e-16  -3.903372e-18   
