beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.650000        10.44698         0.881265      0.8812563      -0.02193695    -0.02188866     5.784063e-18  -1.321581e-17     1.500041e-16  -6.636291e-18   
1  0.646162        10.50904        0.8799036      0.8798962       -0.0219922    -0.02199833     1.509302e-17  -1.213691e-17    -2.531766e-16  -6.262196e-18   
2  0.642323        10.57184         0.878519      0.8785129      -0.02210321    -0.02210897    -2.612603e-17  -1.108527e-17    -3.568327e-16  -5.891404e-18   
3  0.638485        10.63539        0.8771107      0.8771057      -0.02221519     -0.0222206    -2.976824e-17  -1.006129e-17     3.600529e-16  -5.524093e-18   
4  0.634646        10.69972        0.8756781      0.8756742      -0.02232815    -0.02233323      2.02378e-17   -9.06538e-18     2.473109e-16  -5.160444e-18   
5  0.630808        10.76482        0.8742207      0.8742178      -0.02244212    -0.02244686     1.826228e-18  -8.097935e-18    -1.804533e-16  -4.800645e-18   
6  0.626970        10.83073         0.872738      0.8727359      -0.02255709    -0.02256151    -3.321788e-18   -7.15935e-18     -2.55183e-16  -4.444889e-18   
7  0.623131        10.89744        0.8712292       0.871228      -0.02267307    -0.02267718    -3.215965e-17  -6.250013e-18     2.841992e-16  -4.093374e-18   
8  0.619293        10.96499        0.8696939      0.8696935      -0.02279009    -0.02279388     3.542671e-17    -5.3703e-18     6.333189e-17  -3.746307e-18   
9  0.615455        11.03337        0.8681313      0.8681317      -0.02290813    -0.02291163    -2.434078e-17  -4.520582e-18    -8.469319e-17  -3.403898e-18   
10  0.611616        11.10261         0.866541       0.866542      -0.02302722    -0.02303043     2.444802e-17  -3.701218e-18    -6.951053e-17  -3.066364e-18   
11  0.607778        11.17273        0.8649222      0.8649238      -0.02314736    -0.02315029    -3.470489e-17  -2.912557e-18     5.483487e-17  -2.733929e-18   
12  0.603939        11.24374        0.8632742      0.8632764      -0.02326857    -0.02327123     3.298748e-17  -2.154933e-18    -6.724016e-17  -2.406823e-18   
13  0.600101        11.31566        0.8615964      0.8615991      -0.02339085    -0.02339324    -4.524234e-17   -1.42867e-18     7.610946e-17  -2.085283e-18   
14  0.596263         11.3885        0.8598881      0.8598911       -0.0235142    -0.02351634     4.508283e-17   -7.34074e-19    -2.005921e-16  -1.769551e-18   
15  0.592424        11.46229        0.8581485      0.8581519      -0.02363865    -0.02364055    -7.601512e-17  -7.143763e-20    -3.430619e-16  -1.459879e-18   
16  0.588586        11.53704        0.8563768      0.8563805      -0.02376419    -0.02376585    -4.625322e-18   5.589658e-19     5.799713e-16  -1.156521e-18   
17  0.584747        11.61277        0.8545724      0.8545763      -0.02389085    -0.02389228      1.08914e-17   1.156882e-18     -9.30532e-17  -8.597426e-19   
18  0.580909         11.6895        0.8527343      0.8527384      -0.02401861    -0.02401983    -1.911068e-17   1.722076e-18    -2.018378e-16  -5.698129e-19   
19  0.577071        11.76725        0.8508618      0.8508661       -0.0241475    -0.02414851    -2.009634e-17   2.254338e-18     2.576155e-16  -2.870094e-19   
20  0.573232        11.84605         0.848954      0.8489584      -0.02427752    -0.02427833      2.14996e-17   2.753481e-18     6.083987e-17  -1.161601e-20   
21  0.569394         11.9259        0.8470101      0.8470145      -0.02440868     -0.0244093    -1.094026e-17   3.219343e-18    -1.308047e-16   2.560763e-19   
22  0.565556        12.00684        0.8450291      0.8450335      -0.02454098    -0.02454143     7.652025e-19   3.651792e-18     1.354376e-16   5.157699e-19   
23  0.561717        12.08889        0.8430102      0.8430145      -0.02467444    -0.02467471     1.112411e-17   4.050726e-18      8.40978e-18   7.671601e-19   
24  0.557879        12.17207        0.8409523      0.8409565      -0.02480906    -0.02480917     2.021631e-18   4.416074e-18     -1.08451e-16   1.009936e-18   
25  0.554040        12.25639        0.8388545      0.8388586      -0.02494484     -0.0249448    -7.040656e-18   4.747802e-18     7.305096e-17    1.24378e-18   
26  0.550202         12.3419        0.8367157      0.8367197       -0.0250818    -0.02508162     1.464045e-17   5.045912e-18     6.909739e-17   1.468367e-18   
27  0.546364        12.42861         0.834535      0.8345388      -0.02521993    -0.02521962     4.637011e-18   5.310446e-18    -8.874035e-17   1.683368e-18   
28  0.542525        12.51654        0.8323113      0.8323148      -0.02535925    -0.02535882    -8.243767e-19   5.541489e-18    -5.815073e-17   1.888445e-18   
29  0.538687        12.60572        0.8300434      0.8300466      -0.02549976    -0.02549921     -5.65761e-18    5.73917e-18     -2.73983e-17   2.083258e-18   
30  0.534848        12.69619        0.8277301       0.827733      -0.02564145    -0.02564081    -5.712234e-18   5.903668e-18     9.857522e-17   2.267459e-18   
31  0.531010        12.78796        0.8253704       0.825373      -0.02578435    -0.02578361     1.243644e-17   6.035212e-18    -9.561942e-17   2.440696e-18   
32  0.527172        12.88107        0.8229629      0.8229651      -0.02592844    -0.02592762    -2.378282e-17   6.134086e-18    -1.094582e-16   2.602613e-18   
33  0.523333        12.97555        0.8205064      0.8205083      -0.02607374    -0.02607284    -7.714637e-18   6.200632e-18     2.853655e-16   2.752848e-18   
34  0.519495        13.07142        0.8179997      0.8180012      -0.02622023    -0.02621927     3.069698e-17   6.235254e-18     2.270768e-16   2.891039e-18   
35  0.515657        13.16872        0.8154413      0.8154424      -0.02636793    -0.02636691     3.590244e-17   6.238418e-18     -1.98459e-16   3.016821e-18   
36  0.511818        13.26748        0.8128299      0.8128306      -0.02651683    -0.02651577    -8.580293e-18   6.210664e-18    -6.449473e-17   3.129825e-18   
37  0.507980        13.36773        0.8101641      0.8101643      -0.02666694    -0.02666584      2.36433e-17   6.152599e-18     8.933834e-17   3.229685e-18   
38  0.504141        13.46951        0.8074423      0.8074421      -0.02681824    -0.02681711     9.114375e-18    6.06491e-18    -2.920885e-16   3.316032e-18   
39  0.500303        13.57285        0.8046631      0.8046625      -0.02697074    -0.02696959    -3.650243e-17   5.948363e-18     1.071274e-16   3.388503e-18   
40  0.496465        13.67779        0.8018248      0.8018238      -0.02712443    -0.02712327     3.230312e-17   5.803811e-18     1.702957e-16   3.446734e-18   
41  0.492626        13.78436        0.7989259      0.7989244      -0.02727931    -0.02727815    -1.276835e-18   5.632195e-18     -8.70027e-17   3.490369e-18   
