beta_index beta  cappa  1T  Tfit  1TP  TPfit  1S  Sfit  1SP    SPfit  
0  0.350000        19.40154        0.7709732      0.7709665      -0.02172687    -0.02171343    -6.681691e-17   4.931076e-18     2.018225e-15   4.664189e-16   
1  0.349192        19.44643        0.7699977       0.769991      -0.02174355    -0.02174661     2.379732e-17   3.899883e-18     1.189683e-15   4.228422e-16   
2  0.348384        19.49154        0.7690162      0.7690095      -0.02177695    -0.02177985     4.008702e-17   2.948363e-18    -7.412034e-16   3.814819e-16   
3  0.347576        19.53686        0.7680286      0.7680219      -0.02181039    -0.02181314    -4.345516e-17   2.074207e-18    -2.462217e-16   3.422927e-16   
4  0.346768        19.58238        0.7670348      0.7670281      -0.02184388    -0.02184648     1.805682e-17   1.275086e-18     9.781707e-16   3.052285e-16   
5  0.345960        19.62812        0.7660349      0.7660282      -0.02187742    -0.02187987     4.574029e-17   5.486515e-19    -1.835824e-16   2.702428e-16   
6  0.345152        19.67408        0.7650288      0.7650221        -0.021911     -0.0219133     1.054483e-18  -1.074606e-19     -5.02414e-16   2.372884e-16   
7  0.344343        19.72025        0.7640164      0.7640096      -0.02194462    -0.02194679    -4.426216e-19  -6.956329e-19    -2.715597e-16   2.063177e-16   
8  0.343535        19.76663        0.7629977      0.7629909      -0.02197829    -0.02198033    -2.413212e-17  -1.218263e-18    -2.934341e-16   1.772824e-16   
9  0.342727        19.81324        0.7619726      0.7619658      -0.02201199    -0.02201391     -2.76823e-17  -1.677765e-18     1.874382e-16   1.501339e-16   
10  0.341919        19.86007        0.7609411      0.7609342      -0.02204575    -0.02204754    -6.561386e-18  -2.076564e-18     2.019564e-16   1.248228e-16   
11  0.341111        19.90711        0.7599031      0.7598962      -0.02207954    -0.02208122    -8.779148e-18    -2.4171e-18     4.391702e-16   1.012995e-16   
12  0.340303        19.95439        0.7588585      0.7588517      -0.02211337    -0.02211494     3.496942e-17  -2.701823e-18     5.172125e-16    7.95138e-17   
13  0.339495        20.00188        0.7578074      0.7578006      -0.02214724    -0.02214871     4.014395e-17  -2.933192e-18    -8.378906e-16   5.941496e-17   
14  0.338687         20.0496        0.7567497      0.7567428      -0.02218115    -0.02218252    -4.502849e-17  -3.113677e-18     2.903537e-16   4.095191e-17   
15  0.337879        20.09756        0.7556853      0.7556784      -0.02221511    -0.02221637     6.839699e-17  -3.245753e-18     8.319462e-17   2.407313e-17   
16  0.337071        20.14574        0.7546141      0.7546072      -0.02224909    -0.02225027    -3.755552e-17    -3.3319e-18    -6.541674e-16   8.726681e-18   
17  0.336263        20.19415        0.7535361      0.7535292      -0.02228312    -0.02228421     5.566193e-18  -3.374605e-18     4.790262e-16  -5.139721e-18   
18  0.335455         20.2428        0.7524513      0.7524443      -0.02231718    -0.02231818     8.842102e-18  -3.376353e-18     5.394159e-16  -1.757873e-17   
19  0.334646        20.29168        0.7513596      0.7513526      -0.02235127     -0.0223522     5.828463e-17  -3.339633e-18    -3.901789e-16  -2.864334e-17   
20  0.333838        20.34079        0.7502609      0.7502539      -0.02238541    -0.02238626     -2.97265e-17  -3.266928e-18    -7.732284e-16  -3.838683e-17   
21  0.333030        20.39015        0.7491552      0.7491482      -0.02241957    -0.02242036      -1.7615e-17  -3.160723e-18     4.994144e-16  -4.686277e-17   
22  0.332222        20.43975        0.7480425      0.7480354      -0.02245377    -0.02245449     1.975248e-17  -3.023493e-18     1.035853e-16  -5.412494e-17   
23  0.331414        20.48958        0.7469226      0.7469155      -0.02248799    -0.02248866    -7.472295e-18  -2.857706e-18    -2.329047e-16  -6.022739e-17   
24  0.330606        20.53967        0.7457955      0.7457884      -0.02252225    -0.02252287    -3.442852e-18  -2.665821e-18    -8.036085e-17   -6.52243e-17   
25  0.329798        20.58999        0.7446611       0.744654      -0.02255654    -0.02255711    -1.558067e-17  -2.450284e-18    -3.945951e-17  -6.917002e-17   
26  0.328990        20.64057        0.7435195      0.7435123      -0.02259086    -0.02259139    -7.374485e-18  -2.213527e-18     3.812343e-16  -7.211902e-17   
27  0.328182        20.69139        0.7423705      0.7423633      -0.02262521    -0.02262569        2.313e-17  -1.957961e-18     4.820116e-17  -7.412582e-17   
28  0.327374        20.74246         0.741214      0.7412068      -0.02265958    -0.02266003    -2.601418e-18  -1.685981e-18     -1.90225e-16  -7.524499e-17   
29  0.326566        20.79379        0.7400501      0.7400429      -0.02269398     -0.0226944     3.730044e-18  -1.399955e-18    -3.521776e-16  -7.553108e-17   
30  0.325758        20.84537        0.7388786      0.7388714       -0.0227284     -0.0227288    -3.896453e-17  -1.102228e-18     -2.30966e-16  -7.503858e-17   
31  0.324949        20.89721        0.7376996      0.7376923      -0.02276285    -0.02276322    -2.000327e-17  -7.951125e-19     3.211416e-16   -7.38219e-17   
32  0.324141        20.94931        0.7365128      0.7365055      -0.02279732    -0.02279768    -5.598357e-18  -4.808902e-19     1.399731e-16  -7.193528e-17   
33  0.323333        21.00166        0.7353183       0.735311      -0.02283181    -0.02283215    -5.418157e-18  -1.618064e-19    -1.631162e-17  -6.943277e-17   
34  0.322525        21.05428         0.734116      0.7341087      -0.02286632    -0.02286666    -7.315871e-18   1.599335e-19    -8.352378e-17  -6.636814e-17   
35  0.321717        21.10717        0.7329058      0.7328985      -0.02290085    -0.02290118     -1.42427e-17   4.821676e-19     1.460505e-16  -6.279488e-17   
36  0.320909        21.16032        0.7316877      0.7316803       -0.0229354    -0.02293573     8.244166e-18   8.027809e-19    -2.559258e-16   -5.87661e-17   
37  0.320101        21.21373        0.7304616      0.7304542      -0.02296996     -0.0229703    -4.169847e-17    1.11971e-18    -1.419518e-16  -5.433445e-17   
38  0.319293        21.26742        0.7292275        0.72922      -0.02300455    -0.02300489    -6.745442e-18   1.430948e-18     4.418176e-16  -4.955211e-17   
39  0.318485        21.32138        0.7279852      0.7279777      -0.02303914    -0.02303949     5.806096e-18   1.734547e-18    -2.311723e-16  -4.447069e-17   
40  0.317677        21.37562        0.7267347      0.7267272      -0.02307375    -0.02307412    -3.188485e-17   2.028623e-18    -1.799405e-16  -3.914115e-17   
41  0.316869        21.43013         0.725476      0.7254685      -0.02310837    -0.02310875     -1.36196e-17   2.311363e-18     2.273217e-16  -3.361374e-17   
42  0.316061        21.48492        0.7242089      0.7242014        -0.023143     -0.0231434    -7.067883e-18   2.581029e-18     4.230561e-17  -2.793792e-17   
43  0.315253           21.54        0.7229334      0.7229259      -0.02317764    -0.02317807    -8.993484e-18   2.835961e-18     4.941813e-17  -2.216228e-17   
44  0.314444        21.59535        0.7216495      0.7216419      -0.02321228    -0.02321274     -1.58691e-18   3.074586e-18     1.974362e-16  -1.633446e-17   
45  0.313636        21.65099         0.720357      0.7203494      -0.02324693    -0.02324742     1.293913e-17   3.295419e-18      2.10215e-16  -1.050104e-17   
46  0.312828        21.70692        0.7190558      0.7190482      -0.02328159    -0.02328211     2.185171e-17   3.497075e-18     2.369046e-16  -4.707466e-18   
47  0.312020        21.76314         0.717746      0.7177384      -0.02331625     -0.0233168     3.952925e-17   3.678271e-18     9.373643e-17   1.002055e-18   
48  0.311212        21.81964        0.7164275      0.7164198      -0.02335091     -0.0233515     3.235386e-17   3.837831e-18    -6.582887e-16   6.584651e-18   
49  0.310404        21.87645        0.7151001      0.7150924      -0.02338557     -0.0233862    -3.521959e-17     3.9747e-18       2.3059e-16    1.19989e-17   
50  0.309596        21.93355        0.7137638       0.713756      -0.02342022     -0.0234209        5.904e-17   4.087941e-18    -6.276251e-17   1.720491e-17   
51  0.308788        21.99095        0.7124185      0.7124107      -0.02345488     -0.0234556    -4.291793e-17    4.17675e-18    -4.890475e-16   2.216451e-17   
52  0.307980        22.04865        0.7110641      0.7110564      -0.02348953    -0.02349029     3.138871e-18    4.24046e-18      1.74944e-16   2.684126e-17   
53  0.307172        22.10665        0.7097006      0.7096929      -0.02352417    -0.02352498    -2.286546e-17    4.27855e-18     -5.89405e-17   3.120067e-17   
54  0.306364        22.16496         0.708328      0.7083201       -0.0235588    -0.02355966    -3.597549e-18   4.290653e-18     2.808132e-16    3.52103e-17   
55  0.305556        22.22358         0.706946      0.7069381      -0.02359342    -0.02359433     9.954089e-18   4.276563e-18     1.315201e-16   3.883987e-17   
56  0.304747        22.28251        0.7055546      0.7055467      -0.02362803    -0.02362899     1.183126e-17   4.236247e-18     5.600066e-16   4.206144e-17   
57  0.303939        22.34175        0.7041538      0.7041459      -0.02366263    -0.02366364     7.629625e-17   4.169851e-18     6.325142e-16   4.484955e-17   
58  0.303131        22.40131        0.7027435      0.7027356      -0.02369721    -0.02369827      8.68303e-17   4.077712e-18    -7.855024e-16   4.718135e-17   
